FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS
20211222,20210726,16.5,CUSCO,PE-3S,932,CHOQUE,0,0
20211222,20210726,0.33,CUSCO,PE-3S,1000,CHOQUE,0,1
20211222,20210727,22.5,CAJAMARCA,PE-5N,6,CHOQUE,0,4
20211222,20210727,8.75,LIMA,LM-117,30,CHOQUE,0,1
20211222,20210727,21,PIURA,PE-02,36,DESPISTE,0,0
20211222,20210727,7.83,LIMA,PE-1N,50,DESPISTE,0,0
20211222,20210727,5,JUNIN,PE-3S,51,CHOQUE,2,4
20211222,20210727,14.17,LIMA,PE-1S,78,DESPISTE,0,0
20211222,20210727,17.67,LIMA,PE-22,96,DESPISTE,0,0
20211222,20210727,22.47,LIMA,PE-1N,103,DESPISTE,0,2
20211222,20210727,15.5,LIMA,PE-22,108,DESPISTE,0,0
20211222,20210727,5.33,ANCASH,PE-3N,132,DESPISTE,0,4
20211222,20210727,11.5,JUNIN,PE-22,153,DESPISTE,0,1
20211222,20210727,5.83,JUNIN,PE-22,154,CHOQUE,1,2
20211222,20210727,20,PUNO,PE-34A,208,DESPISTE,0,2
20211222,20210727,9.87,PUNO,PE-34A,221,DESPISTE,0,0
20211222,20210727,7.5,PUNO,PE-34A,287,CHOQUE,0,1
20211222,20210727,7.58,ANCASH,PE-1N,347,DESPISTE,0,8
20211222,20210727,3.92,ANCASH,PE-1N,357,ATROPELLO,1,0
20211222,20210727,20.5,MOQUEGUA,PE-1S,1147,CHOQUE,0,0
20211222,20210727,20.5,PUNO,PE-3S,1220,CHOQUE,0,1
20211222,20210727,18,TACNA,PE-1S,1253,CHOQUE,0,6
20211222,20210727,18.42,TACNA,PE-1S,1267,CHOQUE,0,0
20211222,20210727,17.23,TACNA,PE-1S,1311,CHOQUE,0,0
20211222,20210727,0.25,TACNA,PE-1S,1327,DESPISTE,0,0
20211222,20210728,22.5,LORETO,LO-103,4,CHOQUE,0,2
20211222,20210728,17.5,CAJAMARCA,PE-5N,7,CHOQUE,0,1
20211222,20210728,12.5,ANCASH,PE-3N,12,DESPISTE,0,0
20211222,20210728,21.33,JUNIN,PE-3N,15,CHOQUE,0,7
20211222,20210728,12.33,JUNIN,PE-3N,16,DESPISTE,1,0
20211222,20210728,11.5,CAJAMARCA,PE-3N,43,DESPISTE,0,3
20211222,20210728,6.17,JUNIN,PE-3N,44,DESPISTE,0,0
20211222,20210728,14,AREQUIPA,PE-34A,80,VOLCADURA,0,23
20211222,20210728,5.83,LIMA,PE-22,102,CHOQUE,0,0
20211222,20210728,16.67,CUSCO,PE-28B,117,CHOQUE,0,2
20211222,20210728,11.5,AREQUIPA,PE-34A,121,DESPISTE,0,0
20211222,20210728,16.83,LIMA,PE-22,128,DESPISTE,0,1
20211222,20210728,7.67,ANCASH,PE-3N,137,DESPISTE,0,0
20211222,20210728,11.67,ANCASH,PE-3N,148,DESPISTE,0,2
20211222,20210728,7.5,AREQUIPA,PE-34A,156,CHOQUE,0,0
20211222,20210728,10.75,CUSCO,PE-28B,166,CHOQUE,0,0
20211222,20210728,13.5,CUSCO,PE-28B,227,CHOQUE,0,1
20211222,20210728,8.7,ANCASH,PE-1N,342,CHOQUE,0,4
20211222,20210728,12.5,ANCASH,PE-1N,403,VOLCADURA,0,2
20211222,20210728,17.03,HUANUCO,PE-5N,483,CHOQUE,0,5
20211222,20210728,12.5,MADRE DE DIOS,PE-30C,487,DESPISTE,0,1
20211222,20210728,5.67,ANCASH,PE-3N,565,DESPISTE,0,2
20211222,20210728,6.5,APURIMAC,PE-3S,818,DESPISTE,0,3
20211222,20210728,10.75,AREQUIPA,PE-1S,921,DESPISTE,0,1
20211222,20210728,10,MOQUEGUA,PE-1S,1155,CHOQUE,0,1
20211222,20210728,11.67,LIMA,PE-16,NA,DESPISTE,0,2
20211222,20210729,NA,AREQUIPA,AR-105,29,DESPISTE,0,0
20211222,20210729,8.25,JUNIN,PE-3S,64,DESPISTE,0,0
20211222,20210729,3.25,LIMA,PE-1N,64,CHOQUE,0,0
20211222,20210729,17.5,AYACUCHO,PE-30A,77,DESPISTE,0,0
20211222,20210729,19,LIMA,PE-1N,78,CHOQUE,2,2
20211222,20210729,21.67,LIMA,PE-1S,87,CHOQUE,0,2
20211222,20210729,23.25,AREQUIPA,PE-1SD,89,ESPECIAL,0,0
20211222,20210729,6.67,APURIMAC,PE-30A,385,CHOQUE,0,3
20211222,20210729,9.5,MADRE DE DIOS,PE-30C,422,CHOQUE,0,0
20211222,20210729,6.08,SAN MARTIN,PE-5N,496,CHOQUE,0,1
20211222,20210729,20.33,APURIMAC,PE-3S,769,CHOQUE,0,0
20211222,20210729,9.67,APURIMAC,PE-3S,839,CHOQUE,0,4
20211222,20210729,6.5,PIURA,PE-1N,1006,CHOQUE,1,0
20211222,20210730,7,AREQUIPA,PE-1SD,10,CHOQUE,0,1
20211222,20210730,19.08,MOQUEGUA,PE-1SD,27,CHOQUE,0,0
20211222,20210730,17,LAMBAYEQUE,PE-1NJ,43,ATROPELLO,1,0
20211222,20210730,9,LAMBAYEQUE,PE-1NJ,46,CHOQUE,0,2
20211222,20210730,4.5,CAJAMARCA,PE-06A,84,DESPISTE,0,0
20211222,20210730,18.75,CAJAMARCA,PE-3N,88,DESPISTE,0,0
20211222,20210730,6.75,PIURA,PE-1N,89,DESPISTE,0,0
20211222,20210730,13.5,AMAZONAS,PE-5N,367,DESPISTE,0,1
20211222,20210730,3.33,LA LIBERTAD,PE-1N,557,CHOQUE,0,1
20211222,20210731,15.03,JUNIN,PE-3N,1,DESPISTE,0,1
20211222,20210731,22.67,AREQUIPA,AR-105,47,DESPISTE,0,0
20211222,20210731,16,LAMBAYEQUE,PE-1NJ,55,CHOQUE,0,0
20211222,20210731,14.5,JUNIN,PE-3S,64,CHOQUE,0,3
20211222,20210731,6,HUANUCO,PE-18A,125,CHOQUE,0,1
20211222,20210731,17.95,LIMA,PE-1N,140,DESPISTE,0,3
20211222,20210731,4.33,AREQUIPA,PE-34A,171,DESPISTE,0,0
20211222,20210731,1.67,ANCASH,PE-1N,292,CHOQUE,0,5
20211222,20210731,20.17,MADRE DE DIOS,PE-30C,324,CHOQUE,0,0
20211222,20210731,16.67,ICA,PE-1S,358,CHOQUE,0,0
20211222,20210731,13.33,LA LIBERTAD,PE-1N,680,CHOQUE,1,0
20211222,20210731,1.33,LAMBAYEQUE,PE-1N,812,ATROPELLO,0,1
20211222,20210801,16.58,PIURA,PE-1N,3,ATROPELLO,1,0
20211222,20210801,17.93,AREQUIPA,AR-109,6,CHOQUE,0,2
20211222,20210801,7.5,CAJAMARCA,PE-3N,9,DESPISTE,0,0
20211222,20210801,17,CAJAMARCA,PE-5N,13,DESPISTE,0,1
20211222,20210801,6.75,LIMA,PE-1S,28,DESPISTE,0,0
20211222,20210801,3,LORETO,LO-103,37,ATROPELLO,0,2
20211222,20210801,14.38,AREQUIPA,AR-109,44,DESPISTE,0,0
20211222,20210801,13,CAJAMARCA,PE-08,56,DESPISTE,1,0
20211222,20210801,11.17,JUNIN,PE-3N,56,DESPISTE,0,0
20211222,20210801,6.33,UCAYALI,PE-18C,58,DESPISTE,1,0
20211222,20210801,18.33,CAJAMARCA,PE-08,58,CHOQUE,0,1
20211222,20210801,17.5,LAMBAYEQUE,PE-1NJ,66,CHOQUE,0,1
20211222,20210801,12.5,JUNIN,PE-3N,71,DESPISTE,0,1
20211222,20210801,16.17,JUNIN,PE-3N,72,CHOQUE,0,0
20211222,20210801,23.58,JUNIN,PE-3S,76,DESPISTE,0,1
20211222,20210801,17,LIMA,PE-22,80,CHOQUE,0,1
20211222,20210801,22.68,JUNIN,PE-5S,83,DESPISTE,0,0
20211222,20210801,12.58,LIMA,PE-1S,98,CHOQUE,0,2
20211222,20210801,15.33,LIMA,PE-22,106,DESPISTE,0,0
20211222,20210801,15.83,JUNIN,PE-3SB,115,CHOQUE,0,3
20211222,20210801,6.75,CAJAMARCA,PE-08B,126,DESPISTE,0,6
20211222,20210801,6,LIMA,PE-22,130,CHOQUE,0,1
20211222,20210801,17,PASCO,PE-3N,138,CHOQUE,0,0
20211222,20210801,5.75,ANCASH,PE-3N,152,CHOQUE,0,1
20211222,20210801,18.5,HUANCAVELICA,PE-3S,162,CHOQUE,0,1
20211222,20210801,11,CUSCO,PE-28B,177,CHOQUE,0,0
20211222,20210801,20,ICA,PE-1S,245,CHOQUE,0,1
20211222,20210801,17.5,MADRE DE DIOS,PE-30C,276,CHOQUE,0,0
20211222,20210801,0.5,MADRE DE DIOS,PE-30C,324,ATROPELLO,0,1
20211222,20210801,17.5,UCAYALI,PE-5N,355,CHOQUE,0,0
20211222,20210801,10.17,ANCASH,PE-1N,409,DESPISTE,0,0
20211222,20210801,22.33,SAN MARTIN,PE-5N,492,CHOQUE,0,2
20211222,20210801,22.7,SAN MARTIN,PE-5N,630,CHOQUE,0,1
20211222,20210801,1.33,LAMBAYEQUE,PE-1N,812,ATROPELLO,1,0
20211222,20210801,12.5,PIURA,PE-1N,906,DESPISTE,0,0
20211222,20210801,19.83,AREQUIPA,PE-1S,973,CHOQUE,0,2
20211222,20210802,13.08,AREQUIPA,PE-34,8,DESPISTE,0,0
20211222,20210802,7.5,LIMA,PE-22,14,CHOQUE,0,0
20211222,20210802,17.83,LIMA,PE-1S,50,DESPISTE,1,1
20211222,20210802,1.58,CAJAMARCA,PE-08,56,DESPISTE,0,4
20211222,20210802,18.67,HUANUCO,PE-5N,62,CHOQUE,0,0
20211222,20210802,10.5,LIMA,PE-1N,74,CHOQUE,0,0
20211222,20210802,5.5,LIMA,PE-1N,80,CHOQUE,1,0
20211222,20210802,16.42,AREQUIPA,PE-34A,84,DESPISTE,0,0
20211222,20210802,22.42,LIMA,PE-22,106,DESPISTE,0,4
20211222,20210802,0.83,LIMA,PE-1S,109,CHOQUE,0,1
20211222,20210802,18.33,JUNIN,PE-3SB,112,CHOQUE,0,1
20211222,20210802,22.58,HUANUCO,PE-18A,117,DESPISTE,0,0
20211222,20210802,9.5,AREQUIPA,PE-34A,128,CHOQUE,0,0
20211222,20210802,10.67,PUNO,PE-34B,170,DESPISTE,4,10
20211222,20210802,11,CAJAMARCA,PE-5N,193,CHOQUE,0,2
20211222,20210802,17.75,LIMA,PE-1N,207,DESPISTE,0,1
20211222,20210802,7.72,MOQUEGUA,PE-1SD,209,DESPISTE,0,0
20211222,20210802,21.75,MADRE DE DIOS,PE-30C,385,CHOQUE,0,5
20211222,20210802,13.5,AREQUIPA,PE-1S,655,CHOQUE,0,0
20211222,20210802,20.5,LA LIBERTAD,PE-1N,725,DESPISTE,0,0
20211222,20210802,7,PIURA,PE-1N,1022,CHOQUE,1,3
20211222,20210802,7.5,PIURA,PE-1NL,1081,CHOQUE,0,1
20211222,20210802,20.5,PIURA,PE-1NL,1121,VOLCADURA,0,0
20211222,20210802,19,MOQUEGUA,PE-1S,1152,DESPISTE,0,5
20211222,20210803,7.5,PIURA,PE-02A,4,DESPISTE,0,1
20211222,20210803,NA,AREQUIPA,AR-105,55,CHOQUE,0,3
20211222,20210803,3.42,LIMA,PE-22,87,DESPISTE,0,0
20211222,20210803,5,HUANUCO,PE-18A,105,DESPISTE,0,0
20211222,20210803,19.33,ANCASH,PE-3N,135,CHOQUE,0,0
20211222,20210803,13,UCAYALI,PE-5N,145,DESPISTE,0,0
20211222,20210803,15.8,JUNIN,PE-22,153,DESPISTE,0,3
20211222,20210803,7.67,LIMA,PE-1N,158,CHOQUE,0,3
20211222,20210803,17.67,CUSCO,PE-28B,166,CHOQUE,0,4
20211222,20210803,12.63,PUNO,PE-34A,234,DESPISTE,0,0
20211222,20210803,13.92,PUNO,PE-34A,242,DESPISTE,0,1
20211222,20210803,19.25,ICA,PE-1S,280,DESPISTE,0,2
20211222,20210803,21,MADRE DE DIOS,PE-30C,291,CHOQUE,0,1
20211222,20210803,18.93,ANCASH,PE-1N,375,CHOQUE,0,0
20211222,20210803,22,SAN MARTIN,PE-5N,420,CHOQUE,0,1
20211222,20210803,10.22,SAN MARTIN,PE-5N,642,DESPISTE,0,2
20211222,20210803,17.67,CUSCO,PE-3S,889,DESPISTE,0,1
20211222,20210803,8.5,PIURA,PE-1N,891,DESPISTE,0,3
20211222,20210803,17,TACNA,PE-1S,1280,DESPISTE,0,0
20211222,20210804,4.17,AREQUIPA,AR-106,0,VOLCADURA,0,9
20211222,20210804,18.5,PUNO,PE-3SG,3,CHOQUE,0,1
20211222,20210804,10,PUNO,PE-34B,10,CHOQUE,0,1
20211222,20210804,10.25,LIMA,PE-1N,70,DESPISTE,0,0
20211222,20210804,7.08,LIMA,PE-1N,77,CHOQUE,0,0
20211222,20210804,17,PIURA,PE-1N,86,CHOQUE,0,2
20211222,20210804,22.67,LIMA,PE-22,108,DESPISTE,0,0
20211222,20210804,4.87,MOQUEGUA,PE-36A,124,DESPISTE,0,0
20211222,20210804,19.33,UCAYALI,PE-18C,147,CHOQUE,0,1
20211222,20210804,8.58,AREQUIPA,PE-34A,153,CHOQUE,0,0
20211222,20210804,8.58,AREQUIPA,PE-34A,153,CHOQUE,0,0
20211222,20210804,23,HUANCAVELICA,PE-28A,161,DESPISTE,0,2
20211222,20210804,5.33,AREQUIPA,PE-34A,168,CHOQUE,0,0
20211222,20210804,20.83,HUANUCO,PE-3N,240,DESPISTE,0,1
20211222,20210804,17.25,SAN MARTIN,PE-5N,406,ESPECIAL,0,1
20211222,20210804,6,LAMBAYEQUE,PE-1N,861,CHOQUE,1,1
20211222,20210804,11.75,MOQUEGUA,PE-1S,1153,CHOQUE,0,2
20211222,20210805,7.25,MOQUEGUA,PE-36A,40,DESPISTE,0,0
20211222,20210805,20,ANCASH,PE-16,120,CHOQUE,1,0
20211222,20210805,10.97,LIMA,PE-1S,141,DESPISTE,0,1
20211222,20210805,20.83,PASCO,PE-5N,153,CHOQUE,0,1
20211222,20210805,11.83,ICA,PE-1S,186,DESPISTE,0,5
20211222,20210805,9.67,TUMBES,PE-1N,268,CHOQUE,0,1
20211222,20210805,19.5,AMAZONAS,PE-08B,317,CHOQUE,0,2
20211222,20210805,10.5,APURIMAC,PE-30A,395,DESPISTE,0,0
20211222,20210805,19.17,LA LIBERTAD,PE-1N,575,ATROPELLO,1,0
20211222,20210805,9.33,LAMBAYEQUE,PE-1N,863,CHOQUE,0,0
20211222,20210806,14.17,AREQUIPA,PE-34C,2,DESPISTE,0,0
20211222,20210806,12.67,LIMA,PE-16,24,CHOQUE,1,4
20211222,20210806,20.67,MOQUEGUA,PE-1SD,27,CHOQUE,0,0
20211222,20210806,13.75,JUNIN,PE-3N,28,DESPISTE,0,0
20211222,20210806,4.33,LIMA,PE-22,53,DESPISTE,0,0
20211222,20210806,6.5,JUNIN,PE-3N,80,DESPISTE,1,1
20211222,20210806,11.67,CUSCO,PE-28B,82,CHOQUE,1,2
20211222,20210806,11.33,AREQUIPA,PE-34A,136,CHOQUE,0,0
20211222,20210806,19,ICA,PE-1S,198,CHOQUE,0,1
20211222,20210806,5.83,ANCASH,PE-1N,240,DESPISTE,1,2
20211222,20210806,16.75,APURIMAC,PE-30A,349,CHOQUE,0,8
20211222,20210806,10.15,HUANUCO,PE-5N,499,CHOQUE,0,0
20211222,20210806,14,CUSCO,PE-3S,1093,ATROPELLO,0,1
20211222,20210806,15.5,MOQUEGUA,PE-1S,1114,DESPISTE,0,6
20211222,20210806,20.25,PUNO,PE-3S,1368,CHOQUE,0,0
20211222,20210807,14,AMAZONAS,PE-5NC,3,CHOQUE,1,3
20211222,20210807,21.67,CAJAMARCA,PE-5N,25,DESPISTE,0,1
20211222,20210807,19.17,LIMA,PE-1S,36,CHOQUE,0,0
20211222,20210807,9.42,LIMA,PE-1N,59,DESPISTE,0,0
20211222,20210807,17.17,AREQUIPA,AR-109,62,DESPISTE,0,1
20211222,20210807,16.17,LIMA,PE-1S,73,CHOQUE,0,3
20211222,20210807,10.58,LIMA,PE-1N,86,CHOQUE,0,1
20211222,20210807,13.42,ICA,PE-1S,192,DESPISTE,0,3
20211222,20210807,13.25,HUANUCO,PE-3N,199,VOLCADURA,0,1
20211222,20210807,9.83,AMAZONAS,PE-5N,213,CHOQUE,1,1
20211222,20210807,4.5,ANCASH,PE-1N,330,DESPISTE,0,1
20211222,20210807,6.83,ANCASH,PE-1N,344,DESPISTE,0,2
20211222,20210807,11.5,SAN MARTIN,PE-5N,401,DESPISTE,0,3
20211222,20210807,21.17,MADRE DE DIOS,PE-30C,416,CHOQUE,0,1
20211222,20210807,7.5,APURIMAC,PE-30A,423,CHOQUE,0,3
20211222,20210807,19.75,ICA,PE-1S,468,CHOQUE,0,0
20211222,20210807,20.08,AREQUIPA,PE-1S,509,CHOQUE,0,1
20211222,20210807,14.5,AREQUIPA,PE-1S,553,DESPISTE,1,0
20211222,20210807,6.83,ANCASH,PE-3N,598,CHOQUE,0,0
20211222,20210807,18.33,ANCASH,PE-3N,613,CHOQUE,0,0
20211222,20210807,19.5,AREQUIPA,PE-1S,704,CHOQUE,0,0
20211222,20210807,3,LA LIBERTAD,PE-1N,721,DESPISTE,0,2
20211222,20210807,3.25,LAMBAYEQUE,PE-1N,827,CHOQUE,0,0
20211222,20210807,21,LAMBAYEQUE,PE-1N,857,CHOQUE,0,3
20211222,20210807,20.33,CUSCO,PE-3S,1020,DESPISTE,0,3
20211222,20210808,17.5,CAJAMARCA,PE-3N,4,DESPISTE,0,0
20211222,20210808,NA,LAMBAYEQUE,PE-06A,9,CHOQUE,0,1
20211222,20210808,21,PUNO,PE-34H,14,CHOQUE,0,3
20211222,20210808,14.67,CUSCO,PE-28F,40,DESPISTE,0,2
20211222,20210808,19.33,LIMA,PE-1S,56,ATROPELLO,0,2
20211222,20210808,15,LAMBAYEQUE,PE-1NJ,67,CHOQUE,0,3
20211222,20210808,21,LIMA,PE-1S,69,CHOQUE,0,0
20211222,20210808,13.17,HUANUCO,PE-18A,70,DESPISTE,0,0
20211222,20210808,8.28,LIMA,PE-1N,74,CHOQUE,0,2
20211222,20210808,5.83,AREQUIPA,PE-34A,82,DESPISTE,0,0
20211222,20210808,2.92,LIMA,PE-1S,91,DESPISTE,0,4
20211222,20210808,20.5,CAJAMARCA,PE-08,110,DESPISTE,0,1
20211222,20210808,7,AREQUIPA,PE-34A,121,CHOQUE,0,4
20211222,20210808,0.25,PASCO,PE-3N,149,DESPISTE,0,1
20211222,20210808,22.25,CAJAMARCA,PE-08,158,CHOQUE,0,1
20211222,20210808,19.08,AREQUIPA,PE-34A,179,DESPISTE,0,1
20211222,20210808,5.67,PIURA,PE-1NJ,181,CHOQUE,0,3
20211222,20210808,23.83,SAN MARTIN,PE-5N,590,CHOQUE,1,0
20211222,20210808,9.33,AREQUIPA,PE-1S,609,DESPISTE,0,0
20211222,20210808,21.27,ANCASH,PE-3N,643,CHOQUE,0,0
20211222,20210808,7.33,LAMBAYEQUE,PE-1N,856,DESPISTE,0,0
20211222,20210808,9,LAMBAYEQUE,PE-1N,876,DESPISTE,0,0
20211222,20210808,17.75,MOQUEGUA,PE-1S,1190,CHOQUE,0,2
20211222,20210809,17,LIMA,PE-1N,4,DESPISTE,0,1
20211222,20210809,14.75,JUNIN,PE-3S,30,CHOQUE,0,0
20211222,20210809,19.17,LAMBAYEQUE,PE-1NJ,47,CHOQUE,0,1
20211222,20210809,8.25,LIMA,PE-1N,57,DESPISTE,0,1
20211222,20210809,17.33,LIMA,PE-1S,71,DESPISTE,0,0
20211222,20210809,12.47,JUNIN,PE-3N,72,CHOQUE,0,1
20211222,20210809,16.33,LIMA,PE-22,74,CHOQUE,0,5
20211222,20210809,14.75,CAJAMARCA,PE-3N,75,DESPISTE,0,1
20211222,20210809,8,ANCASH,PE-16,85,DESPISTE,0,3
20211222,20210809,10,PASCO,PE-3N,90,CHOQUE,0,1
20211222,20210809,10,PASCO,PE-3N,90,CHOQUE,0,1
20211222,20210809,19,PUNO,PE-34B,138,ATROPELLO,1,0
20211222,20210809,14.75,JUNIN,PE-22,141,CHOQUE,0,0
20211222,20210809,18.17,CAJAMARCA,PE-08,163,DESPISTE,0,1
20211222,20210809,12.2,PUNO,PE-34A,206,DESPISTE,0,0
20211222,20210809,6.25,MOQUEGUA,PE-1SD,210,DESPISTE,0,2
20211222,20210809,12.17,ANCASH,PE-1N,353,DESPISTE,0,1
20211222,20210809,16.25,AMAZONAS,PE-08B,393,CHOQUE,1,1
20211222,20210809,21.5,ICA,PE-1S,465,CHOQUE,1,1
20211222,20210809,8.33,SAN MARTIN,PE-5N,531,DESPISTE,0,0
20211222,20210809,6.8,ANCASH,PE-3N,598,VOLCADURA,0,0
20211222,20210809,8.5,AREQUIPA,PE-1S,1034,CHOQUE,0,2
20211222,20210810,15.5,HUANCAVELICA,PE-3SD,2,DESPISTE,0,1
20211222,20210810,11.33,CALLAO,PE-20,6,CHOQUE,0,3
20211222,20210810,10.17,JUNIN,PE-3S,29,CHOQUE,0,0
20211222,20210810,8.67,LIMA,PE-1N,53,DESPISTE,0,0
20211222,20210810,19.83,LIMA,PE-22,56,DESPISTE,0,0
20211222,20210810,13.5,AREQUIPA,PE-34A,69,CHOQUE,0,9
20211222,20210810,19.25,JUNIN,PE-5S,80,CHOQUE,0,2
20211222,20210810,1.5,LIMA,PE-1S,104,DESPISTE,0,0
20211222,20210810,14.33,AREQUIPA,PE-34A,121,CHOQUE,1,3
20211222,20210810,14.67,ICA,PE-1S,199,CHOQUE,0,0
20211222,20210810,15.5,PUNO,PE-34A,227,DESPISTE,0,0
20211222,20210810,5.5,PUNO,PE-34A,285,CHOQUE,0,1
20211222,20210810,8,ANCASH,PE-1N,298,CHOQUE,0,1
20211222,20210810,15.5,MADRE DE DIOS,PE-30C,322,CHOQUE,0,0
20211222,20210810,20,APURIMAC,PE-30A,334,DESPISTE,0,0
20211222,20210810,15.5,AMAZONAS,PE-5N,365,CHOQUE,0,1
20211222,20210810,10.67,APURIMAC,PE-30A,367,DESPISTE,0,1
20211222,20210810,6.5,MADRE DE DIOS,PE-30C,390,CHOQUE,0,0
20211222,20210810,19.08,ANCASH,PE-1N,399,CHOQUE,0,0
20211222,20210810,12.5,AREQUIPA,PE-1S,883,CHOQUE,1,0
20211222,20210810,3,CUSCO,PE-3S,1020,DESPISTE,0,0
20211222,20210810,3.5,PUNO,PE-3S,1353,CHOQUE,0,0
20211222,20210811,15.33,SAN MARTIN,PE-5NB,12,CHOQUE,0,2
20211222,20210811,8.25,LIMA,PE-1NA,59,CHOQUE,0,0
20211222,20210811,6.33,JUNIN,PE-5S,76,DESPISTE,0,0
20211222,20210811,20,LIMA,PE-1N,80,CHOQUE,0,1
20211222,20210811,10.67,JUNIN,PE-22B,102,ATROPELLO,0,0
20211222,20210811,7.67,LIMA,PE-1S,114,DESPISTE,0,0
20211222,20210811,19.5,AREQUIPA,PE-34A,121,CHOQUE,0,0
20211222,20210811,18,AMAZONAS,PE-5N,287,DESPISTE,0,1
20211222,20210811,10.5,AMAZONAS,PE-5N,297,DESPISTE,0,0
20211222,20210811,11,AMAZONAS,PE-08B,321,CHOQUE,0,0
20211222,20210811,9,PIURA,PE-1NL,1045,CHOQUE,0,0
20211222,20210811,17.58,TACNA,PE-1S,1249,DESPISTE,0,1
20211222,20210812,23.08,ANCASH,PE-3N,4,CHOQUE,0,1
20211222,20210812,1.25,LIMA,PE-16,31,ATROPELLO,1,0
20211222,20210812,19.03,AREQUIPA,PE-34A,68,CHOQUE,0,1
20211222,20210812,22.83,JUNIN,PE-22B,102,DESPISTE,0,0
20211222,20210812,6.2,JUNIN,PE-22B,102,CHOQUE,0,1
20211222,20210812,19.5,PIURA,PE-1NJ,222,DESPISTE,0,1
20211222,20210812,8.33,MADRE DE DIOS,PE-30C,271,CHOQUE,0,0
20211222,20210812,2.33,ANCASH,PE-1N,331,CHOQUE,3,4
20211222,20210812,12.53,SAN MARTIN,PE-5N,576,CHOQUE,0,1
20211222,20210813,5.92,JUNIN,PE-3S,31,ESPECIAL,0,0
20211222,20210813,5.17,JUNIN,PE-3N,34,DESPISTE,0,0
20211222,20210813,21,LIMA,PE-22,47,DESPISTE,0,0
20211222,20210813,11.67,AREQUIPA,AR-105,50,DESPISTE,0,0
20211222,20210813,11.42,JUNIN,PE-3S,52,CHOQUE,0,0
20211222,20210813,14.33,JUNIN,PE-3N,53,CHOQUE,0,1
20211222,20210813,6.5,LIMA,PE-1S,80,DESPISTE,0,4
20211222,20210813,23.75,AREQUIPA,PE-34A,84,DESPISTE,0,0
20211222,20210813,16.33,PUNO,PE-34A,278,CHOQUE,0,5
20211222,20210813,21.67,ICA,PE-1S,280,DESPISTE,0,0
20211222,20210813,8.17,ANCASH,PE-1N,349,DESPISTE,0,0
20211222,20210813,4.5,SAN MARTIN,PE-5N,385,DESPISTE,2,37
20211222,20210813,8,ANCASH,PE-1N,436,CHOQUE,0,3
20211222,20210813,19.5,LA LIBERTAD,PE-1N,450,CHOQUE,2,2
20211222,20210813,14,HUANUCO,PE-5N,462,DESPISTE,0,1
20211222,20210813,19.33,LA LIBERTAD,PE-1N,532,CHOQUE,0,1
20211222,20210813,21.92,LA LIBERTAD,PE-1N,731,CHOQUE,0,1
20211222,20210814,21.17,PUNO,PE-3SG,2,CHOQUE,0,1
20211222,20210814,17.5,UCAYALI,PE-18C,4,CHOQUE,0,2
20211222,20210814,17,LIMA,PE-20A,5,CHOQUE,0,4
20211222,20210814,8.33,AREQUIPA,PE-34J,9,DESPISTE,1,3
20211222,20210814,1.83,LIMA,PE-1S,61,CHOQUE,0,1
20211222,20210814,0.33,LIMA,PE-1S,73,CHOQUE,0,0
20211222,20210814,2.67,LIMA,PE-1S,104,ATROPELLO,0,1
20211222,20210814,11,AYACUCHO,PE-28B,137,CHOQUE,0,0
20211222,20210814,6.5,AYACUCHO,PE-28A,232,DESPISTE,2,0
20211222,20210814,6.83,PUNO,PE-34A,244,DESPISTE,0,0
20211222,20210814,6.33,PUNO,PE-36A,275,ATROPELLO,1,0
20211222,20210814,6,ANCASH,PE-1N,352,CHOQUE,0,0
20211222,20210814,2.5,AREQUIPA,PE-1S,593,VOLCADURA,0,0
20211222,20210814,10.5,PIURA,PE-1N,1010,CHOQUE,1,0
20211222,20210814,8.5,PIURA,PE-1NL,1089,CHOQUE,0,0
20211222,20210814,6.33,CUSCO,PE-3S,1107,CHOQUE,0,0
20211222,20210815,17.3,JUNIN,PE-5N,5,CHOQUE,0,1
20211222,20210815,18.5,AMAZONAS,PE-08C,12,CHOQUE,0,1
20211222,20210815,10,LAMBAYEQUE,PE-06A,27,DESPISTE,0,2
20211222,20210815,20,LAMBAYEQUE,PE-06A,48,DESPISTE,0,3
20211222,20210815,12.67,LIMA,PE-1S,63,CHOQUE,0,2
20211222,20210815,8.33,LIMA,PE-22,81,DESPISTE,0,0
20211222,20210815,6.75,AREQUIPA,PE-34A,101,CHOQUE,2,8
20211222,20210815,18,LIMA,PE-22,112,DESPISTE,0,0
20211222,20210815,20.5,LIMA,PE-1S,116,DESPISTE,0,3
20211222,20210815,15,LIMA,PE-1N,127,DESPISTE,0,4
20211222,20210815,4.75,AREQUIPA,PE-34A,128,DESPISTE,0,0
20211222,20210815,22.5,ICA,PE-1S,240,ESPECIAL,0,0
20211222,20210815,6.5,PUNO,PE-34A,257,DESPISTE,0,1
20211222,20210815,10.5,AMAZONAS,PE-08B,322,DESPISTE,0,0
20211222,20210815,12,APURIMAC,PE-30A,410,DESPISTE,1,0
20211222,20210815,6.5,MADRE DE DIOS,PE-30C,422,DESPISTE,0,1
20211222,20210815,10.5,MADRE DE DIOS,PE-30C,432,DESPISTE,0,1
20211222,20210815,12.42,ICA,PE-1S,447,CHOQUE,0,2
