Año,Mes,Aeropuerto,Infraestructura,IT,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,NP
2021,Mayo,Lima,Aeropuertos del Perú S.A.,1853307.65,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,66451.93999999999,Si,1786855.71,0
2021,Mayo,Lima,Lima Airport Partners S.R.L.,13799522.4,213205,524478,Si,2443783.36,Si,2712426.4,Si,1381585.6800000002,No,0,No,0,No,0,No,0,No,0,No,0,Si,236621.64,No,0,No,0,737683
2021,Mayo,Pisco,Aeropuertos del Perú S.A.,13809.11,0,94,Si,27.58,Si,187.88000000000002,Si,1524.8,No,0,No,0,No,0,Si,251,Si,1198.8799999999999,No,0,Si,270.2,No,0,Si,927.2900000000001,94
2021,Mayo,Piura,Aeropuertos del Perú S.A.,166159.51,38,44056,Si,107543.84,Si,134.2,Si,20485.85,No,0,Si,2685.7,Si,3043.77,Si,186.76,Si,3804.3500000000004,No,0,Si,75.22,No,0,Si,9044.81,44094
2021,Mayo,Pucallpa,Aeropuertos del Perú S.A.,150532.25,0,33814,Si,86435.52,No,0,Si,20447.109999999997,No,0,No,0,Si,2156.27,Si,805.03,Si,12624.41,No,0,Si,1516.53,No,0,Si,2794.4500000000003,33814
2021,Mayo,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,63126.26,0,19236,Si,27993.480000000003,No,0,Si,5758.84,No,0,Si,1012.8199999999999,Si,209.2,Si,345.25,No,0,Si,2399.8700000000003,No,0,No,0,No,0,19236
2021,Mayo,Tacna,Aeropuertos Andinos del Perú S.A.,96181.03,0,11646,Si,43664.259999999995,No,0,Si,8334.51,No,0,Si,2240.94,Si,960.51,Si,317.63,No,0,Si,3987.24,Si,71.32,No,0,No,0,11646
2021,Mayo,Talara,Aeropuertos del Perú S.A.,59756.979999999996,0,15109,Si,31404.1,No,0,Si,7397.91,No,0,Si,283.61,Si,1189.96,No,0,Si,1529.96,Si,7105.34,Si,41.48,No,0,Si,1596.04,15109
2021,Mayo,Tarapoto,Aeropuertos del Perú S.A.,171601.62,1,43653,Si,113315.84,Si,13.96,Si,10949.62,No,0,Si,549.08,Si,2425.3500000000004,Si,1334.6299999999999,Si,3660.34,Si,10839.52,Si,985.8,No,0,Si,5268.98,43654
2021,Mayo,Trujillo,Aeropuertos del Perú S.A.,102185.19,0,25081,Si,52800.54,No,0,Si,14006.09,No,0,Si,1108.6,Si,3222.22,Si,405.58,Si,6022.89,No,0,Si,784.23,No,0,Si,4088.29,25081
2021,Mayo,Tumbes,Aeropuertos del Perú S.A.,140215.16,44,21662,Si,42930.44,Si,181.48000000000002,Si,10041.34,No,0,Si,218.59,Si,1774.62,No,0,Si,1283.87,No,0,Si,55.02,No,0,Si,70643.95999999999,21706
2021,Junio,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Junio,Arequipa,Aeropuertos Andinos del Perú S.A.,307983.14,0,50351,Si,134551.04,No,0,Si,61153.98,No,0,Si,16820.54,Si,-1742.11,Si,1179.1799999999998,No,0,Si,8085.87,Si,1310.8899999999999,No,0,No,0,50351
2021,Junio,Ayacucho,Aeropuertos Andinos del Perú S.A.,80853.14,0,29607,Si,29568.56,No,0,Si,6400.48,Si,2320.4700000000003,No,0,Si,506.94,Si,595.98,No,0,Si,16486.960000000003,Si,950.21,No,0,No,0,29607
2021,Junio,Cajamarca,Aeropuertos del Perú S.A.,70788.26,0,21630,Si,46182.75,No,0,Si,8919.92,No,0,Si,1105.32,Si,562.51,Si,89.25,Si,1614.45,No,0,Si,20.67,No,0,Si,1490.62,21630
2021,Junio,Chachapoyas,Aeropuertos del Perú S.A.,2141.6,0,738,Si,1380.4,No,0,Si,197.12,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,0.07,No,0,Si,75.21000000000001,738
2021,Junio,Chiclayo,Aeropuertos del Perú S.A.,121766.19,0,33965,Si,69248.52,No,0,Si,14562.47,No,0,Si,1684.3799999999999,Si,3538.15,Si,84.24000000000001,Si,1595.83,No,0,Si,49.349999999999994,No,0,Si,12238.07,33965
2021,Junio,Huaraz-Anta,Aeropuertos del Perú S.A.,360.02,0,80,Si,174.58,No,0,Si,14,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.28,No,0,Si,6.53,80
2021,Junio,Iquitos,Aeropuertos del Perú S.A.,323960.24,0,64928,Si,162992.12,No,0,Si,58788.39,No,0,Si,38.51,Si,4002.09,Si,1039.09,Si,29241.960000000003,No,0,Si,2342.3,No,0,Si,8965.93,64928
2021,Junio,Juliaca,Aeropuertos Andinos del Perú S.A.,115141.06,14,15528,Si,64626.92,No,0,Si,13083.02,No,0,Si,1407.6799999999998,Si,2510.9500000000003,Si,862.3399999999999,No,0,No,0,Si,38.42,No,0,No,0,15542
2021,Junio,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Junio,Lima,Aeropuertos del Perú S.A.,665906.92,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,69309.09,Si,596597.8300000001,0
2021,Junio,Lima,Lima Airport Partners S.R.L.,14416090.44,233963,569672,Si,2780498.54,Si,2853961.6,Si,1473589.1700000002,No,0,No,0,No,0,No,0,No,0,No,0,Si,256147.28,No,0,No,0,803635
2021,Junio,Pisco,Aeropuertos del Perú S.A.,16909.4,12,236,Si,835.2800000000001,Si,147.62,Si,2330.7,No,0,No,0,No,0,Si,251,Si,1134.3899999999999,No,0,Si,274.5,No,0,Si,912.11,248
2021,Junio,Piura,Aeropuertos del Perú S.A.,183514.86000000002,34,51409,Si,123604.08,Si,187.88000000000002,Si,21364.7,No,0,Si,3580.88,Si,3338.22,Si,186.76,Si,3873.5,Si,343.4,Si,98.26,No,0,Si,6415.74,51443
2021,Junio,Pucallpa,Aeropuertos del Perú S.A.,167123.07,0,40020,Si,99538.67000000001,No,0,Si,23861.45,No,0,Si,41.53,Si,2601.68,Si,634.48,Si,12070.08,No,0,Si,1646.06,No,0,Si,2863.4900000000002,40020
2021,Junio,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,66681.65000000001,0,21412,Si,32299.54,Si,97.3,Si,6581.22,No,0,Si,1064.34,Si,674.25,Si,345.25,No,0,Si,2856.9900000000002,Si,111.42,No,0,No,0,21412
2021,Junio,Tacna,Aeropuertos Andinos del Perú S.A.,102924.18,0,14332,Si,48166.09,No,0,Si,8294.6,No,0,Si,2354.9500000000003,Si,1513.76,Si,317.63,No,0,Si,3767.05,Si,18.810000000000002,No,0,No,0,14332
2021,Junio,Talara,Aeropuertos del Perú S.A.,59618.07,0,15845,Si,33125.54,No,0,Si,7264.92,No,0,Si,316.2,Si,1222.9,No,0,Si,1443.09,Si,6449.24,Si,92.42,No,0,Si,1483.23,15845
2021,Junio,Tarapoto,Aeropuertos del Perú S.A.,204021.87,0,49699,Si,122088.16,No,0,Si,37378.21,No,0,Si,531.76,Si,2948.74,Si,1334.6299999999999,Si,3845.7799999999997,Si,8766.52,Si,487.77,No,0,Si,5395.52,49699
2021,Junio,Trujillo,Aeropuertos del Perú S.A.,117682.10999999999,2,30136,Si,64284.719999999994,Si,13.96,Si,15496.06,No,0,Si,1060.61,Si,4033.5,Si,405.58,Si,5717.1,No,0,Si,786.05,No,0,Si,4491.33,30138
2021,Junio,Tumbes,Aeropuertos del Perú S.A.,185977.30000000002,11,21908,Si,42654.36,Si,69.8,Si,9207.7,No,0,Si,253.23,Si,1760.21,Si,209.46,Si,1215.04,Si,97.72,Si,11.53,No,0,Si,116496.68000000001,21919
2021,Julio,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Julio,Arequipa,Aeropuertos Andinos del Perú S.A.,407504.9,205,70565,Si,185042.24000000002,Si,1125.91,Si,77396.22,No,0,Si,19682.1,Si,16816.74,Si,1179.1799999999998,No,0,Si,153.3,Si,174.86,No,0,No,0,70770
2021,Julio,Ayacucho,Aeropuertos Andinos del Perú S.A.,107651.28,0,36838,Si,38302.78,No,0,Si,8148.84,Si,2320.4700000000003,No,0,Si,501.11,Si,595.98,No,0,Si,28388.780000000002,Si,1015.89,No,0,No,0,36838
2021,Julio,Cajamarca,Aeropuertos del Perú S.A.,89579.18999999999,0,29999,Si,61745.189999999995,No,0,Si,11239.859999999999,No,0,Si,1168.9,Si,536.93,Si,89.25,Si,1597.24,No,0,Si,54.349999999999994,No,0,Si,1659.31,29999
2021,Julio,Chachapoyas,Aeropuertos del Perú S.A.,3771.61,0,1398,Si,2561.86,No,0,Si,356.41999999999996,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,16.6,No,0,Si,75.17999999999999,1398
2021,Julio,Chiclayo,Aeropuertos del Perú S.A.,298874.58,428,37107,Si,75945.84,Si,2227.72,Si,16059.449999999999,No,0,Si,1984.53,Si,4481.6,Si,84.24000000000001,Si,1578.1499999999999,No,0,Si,15.9,No,0,Si,178777.1,37535
2021,Julio,Huaraz-Anta,Aeropuertos del Perú S.A.,351.2,0,97,Si,203,No,0,Si,34.74,No,0,No,0,No,0,No,0,No,0,Si,26.52,Si,7.23,No,0,Si,6.49,97
2021,Julio,Iquitos,Aeropuertos del Perú S.A.,394426.42,9,77060,Si,199580.34,Si,13.96,Si,85698.39,No,0,Si,744.21,Si,4819.24,Si,1036.95,Si,27227.39,No,0,Si,4516.74,No,0,Si,8620.28,77069
2021,Julio,Juliaca,Aeropuertos Andinos del Perú S.A.,137861.22,0,18534,Si,78763.64,No,0,Si,15097.220000000001,No,0,Si,1491.23,Si,3110.4300000000003,Si,862.3399999999999,No,0,Si,571.4,Si,30.35,No,0,No,0,18534
2021,Julio,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Julio,Lima,Aeropuertos del Perú S.A.,542822.6,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,68527.39,Si,474295.21,0
2021,Julio,Lima,Lima Airport Partners S.R.L.,17080446.48,280057,726588,Si,3516617.02,Si,3286898.4299999997,Si,1744966.12,No,0,No,0,No,0,No,0,No,0,No,0,Si,255930.73,No,0,No,0,1006645
2021,Julio,Pisco,Aeropuertos del Perú S.A.,29572.91,0,407,Si,799.8199999999999,No,0,Si,1450.79,No,0,No,0,No,0,Si,251,Si,14151.359999999999,No,0,Si,245.22,No,0,Si,3614.36,407
2021,Julio,Piura,Aeropuertos del Perú S.A.,219117.43,34,64320,Si,151603.46,Si,214.72,Si,25437.45,No,0,Si,3730.9700000000003,Si,4068.82,Si,186.76,Si,3672.69,Si,2632.7599999999998,Si,94.82,No,0,Si,6561.41,64354
2021,Julio,Pucallpa,Aeropuertos del Perú S.A.,204168.68000000002,0,49393,Si,131987.2,No,0,Si,25905.920000000002,No,0,Si,82.89,Si,2923.3500000000004,Si,634.48,Si,11950.640000000001,No,0,Si,2738.17,No,0,Si,3261.32,49393
2021,Julio,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,77440.94,8,25759,Si,38477.8,No,0,Si,6701.41,No,0,Si,1127.52,Si,670.88,Si,345.25,No,0,Si,5485.42,Si,5.68,No,0,No,0,25767
2021,Julio,Tacna,Aeropuertos Andinos del Perú S.A.,119973.04000000001,0,19300,Si,58051.82,No,0,Si,9034.18,No,0,Si,2454.23,Si,1443.3,Si,317.63,No,0,Si,6146.02,Si,6.08,No,0,No,0,19300
2021,Julio,Talara,Aeropuertos del Perú S.A.,67827.92,0,20381,Si,39682.44,No,0,Si,7593.49,No,0,Si,387.08,Si,1482.86,No,0,Si,1425.6299999999999,Si,6239.85,Si,23.259999999999998,No,0,Si,1586.91,20381
2021,Julio,Tarapoto,Aeropuertos del Perú S.A.,229633.84999999998,0,62113,Si,153475.36,No,0,Si,27235.34,No,0,Si,653.3199999999999,Si,3743.1,Si,1334.6299999999999,Si,3591.4500000000003,Si,10427.7,Si,462.37,No,0,Si,5478.38,62113
2021,Julio,Trujillo,Aeropuertos del Perú S.A.,142080.84,725,37365,Si,78262.56,Si,3908.8,Si,20432.67,No,0,Si,1215.1599999999999,Si,4552.58,Si,405.58,Si,5621.95,No,0,Si,928.61,No,0,Si,4058.12,38090
2021,Julio,Tumbes,Aeropuertos del Perú S.A.,86626.2,29,29488,Si,57266.3,Si,125.64,Si,10259.16,No,0,Si,231.82000000000002,Si,1984.05,No,0,Si,1201.21,Si,195.43,Si,74.53,No,0,Si,1643.97,29517
2021,Agosto,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Agosto,Arequipa,Aeropuertos Andinos del Perú S.A.,513185.13,524,105069,Si,271602.06,Si,2835.6,Si,92892.83,No,0,Si,21963.87,Si,9222.53,Si,1179.1799999999998,No,0,Si,306.59,Si,949.69,No,0,No,0,105593
2021,Agosto,Ayacucho,Aeropuertos Andinos del Perú S.A.,115763.20999999999,0,42895,Si,45791.56,No,0,Si,9344.28,Si,2320.4700000000003,No,0,Si,391.24,Si,595.98,No,0,Si,27218.09,Si,890.6700000000001,No,0,No,0,42895
2021,Agosto,Cajamarca,Aeropuertos del Perú S.A.,108781.63999999998,0,36041,Si,78033.20999999999,No,0,Si,12611.98,No,0,Si,1159.1799999999998,Si,891.88,Si,89.25,Si,1545.84,No,0,Si,232.58,No,0,Si,1600.1,36041
2021,Agosto,Chachapoyas,Aeropuertos del Perú S.A.,4429.42,0,1679,Si,3390.1,No,0,Si,372.47999999999996,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,0.14,No,0,Si,74.92,1679
2021,Agosto,Chiclayo,Aeropuertos del Perú S.A.,528612.01,2094,39412,Si,81023.1,Si,17271.54,Si,18066.809999999998,No,0,Si,1965.99,Si,5079.54,Si,84.24000000000001,Si,1528.33,No,0,Si,78.52,No,0,Si,385603.57,41506
2021,Agosto,Huaraz-Anta,Aeropuertos del Perú S.A.,342.84000000000003,0,76,Si,162.4,No,0,Si,82.44000000000001,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,6.22,76
2021,Agosto,Iquitos,Aeropuertos del Perú S.A.,589835.83,8,83482,Si,212799.18,Si,181.48000000000002,Si,73232.92,No,0,Si,1039.92,Si,8477.38,Si,1036.95,Si,8470.77,No,0,Si,3536.82,No,0,Si,216765.68,83490
2021,Agosto,Juliaca,Aeropuertos Andinos del Perú S.A.,148370.97,0,21826,Si,91182.52,No,0,Si,15388.75,No,0,Si,508.09,Si,3769.54,Si,862.3399999999999,No,0,Si,228.56,Si,37.879999999999995,No,0,No,0,21826
2021,Agosto,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Agosto,Lima,Aeropuertos del Perú S.A.,679696.86,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,67287.25,Si,607384.03,0
2021,Agosto,Lima,Lima Airport Partners S.R.L.,17179733.04,292476,831897,Si,3902318.54,Si,3492512.8099999996,Si,1733929.28,No,0,No,0,No,0,No,0,No,0,No,0,Si,240180.57,No,0,No,0,1124373
2021,Agosto,Pisco,Aeropuertos del Perú S.A.,19490.48,0,504,Si,1032.28,Si,80.52,Si,2210.51,No,0,No,0,No,0,Si,251,Si,5011.23,No,0,Si,366.19,No,0,Si,1425.7,504
2021,Agosto,Piura,Aeropuertos del Perú S.A.,247466.50999999998,94,69521,Si,172994.62,Si,563.64,Si,25506.41,No,0,Si,3768.7599999999998,Si,5344.14,No,0,Si,3970.9700000000003,Si,3548.5,Si,238.34,No,0,Si,9644.369999999999,69615
2021,Agosto,Pucallpa,Aeropuertos del Perú S.A.,210463.53,0,55559,Si,142333.91,No,0,Si,27085.980000000003,No,0,Si,73.69,Si,3518.56,Si,634.48,Si,11651.630000000001,No,0,Si,1563.51,No,0,Si,2933.34,55559
2021,Agosto,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,85000.29,0,28804,Si,45278.74,No,0,Si,7662.429999999999,No,0,Si,1140.26,Si,877.51,Si,345.25,No,0,Si,7313.9,Si,53.58,No,0,No,0,28804
2021,Agosto,Tacna,Aeropuertos Andinos del Perú S.A.,128719.57,0,21866,Si,62098.05,No,0,Si,9635.369999999999,No,0,Si,2522.9300000000003,Si,1689.43,Si,317.63,No,0,Si,7741.75,Si,107.45,No,0,No,0,21866
2021,Agosto,Talara,Aeropuertos del Perú S.A.,78322.21,0,22969,Si,48050.1,No,0,Si,7743.64,No,0,Si,383.84000000000003,Si,2182.9700000000003,No,0,Si,1376.4,Si,7154.1900000000005,Si,38.290000000000006,No,0,Si,1606.1899999999998,22969
2021,Agosto,Tarapoto,Aeropuertos del Perú S.A.,276575.45,0,72389,Si,187558.64,No,0,Si,29692.95,No,0,Si,647.8599999999999,Si,5290.929999999999,Si,1085.56,Si,3473.03,Si,18705.609999999997,Si,370.44,No,0,Si,5437.1900000000005,72389
2021,Agosto,Trujillo,Aeropuertos del Perú S.A.,327276.75,1389,43764,Si,93887.55,Si,7273.160000000001,Si,21641.36,No,0,Si,1218.48,Si,6136.54,Si,318.01,Si,5422.85,No,0,Si,832.59,No,0,Si,166872.74000000002,45153
2021,Agosto,Tumbes,Aeropuertos del Perú S.A.,360203.68,19,29352,Si,59454.64,Si,83.76,Si,9908.68,No,0,Si,229.89000000000001,Si,2423.8500000000004,No,0,Si,1162.22,Si,195.43,Si,65.5,No,0,Si,272338.05,29371
2021,Setiembre,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Setiembre,Arequipa,Aeropuertos Andinos del Perú S.A.,506667.19,628,97762,Si,254498.88999999998,Si,4726,Si,86930.87000000001,No,0,Si,21778.93,Si,7172.6,Si,1179.1799999999998,No,0,Si,459.89,Si,999.61,No,0,No,0,98390
2021,Setiembre,Ayacucho,Aeropuertos Andinos del Perú S.A.,109701.87000000001,0,37987,Si,42930.37,No,0,Si,8532.81,Si,2320.4700000000003,No,0,Si,438.21999999999997,Si,-1256.8899999999999,No,0,Si,22145.2,Si,906.15,No,0,No,0,37987
2021,Setiembre,Cajamarca,Aeropuertos del Perú S.A.,103823.76000000001,0,33738,Si,72795.69,No,0,Si,12803.66,No,0,Si,1296.49,Si,1121.48,Si,89.25,Si,1547.79,No,0,Si,91.31,No,0,Si,1538.98,33738
2021,Setiembre,Chachapoyas,Aeropuertos del Perú S.A.,3320.33,0,1111,Si,2042.1799999999998,No,0,Si,340.12,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,12.3,No,0,Si,74.94000000000001,1111
2021,Setiembre,Chiclayo,Aeropuertos del Perú S.A.,164093.97,1962,36335,Si,74767.98,Si,14762,Si,16865.19,No,0,Si,1890,Si,5428.78,Si,84.24000000000001,Si,1621.95,No,0,Si,4.64,No,0,Si,30776.649999999998,38297
2021,Setiembre,Huaraz-Anta,Aeropuertos del Perú S.A.,352.07,0,122,Si,247.66,No,0,Si,22.4,No,0,No,0,No,0,No,0,No,0,No,0,Si,5.6,No,0,Si,6.22,122
2021,Setiembre,Iquitos,Aeropuertos del Perú S.A.,359053.3,0,79707,Si,207995.53,No,0,Si,41423.159999999996,No,0,No,0,Si,6280.89,Si,477.4,Si,26403.24,No,0,Si,3410.38,No,0,Si,8388.230000000001,79707
2021,Setiembre,Juliaca,Aeropuertos Andinos del Perú S.A.,133142.43,0,21700,Si,79152.42,No,0,Si,13165.05,No,0,Si,1375.1799999999998,Si,3592.09,Si,-1697.93,No,0,Si,457.12,Si,17.99,No,0,No,0,21700
2021,Setiembre,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Setiembre,Lima,Aeropuertos del Perú S.A.,2037333.87,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65564.86,Si,1971769.01,0
2021,Setiembre,Lima,Lima Airport Partners S.R.L.,17062338.73,277811,799297,Si,3737097.6,Si,3459857.51,Si,1773337.29,No,0,No,0,No,0,No,0,No,0,No,0,Si,226529.97999999998,No,0,No,0,1077108
2021,Setiembre,Pisco,Aeropuertos del Perú S.A.,18829.53,0,631,Si,1241.1,Si,120.78,Si,1768.45,No,0,No,0,No,0,Si,-151.23999999999998,Si,5018.42,No,0,Si,341.01,No,0,Si,1265.1599999999999,631
2021,Setiembre,Piura,Aeropuertos del Perú S.A.,242163.81,41,69296,Si,169321.78,Si,268.4,Si,25771.3,No,0,Si,3414.8100000000004,Si,6858.54,Si,-560.2800000000001,Si,3974.68,Si,4349.78,Si,187.2,No,0,Si,6047.33,69337
2021,Setiembre,Pucallpa,Aeropuertos del Perú S.A.,200533.28,0,51687,Si,131162.28,No,0,Si,25403.38,No,0,Si,70.41000000000001,Si,4444.6,Si,155.93,Si,11748.4,No,0,Si,804.53,No,0,Si,2718.38,51687
2021,Setiembre,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,86415.22,0,28535,Si,45608.42,No,0,Si,8048.23,No,0,Si,1039.77,Si,1107,Si,-1209.75,No,0,Si,8456.7,Si,40.91,No,0,No,0,28535
2021,Setiembre,Tacna,Aeropuertos Andinos del Perú S.A.,125942.45,0,20235,Si,64338.52,No,0,Si,10576.61,No,0,Si,2300.58,Si,1584.6299999999999,Si,-1239.23,No,0,Si,7407.2699999999995,Si,38.07,No,0,No,0,20235
2021,Setiembre,Talara,Aeropuertos del Perú S.A.,73185.33,0,20298,Si,41732.74,No,0,Si,7795.54,No,0,Si,366.78,Si,2757.32,No,0,Si,1451.6499999999999,Si,7496.2,Si,204.20999999999998,No,0,Si,1568.96,20298
2021,Setiembre,Tarapoto,Aeropuertos del Perú S.A.,270752.57,0,67095,Si,172700.02,No,0,Si,31653.9,No,0,Si,619.08,Si,6407.1,Si,181.23999999999998,Si,3477.68,Si,24617.41,Si,248.03,No,0,Si,5003.23,67095
2021,Setiembre,Trujillo,Aeropuertos del Perú S.A.,160066.26,1441,41163,Si,86852.76,Si,9911.6,Si,21290.86,No,0,Si,1144.9,Si,6622.49,Si,55.3,Si,5430.67,No,0,Si,862.51,No,0,Si,3877.13,42604
2021,Setiembre,Tumbes,Aeropuertos del Perú S.A.,91867.77,20,31031,Si,60875.64,Si,153.56,Si,10457.18,No,0,Si,254.96,Si,2813.56,Si,-209.46,Si,1163.74,No,0,Si,31.72,No,0,Si,1659.07,31051
2021,Octubre,Andahuaylas,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Octubre,Arequipa,Aeropuertos Andinos del Perú S.A.,576299.89,956,109024,Si,275291.79000000004,Si,6727.6,Si,95941.2,No,0,Si,23164.64,Si,37622.880000000005,Si,1179.1799999999998,No,0,Si,1379.7,Si,432.53,No,0,No,0,109980
2021,Octubre,Ayacucho,Aeropuertos Andinos del Perú S.A.,117970.92,0,41945,Si,45999.119999999995,No,0,Si,8921.82,Si,2320.4700000000003,No,0,Si,457.92999999999995,Si,223.02,No,0,Si,22730.54,Si,1716.42,No,0,No,0,41945
2021,Octubre,Cajamarca,Aeropuertos del Perú S.A.,218865.11,0,35156,Si,74017.5,No,0,Si,11607.11,No,0,Si,1400.59,Si,1089.22,Si,89.25,Si,1557.45,No,0,Si,52.8,No,0,Si,115927.73,35156
2021,Octubre,Chachapoyas,Aeropuertos del Perú S.A.,5418.12,0,1801,Si,3540.32,No,0,Si,442.47999999999996,No,0,No,0,No,0,Si,169.6,No,0,No,0,Si,2.67,No,0,Si,74.97,1801
2021,Octubre,Chiclayo,Aeropuertos del Perú S.A.,2836393.36,2150,42186,Si,84797.88,Si,20532.6,Si,19822.49,No,0,Si,2096.9300000000003,Si,5483.55,Si,84.24000000000001,Si,1664.8,No,0,Si,6.46,No,0,Si,2682102.75,44336
2021,Octubre,Huaraz-Anta,Aeropuertos del Perú S.A.,340.43,0,99,Si,231.42000000000002,No,0,Si,30.06,No,0,No,0,No,0,No,0,No,0,No,0,Si,2,No,0,Si,6.2700000000000005,99
2021,Octubre,Iquitos,Aeropuertos del Perú S.A.,425494.35,0,80919,Si,211939.05,Si,181.48000000000002,Si,108155.97,No,0,No,0,Si,7553.21,Si,1036.95,Si,24893.29,No,0,Si,1446.54,No,0,Si,7870.09,80919
2021,Octubre,Juliaca,Aeropuertos Andinos del Perú S.A.,148887.9,0,22122,Si,86095.43,No,0,Si,14727.27,No,0,Si,1540.58,Si,3313.4900000000002,Si,452.8,No,0,No,0,Si,33.220000000000006,No,0,No,0,22122
2021,Octubre,Lima,Aeropuertos Andinos del Perú S.A.,0,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,0
2021,Octubre,Lima,Aeropuertos del Perú S.A.,608894.16,0,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,65857.29,Si,543036.87,0
2021,Octubre,Lima,Lima Airport Partners S.R.L.,19047043.99,345580,850557,Si,4056165.8699999996,Si,4248161.45,Si,1883973.6400000001,No,0,No,0,No,0,No,0,No,0,No,0,Si,255876.88999999998,No,0,No,0,1196137
2021,Octubre,Pisco,Aeropuertos del Perú S.A.,13599.23,0,689,Si,1379,Si,67.1,Si,1467.7,No,0,No,0,Si,151.29,Si,-268.16,Si,2763.09,No,0,Si,213.01,No,0,Si,1195.6699999999998,689
2021,Octubre,Piura,Aeropuertos del Perú S.A.,227490.24000000002,36,63988,Si,155975.2,Si,268.4,Si,24377.91,No,0,Si,4076.64,Si,7292.929999999999,No,0,Si,3992.72,Si,5036.59,Si,273.08,No,0,Si,3831.3700000000003,64024
2021,Octubre,Pucallpa,Aeropuertos del Perú S.A.,208753.62000000002,0,52776,Si,134391.54,No,0,Si,26836.38,No,0,Si,72.85,Si,4830.78,Si,480.47999999999996,Si,11841.630000000001,No,0,Si,1484.07,No,0,Si,2973.42,52776
2021,Octubre,Puerto Maldonado,Aeropuertos Andinos del Perú S.A.,94124.51,6,29378,Si,45303.21,No,0,Si,7926.74,No,0,Si,1664.83,Si,1128.97,Si,184.42000000000002,No,0,Si,9028.11,Si,217.72,No,0,No,0,29384
2021,Octubre,Tacna,Aeropuertos Andinos del Perú S.A.,135538.48,0,20825,Si,64321.82,Si,41.7,Si,10953.140000000001,No,0,Si,2577.2799999999997,Si,1440.26,No,0,No,0,Si,7085.360000000001,Si,57.449999999999996,No,0,No,0,20825
2021,Octubre,Talara,Aeropuertos del Perú S.A.,87964.78,2,25615,Si,51476.74,No,0,Si,9095.46,No,0,Si,455.78999999999996,Si,2678.51,No,0,Si,1487.71,Si,9143.41,Si,48.02,No,0,Si,2702.88,25617
2021,Octubre,Tarapoto,Aeropuertos del Perú S.A.,271245.49,0,68275,Si,172312.71000000002,No,0,Si,30572.85,No,0,Si,1158.95,Si,7432.58,Si,1085.56,Si,3500.2599999999998,Si,22335.03,Si,331.07,No,0,Si,5810.84,68275
