Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo Ingreso,Rubro Ingreso,Importe por Servicios
2022,Agosto,202208,LAP,Lima,INGRESO NO REGULADOS,ARRENDAMIENTO DE LOCALES COMERCIALES Y OTRAS ÁREAS ARRENDADAS A OPERADORES AERONÁUTICOS,"1,573,585.89"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"303,380.78"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,767.62
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,T U U A NACIONAL,"879,492.61"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,T U U A INTERNACIONAL,"19,117.35"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"41,360.00"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,497.71"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"10,213.76"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"219,475.38"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ALQUILER COUNTERS,"13,470.06"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"1,282.44"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"8,673.06"
2022,Agosto,202208,COR,No precisa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"26,798.56"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILER LOCALES COMERCIALES,"5,708.53"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ALMACÉN DE CARGA PARA LÍNEAS AÉREAS,568.70
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DE ALMACEN/HANGAR,"8,781.93"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE ESPACIOS PUBLICITARIOS,"4,649.66"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILER DE TERRENOS,"4,952.08"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,ALQUILERES DIVERSOS,"7,284.73"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,CARGO DE ACCESO ESTACIÓN LINEA CIAS AEREAS,484.35
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,OPERADOR DE BASE FIJA - FBO,"4,788.22"
2022,Agosto,202208,COR,No precisa,INGRESO NO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,"40,418.05"
2022,Agosto,202208,COR,No precisa,REEMBOLSOS,INGRESOS FINANCIEROS,0.00
2022,Agosto,202208,COR,No precisa,REEMBOLSOS,ALQUILER DE EQUIPOS DE RAMPA,0.00
2022,Agosto,202208,COR,No precisa,REEMBOLSOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"90,030.69"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"86,867.77"
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"80,601.16"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"39,516.87"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"31,017.45"
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"24,440.20"
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"19,014.62"
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"14,688.22"
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"9,385.73"
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,"1,470.71"
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,722.78
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,14.90
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,412.64"
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,363.43"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,"1,004.29"
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,672.22
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,302.36
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,246.36
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,191.86
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,22.67
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,7.33
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,6.02
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,4.17
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,0.15
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,T U U A NACIONAL,"239,514.10"
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,T U U A NACIONAL,"221,017.12"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,T U U A NACIONAL,"211,367.26"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,T U U A NACIONAL,"159,070.24"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,T U U A NACIONAL,"132,142.88"
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,T U U A NACIONAL,"117,858.95"
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,T U U A NACIONAL,"105,170.50"
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,T U U A NACIONAL,"76,636.00"
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,T U U A NACIONAL,"53,392.75"
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,T U U A NACIONAL,"5,894.75"
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,T U U A NACIONAL,"5,471.36"
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,T U U A NACIONAL,51.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,T U U A NACIONAL,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,T U U A INTERNACIONAL,"27,057.72"
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,T U U A INTERNACIONAL,"14,035.95"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,T U U A INTERNACIONAL,786.80
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,T U U A INTERNACIONAL,58.44
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,T U U A INTERNACIONAL,56.20
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,T U U A INTERNACIONAL,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,SERVICIOS DE RAMPA,"18,706.47"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,SERVICIOS DE RAMPA,"17,511.43"
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,SERVICIOS DE RAMPA,"16,189.38"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,SERVICIOS DE RAMPA,"10,289.27"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,SERVICIOS DE RAMPA,"8,149.64"
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,SERVICIOS DE RAMPA,"6,395.96"
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,SERVICIOS DE RAMPA,"5,503.86"
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,SERVICIOS DE RAMPA,"4,266.10"
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,SERVICIOS DE RAMPA,"3,961.82"
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,SERVICIOS DE RAMPA,480.52
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,SERVICIOS DE RAMPA,229.60
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,SERVICIOS DE RAMPA,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"17,069.41"
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"2,162.11"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,583.47"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,"1,092.45"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,881.66
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,759.51
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,701.32
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,603.76
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,PUENTE DE EMBARQUE,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"17,687.70"
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,"1,801.30"
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,976.47
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,769.20
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,191.81
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"28,833.83"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"15,852.07"
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"14,312.78"
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,"1,680.36"
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,936.84
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,921.97
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,141.27
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ALQUILER COUNTERS,"2,381.60"
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ALQUILER COUNTERS,"1,977.99"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ALQUILER COUNTERS,"1,209.39"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ALQUILER COUNTERS,"1,152.13"
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ALQUILER COUNTERS,966.06
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ALQUILER COUNTERS,930.30
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ALQUILER COUNTERS,651.21
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ALQUILER COUNTERS,570.18
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ALQUILER COUNTERS,510.16
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ALQUILER COUNTERS,372.12
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ALQUILER COUNTERS,93.03
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ALQUILER COUNTERS,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ALQUILER COUNTERS,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,"1,500.17"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,828.09
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,731.89
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,562.36
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,214.17
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,195.49
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,180.90
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,166.39
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,139.39
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,95.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ALQUILER OFICINAS OPERACIONES AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"2,418.97"
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"2,153.95"
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"1,192.28"
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,"1,096.62"
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,729.51
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,654.75
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,406.33
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,390.95
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,178.98
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,161.62
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,138.43
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,INSTALACIONES OPERADORES DE RAMPA,0.00
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,0.00
2022,Agosto,202208,ADP,Cajamarca,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Chiclayo,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Lima,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Pisco,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Piura,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Talara,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO REGULADOS,OTROS REEMBOLSOS (ESPECIFICAR),0.00
2022,Agosto,202208,ADP,Cajamarca,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Chachapoyas,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Chiclayo,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Huaraz-Anta,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Lima,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Pisco,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Piura,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Pucallpa,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Talara,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Tarapoto,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Trujillo,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Tumbes,INGRESO NO REGULADOS,USO INSTALACIONES DE CARGA,0.00
2022,Agosto,202208,ADP,Iquitos,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"7,515.65"
2022,Agosto,202208,ADP,Trujillo,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"7,174.57"
2022,Agosto,202208,ADP,Piura,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"4,536.92"
2022,Agosto,202208,ADP,Tarapoto,INGRESO NO REGULADOS,PLAYA DE ESTACIONAMIENTO VEHICULAR,"3,927.73"
