City;Price;Para cuando los reservan;Room Type;Shared Room;Private Room;Person Capacity;Superhost;Multiple Rooms;Business (ofertas);Cleanliness Rating;Guest Satisfaction;Bedrooms;City Center (km);Metro Distance (km);Normalised Attraction Index;Normalised Restraunt Index
Vienna;168.29;Weekday;Entire home/apt;False;False;2;False;1;0;10;93;1;0.99;0.24;11.5;6.38
Vienna;212.23;Weekday;Entire home/apt;False;False;3;True;1;0;10;99;1;1.75;0.45;8.09;4.31
Vienna;160.11;Weekday;Entire home/apt;False;False;3;False;1;0;10;94;1;3.08;0.93;7.07;3.27
Vienna;208.73;Weekday;Entire home/apt;False;False;4;False;0;0;10;99;0;4.31;0.94;4.02;2.02
Vienna;334.01;Weekday;Entire home/apt;False;False;5;True;0;1;10;98;2;3.84;0.23;5.34;2.36
Vienna;120.61;Weekday;Private room;False;True;2;True;0;0;9;97;1;3.81;0.61;7.5;2.83
Vienna;115.93;Weekday;Private room;False;True;2;False;1;0;8;84;2;3.49;0.28;5.85;2.61
Vienna;189.09;Weekday;Private room;False;True;2;True;0;0;10;96;1;1.58;0.44;9.74;5.03
Vienna;377.95;Weekday;Entire home/apt;False;False;5;False;0;1;10;100;1;3.55;0.34;4.56;2.45
Vienna;298.25;Weekday;Entire home/apt;False;False;4;True;0;0;10;100;1;1.46;0.28;9.56;4.94
Vienna;101.91;Weekday;Private room;False;True;2;False;0;1;9;94;1;2.66;0.15;7.63;3.84
Vienna;117.34;Weekday;Private room;False;True;2;False;0;1;10;92;1;2.68;0.11;7.54;3.79
Vienna;266.46;Weekday;Entire home/apt;False;False;4;False;0;1;10;88;1;0.68;0.27;13.91;8.26
Vienna;134.63;Weekday;Entire home/apt;False;False;3;True;0;0;10;98;1;4.58;0.13;4.07;1.83
Vienna;249.16;Weekday;Entire home/apt;False;False;4;False;0;0;10;95;1;1.88;0.6;12.85;4.68
Vienna;156.6;Weekday;Entire home/apt;False;False;2;True;1;0;10;99;1;5.06;0.41;6.52;2.01
Vienna;212.23;Weekday;Entire home/apt;False;False;4;True;0;1;10;95;1;3.2;0.3;5.26;2.5
Vienna;156.6;Weekday;Entire home/apt;False;False;4;False;0;0;10;94;2;2.49;0.2;8.3;3.75
Vienna;197.27;Weekday;Entire home/apt;False;False;4;False;0;0;9;93;1;3.28;0.64;6.58;3.07
Vienna;175.3;Weekday;Entire home/apt;False;False;3;False;1;0;10;100;1;4.77;2.11;3.99;1.91
Vienna;180.91;Weekday;Entire home/apt;False;False;4;True;0;0;10;96;1;1.21;0.28;10.92;5.82
Vienna;218.08;Weekday;Entire home/apt;False;False;3;False;0;0;9;92;1;2.93;0.21;5.67;3.01
Vienna;156.6;Weekday;Entire home/apt;False;False;4;False;0;0;9;88;0;2.62;0.38;5.94;3.01
Vienna;512.59;Weekday;Entire home/apt;False;False;6;False;0;1;10;80;2;1.35;0.6;12.1;7.06
Vienna;269.03;Weekday;Entire home/apt;False;False;4;False;0;1;10;100;1;1.29;0.24;9.57;5.25
Vienna;200.55;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;2;3.74;1.04;5.66;2.47
Vienna;113.83;Weekday;Entire home/apt;False;False;2;False;1;0;8;83;1;3.23;0.44;7.1;3.21
Vienna;235.61;Weekday;Entire home/apt;False;False;2;True;0;0;10;99;1;1.26;0.36;10.88;5.71
Vienna;110.32;Weekday;Private room;False;True;2;False;1;0;9;87;1;2.04;0.39;7.89;3.95
Vienna;277.21;Weekday;Entire home/apt;False;False;4;False;0;0;10;93;1;2.46;0.2;9.14;5.08
Vienna;212.23;Weekday;Entire home/apt;False;False;3;True;0;1;10;98;2;2.45;0.51;6.65;3.46
Vienna;114.77;Weekday;Private room;False;True;2;False;1;0;10;92;1;4.99;2.1;3.74;1.8
Vienna;114.77;Weekday;Private room;False;True;2;False;1;0;9;88;1;5.08;2.21;3.7;1.78
Vienna;185.59;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;2.35;0.26;9.4;4.16
Vienna;162.45;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;1.37;0.49;10.8;5.13
Vienna;261.09;Weekday;Entire home/apt;False;False;4;True;1;0;10;99;0;0.15;0.23;29.85;16.51
Vienna;141.41;Weekday;Private room;False;True;4;True;1;0;10;98;1;2.47;0.39;8.99;4.96
Vienna;127.62;Weekday;Private room;False;True;2;True;0;0;10;99;1;3.28;0.78;6.08;2.94
Vienna;452.28;Weekday;Entire home/apt;False;False;5;True;0;1;9;95;2;2.22;0.36;10.51;4.09
Vienna;92.79;Weekday;Private room;False;True;2;False;0;0;8;91;1;8.33;0.75;2.14;1.06
Vienna;208.73;Weekday;Entire home/apt;False;False;3;False;0;1;10;100;1;3.33;0.79;5.86;2.86
Vienna;132.3;Weekday;Private room;False;True;6;False;1;0;7;79;2;2.61;0.04;7.71;3.89
Vienna;444.1;Weekday;Entire home/apt;False;False;5;False;0;1;9;80;2;3.49;0.96;5.57;2.69
Vienna;287.73;Weekday;Entire home/apt;False;False;4;False;0;1;10;96;1;4.07;0.94;4.83;2.1
Vienna;229.76;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;1.61;0.23;14.75;6.93
Vienna;283.99;Weekday;Private room;False;True;4;True;0;1;10;97;2;2.37;0.34;9.48;3.94
Vienna;191.43;Weekday;Entire home/apt;False;False;4;True;1;0;10;98;1;3.43;0.79;6.4;2.92
Vienna;266.69;Weekday;Private room;False;True;2;False;0;1;10;80;1;4;0.61;4.16;2.07
Vienna;254.31;Weekday;Entire home/apt;False;False;4;True;0;1;10;97;1;1.55;0.05;9.11;4.73
Vienna;194.7;Weekday;Entire home/apt;False;False;2;True;1;0;10;100;1;4.66;0.32;3.71;1.79
Vienna;170.39;Weekday;Entire home/apt;False;False;3;False;0;0;10;97;1;2.16;0.37;7.64;4.22
Vienna;266.46;Weekday;Entire home/apt;False;False;3;False;0;0;10;94;1;0.47;0.34;18.02;10.77
Vienna;215.74;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;2.19;0.94;8.56;3.73
Vienna;207.79;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;1;0.84;0.3;12.61;7.08
Vienna;139.31;Weekday;Private room;False;True;3;False;1;0;10;96;1;1.91;0.44;7.68;3.84
Vienna;208.49;Weekday;Entire home/apt;False;False;4;False;1;0;10;93;1;1.1;0.17;10.67;5.99
Vienna;177.41;Weekday;Entire home/apt;False;False;2;False;0;1;9;84;1;3.34;0.71;6.47;3
Vienna;190.26;Weekday;Entire home/apt;False;False;2;False;0;1;10;89;1;0.63;0.16;14.34;9.4
Vienna;202.88;Weekday;Entire home/apt;False;False;4;True;0;1;10;97;1;3.99;0.44;4.32;2.1
Vienna;370.94;Weekday;Entire home/apt;False;False;3;True;1;0;10;96;1;2.11;0.44;7.82;3.81
Vienna;112.66;Weekday;Entire home/apt;False;False;2;False;0;1;9;92;1;4.99;0.34;6.51;2.04
Vienna;182.08;Weekday;Entire home/apt;False;False;2;False;0;1;9;86;1;4.03;0.34;5;2.19
Vienna;223.92;Weekday;Entire home/apt;False;False;4;False;0;1;9;89;1;3.94;0.34;5.11;2.24
Vienna;281.89;Weekday;Entire home/apt;False;False;6;False;0;1;9;88;2;3.93;0.34;5.13;2.25
Vienna;238.88;Weekday;Entire home/apt;False;False;6;False;0;1;10;100;1;4.18;0.64;5.21;2.34
Vienna;182.08;Weekday;Entire home/apt;False;False;4;False;0;1;9;97;1;4.14;0.57;5.33;2.38
Vienna;171.8;Weekday;Entire home/apt;False;False;4;False;0;1;8;75;1;4.69;0.23;4.35;1.88
Vienna;171.8;Weekday;Entire home/apt;False;False;2;False;0;1;8;63;1;2.22;0.92;6.64;3.35
Vienna;182.08;Weekday;Entire home/apt;False;False;4;False;0;1;7;72;1;3.78;0.5;5.31;2.32
Vienna;196.11;Weekday;Entire home/apt;False;False;4;False;0;1;8;80;1;3.76;0.13;5.41;2.43
Vienna;200.78;Weekday;Entire home/apt;False;False;4;False;0;1;9;88;0;2.36;0.23;6.83;3.29
Vienna;162.45;Weekday;Entire home/apt;False;False;2;True;1;0;10;98;1;3.57;0.53;7.43;3.1
Vienna;343.36;Weekday;Entire home/apt;False;False;4;False;1;0;10;95;1;0.2;0.12;43.33;15.21
Vienna;306.2;Weekday;Entire home/apt;False;False;4;False;0;1;9;80;1;2.56;0.36;8.67;4.63
Vienna;123.65;Weekday;Entire home/apt;False;False;4;False;0;1;9;86;0;2.68;0.21;7.37;3.75
Vienna;129.72;Weekday;Private room;False;True;2;False;1;0;10;100;1;3.99;0.36;5.05;2.21
Vienna;111.26;Weekday;Private room;False;True;3;False;1;0;9;88;2;1.97;0.45;8.09;4.1
Vienna;107.75;Weekday;Private room;False;True;3;True;1;0;9;98;1;3.5;0.39;4.61;2.59
Vienna;672.7;Weekday;Entire home/apt;False;False;4;False;0;1;10;80;2;2.14;0.33;6.94;3.56
Vienna;319.05;Weekday;Entire home/apt;False;False;6;False;0;1;9;94;2;1.85;0.58;7.55;3.9
Vienna;81.34;Weekday;Private room;False;True;2;False;1;0;10;94;1;7.23;0.7;2.44;1.2
Vienna;240.28;Weekday;Entire home/apt;False;False;6;False;0;0;9;92;3;2.84;0.71;7.29;3.32
Vienna;387.54;Weekday;Entire home/apt;False;False;6;True;0;1;10;96;2;2.34;0.1;6.9;3.34
Vienna;160.11;Weekday;Entire home/apt;False;False;4;False;1;0;10;93;1;6.57;1.31;2.68;1.31
Vienna;172.73;Weekday;Entire home/apt;False;False;2;False;1;0;9;93;1;2.96;0.92;5.29;2.65
Vienna;158.94;Weekday;Private room;False;True;2;False;1;0;10;96;1;4.15;0.88;4.74;2.07
Vienna;185.59;Weekday;Private room;False;True;4;False;1;0;9;95;1;1.18;0.19;10.07;5.65
Vienna;119.44;Weekday;Entire home/apt;False;False;3;False;0;0;9;93;1;4.55;0.4;6.98;2.26
Vienna;189.8;Weekday;Entire home/apt;False;False;4;True;0;1;9;94;1;1.65;0.32;11.95;6.02
Vienna;270.2;Weekday;Entire home/apt;False;False;4;False;0;1;10;80;1;1.58;0.32;8.34;4.44
Vienna;301.52;Weekday;Entire home/apt;False;False;4;True;0;1;9;93;1;1.34;0.53;10.77;5.19
Vienna;202.88;Weekday;Entire home/apt;False;False;3;False;0;0;8;88;1;2.21;0.23;7.37;3.62
Vienna;104.48;Weekday;Private room;False;True;2;False;0;0;10;98;1;2.35;0.65;8.81;4.31
Vienna;185.59;Weekday;Entire home/apt;False;False;4;True;0;0;10;99;1;1.78;0.32;13.43;6.41
Vienna;327.23;Weekday;Entire home/apt;False;False;4;False;1;0;10;93;1;4.73;0.26;4.3;1.86
Vienna;202.88;Weekday;Entire home/apt;False;False;2;True;0;0;10;98;0;2.25;0.55;9.5;5.23
Vienna;365.33;Weekday;Entire home/apt;False;False;4;False;1;0;10;98;1;2.27;1.14;8.99;3.66
Vienna;132.3;Weekday;Entire home/apt;False;False;3;False;0;0;10;92;1;3.95;0.19;5.18;2.29
Vienna;189.09;Weekday;Entire home/apt;False;False;5;True;1;0;10;95;1;2.36;0.34;7.2;3.4
Vienna;126.45;Weekday;Private room;False;True;2;False;0;1;9;91;1;1.47;0.29;9.54;4.92
Vienna;178.81;Weekday;Entire home/apt;False;False;3;False;0;0;10;100;0;4.74;1.36;4.4;2.02
Vienna;139.31;Weekday;Entire home/apt;False;False;4;False;0;0;9;89;1;5.24;0.49;3.28;1.62
Vienna;178.58;Weekday;Private room;False;True;2;True;0;0;10;98;1;2.17;0.84;6.77;3.41
Vienna;353.65;Weekday;Entire home/apt;False;False;4;True;1;0;10;97;2;3.11;0.23;7.62;3.61
Vienna;281.89;Weekday;Entire home/apt;False;False;6;True;1;0;9;92;2;4.6;0.15;4.41;1.91
Vienna;130.19;Weekday;Entire home/apt;False;False;2;False;0;1;10;95;0;2.85;0.37;7.35;3.29
Vienna;152.16;Weekday;Entire home/apt;False;False;2;False;0;1;10;96;0;2.85;0.37;7.35;3.29
Vienna;196.11;Weekday;Entire home/apt;False;False;4;False;0;0;10;95;1;3.07;0.82;7.15;3.32
Vienna;358.32;Weekday;Entire home/apt;False;False;4;False;0;1;10;100;1;0.26;0.13;37.26;14.37
Vienna;257.58;Weekday;Entire home/apt;False;False;3;False;0;1;10;90;0;0.33;0.33;22.77;14.61
Vienna;262.25;Weekday;Entire home/apt;False;False;3;False;0;1;8;60;1;2.28;0.12;9.3;4.06
Vienna;237.71;Weekday;Entire home/apt;False;False;2;False;0;1;8;87;0;1.54;0.42;14.29;6.95
Vienna;300.35;Weekday;Entire home/apt;False;False;4;False;0;1;8;80;1;2.67;0.29;8.38;4.4
Vienna;358.32;Weekday;Entire home/apt;False;False;6;False;0;1;10;92;2;4.07;0.24;5.01;2.2
Vienna;168.29;Weekday;Private room;False;True;2;True;1;0;10;98;1;1.89;1.07;11.57;4.46
Vienna;134.63;Weekday;Private room;False;True;2;True;1;0;9;97;1;2.32;0.49;9.38;5.34
Vienna;240.28;Weekday;Entire home/apt;False;False;4;True;1;0;10;97;1;3.34;0.4;5.07;2.62
Vienna;321.16;Weekday;Entire home/apt;False;False;4;True;1;0;10;99;2;1.57;0.65;11.35;4.56
Vienna;172.73;Weekday;Entire home/apt;False;False;2;False;0;0;10;95;1;1.29;0.45;10.93;5.7
Vienna;456.96;Weekday;Entire home/apt;False;False;6;False;0;1;9;87;2;1.6;0.23;9.21;4.86
Vienna;249.4;Weekday;Entire home/apt;False;False;3;False;0;1;10;95;2;1;0.35;12.42;6.75
Vienna;252.9;Weekday;Entire home/apt;False;False;4;False;1;0;10;96;1;2.69;0.49;7.65;3.48
Vienna;255.01;Weekday;Entire home/apt;False;False;6;False;0;0;8;80;2;4.05;1.31;5.03;2.36
Vienna;243.55;Weekday;Entire home/apt;False;False;3;False;1;0;10;93;1;0.78;0.34;12.6;8.06
Vienna;185.59;Weekday;Entire home/apt;False;False;4;False;1;0;10;96;0;2.3;0.16;9.87;5.78
Vienna;191.43;Weekday;Entire home/apt;False;False;4;False;1;0;9;100;1;3.06;0.37;6.74;2.97
Vienna;324.66;Weekday;Entire home/apt;False;False;4;False;0;0;10;85;2;4.73;0.31;4.82;2.1
Vienna;191.2;Weekday;Entire home/apt;False;False;5;False;0;0;9;89;2;1.73;0.96;11.24;4.89
Vienna;255.01;Weekday;Entire home/apt;False;False;4;False;0;0;10;98;2;2.28;0.56;7.58;3.53
Vienna;116.17;Weekday;Private room;False;True;3;True;0;0;9;97;1;2.77;0.42;8.12;4.2
Vienna;201.72;Weekday;Entire home/apt;False;False;4;False;1;0;9;96;1;2.02;0.55;9.07;4.51
Vienna;124.11;Weekday;Private room;False;True;2;True;1;0;9;96;1;2.85;0.25;6.43;3.51
Vienna;270.2;Weekday;Entire home/apt;False;False;2;False;0;1;9;91;1;3.09;0.89;5.11;2.57
Vienna;146.32;Weekday;Private room;False;True;3;False;0;0;8;86;1;2.15;0.13;7.05;3.63
Vienna;255.01;Weekday;Entire home/apt;False;False;4;False;0;0;9;93;1;2.98;0.94;6.15;2.76
Vienna;144.92;Weekday;Entire home/apt;False;False;2;False;0;0;10;99;0;2.12;0.44;8.72;4.36
Vienna;127.62;Weekday;Private room;False;True;2;True;1;0;10;96;1;2.73;0.29;6.36;2.96
Vienna;198.21;Weekday;Entire home/apt;False;False;2;False;0;0;8;87;1;2.05;0.6;10.01;5.26
Vienna;240.05;Weekday;Entire home/apt;False;False;2;False;0;1;10;100;1;0.22;0.29;24.96;24.7
Vienna;251.5;Weekday;Entire home/apt;False;False;4;False;0;0;10;90;1;2.09;0.55;7.46;3.64
Vienna;180.91;Weekday;Entire home/apt;False;False;3;True;0;0;10;96;1;2.3;0.07;9.43;4.81
Vienna;321.16;Weekday;Entire home/apt;False;False;2;False;1;0;9;88;1;0.24;0.17;44.57;13.99
Vienna;289.83;Weekday;Entire home/apt;False;False;2;False;1;0;10;96;1;1.74;0.49;8.07;4.17
Vienna;336.35;Weekday;Entire home/apt;False;False;6;False;0;1;9;96;2;3.45;0.47;4.67;2.7
Vienna;177.41;Weekday;Entire home/apt;False;False;2;True;0;1;9;96;0;3.32;1.05;6.63;2.96
Vienna;107.75;Weekday;Private room;False;True;2;True;0;0;10;100;1;3.62;0.29;7.31;3
Vienna;233.27;Weekday;Entire home/apt;False;False;5;False;0;0;8;86;2;1.07;0.26;11.54;6.29
Vienna;287.73;Weekday;Entire home/apt;False;False;4;False;0;1;10;98;1;3.99;0.92;4.93;2.15
Vienna;289.83;Weekday;Entire home/apt;False;False;2;False;1;0;10;100;1;3.19;0.11;4.95;2.51
Vienna;289.83;Weekday;Entire home/apt;False;False;2;False;0;0;10;98;1;2.33;0.52;6.43;3.31
Vienna;476.59;Weekday;Entire home/apt;False;False;6;False;0;1;9;95;2;1.23;0.13;9.98;5.89
Vienna;269.03;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;1;1.02;0.45;11.45;6.21
Vienna;128.56;Weekday;Private room;False;True;2;False;1;0;9;90;1;3.58;0.3;4.69;2.25
Vienna;213.4;Weekday;Entire home/apt;False;False;4;False;0;1;10;95;1;2.35;0.36;7.3;3.42
Vienna;91.63;Weekday;Private room;False;True;3;True;0;0;10;96;1;7.72;1.17;3.6;1.23
Vienna;186.76;Weekday;Entire home/apt;False;False;4;True;0;0;10;98;1;3.42;0.11;7.4;3.27
Vienna;179.74;Weekday;Entire home/apt;False;False;5;False;1;0;10;93;1;3.64;0.19;5.59;2.49
Vienna;176;Weekday;Entire home/apt;False;False;4;False;1;0;9;91;1;2.66;0.34;6.19;3.24
Vienna;217.14;Weekday;Entire home/apt;False;False;4;False;0;1;10;95;2;2.46;0.38;6.53;3.4
Vienna;230.7;Weekday;Entire home/apt;False;False;4;True;0;0;9;93;2;1.58;0.36;8.35;4.46
Vienna;143.75;Weekday;Entire home/apt;False;False;2;False;0;0;9;89;1;2.26;0.45;8.06;3.59
Vienna;242.39;Weekday;Entire home/apt;False;False;3;False;0;0;10;98;1;1.53;0.33;9.69;4.72
Vienna;183.02;Weekday;Entire home/apt;False;False;4;False;1;0;9;91;1;2.36;0.22;9.56;5.21
Vienna;186.52;Weekday;Entire home/apt;False;False;2;True;0;0;9;96;0;2.17;0.31;10.39;4.16
Vienna;213.17;Weekday;Entire home/apt;False;False;2;True;0;1;9;95;1;4.77;0.3;4.26;1.84
Vienna;185.59;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;3.13;0.53;7.08;3.33
Vienna;179.74;Weekday;Private room;False;True;3;False;1;0;9;97;1;1.51;0.41;8.83;4.66
Vienna;168.29;Weekday;Entire home/apt;False;False;4;True;1;0;10;96;1;4.37;1.49;4.65;2.16
Vienna;171.8;Weekday;Entire home/apt;False;False;2;False;1;0;9;95;1;1.05;0.14;10.82;6.47
Vienna;103.31;Weekday;Private room;False;True;2;False;0;0;10;97;0;4.21;1.23;5.1;2.18
Vienna;168.29;Weekday;Entire home/apt;False;False;2;True;0;1;10;98;1;6.63;1.29;4.83;1.5
Vienna;142.81;Weekday;Entire home/apt;False;False;2;False;0;0;9;90;1;3.13;0.58;6.62;2.96
Vienna;243.55;Weekday;Entire home/apt;False;False;4;True;0;0;10;97;1;3.97;0.89;4.26;2.06
Vienna;170.39;Weekday;Entire home/apt;False;False;4;False;0;1;10;94;0;2.44;0.24;6.65;3.19
Vienna;270.2;Weekday;Entire home/apt;False;False;3;False;0;1;10;96;1;2.85;0.85;5.44;2.73
Vienna;98.64;Weekday;Private room;False;True;2;False;1;0;10;95;1;3.59;0.53;6.74;2.86
Vienna;162.45;Weekday;Private room;False;True;2;False;0;1;9;92;1;1.97;0.45;8.08;4.1
Vienna;237.94;Weekday;Entire home/apt;False;False;4;True;1;0;10;98;1;4.87;0.53;7.31;2.12
Vienna;240.28;Weekday;Entire home/apt;False;False;4;True;0;0;10;99;1;2.08;0.51;7.48;3.64
Vienna;185.59;Weekday;Entire home/apt;False;False;2;False;0;0;10;100;1;2.09;0.68;8.25;3.82
Vienna;178.58;Weekday;Entire home/apt;False;False;4;True;0;1;9;95;2;2.13;0.58;9.47;4.54
Vienna;245.89;Weekday;Entire home/apt;False;False;4;True;0;1;9;97;1;1.27;0.24;17.7;8.48
Vienna;178.58;Weekday;Entire home/apt;False;False;4;False;1;0;10;98;2;4.13;0.84;4.78;2.08
Vienna;357.15;Weekday;Entire home/apt;False;False;6;True;1;0;10;97;2;2.96;0.04;5.76;2.71
Vienna;107.75;Weekday;Private room;False;True;2;True;0;0;9;96;1;4.84;0.38;4.19;1.81
Vienna;197.27;Weekday;Entire home/apt;False;False;2;True;0;0;10;99;1;1.9;0.18;12.12;5.8
Vienna;195.17;Weekday;Entire home/apt;False;False;4;True;1;0;10;98;1;5.03;0.66;6.89;2.02
Vienna;185.59;Weekday;Entire home/apt;False;False;4;True;0;0;10;96;1;2.47;0.22;6.38;3.26
Vienna;127.62;Weekday;Private room;False;True;2;False;0;0;9;100;1;2.19;0.44;10.02;5.62
Vienna;139.31;Weekday;Entire home/apt;False;False;3;True;0;0;10;97;1;10.95;2.79;1.69;0.77
Vienna;179.51;Weekday;Entire home/apt;False;False;4;False;0;0;10;98;1;3.94;0.72;4.19;2.09
Vienna;197.27;Weekday;Entire home/apt;False;False;2;False;1;0;10;96;1;3.13;0.54;5.4;2.58
Vienna;120.84;Weekday;Entire home/apt;False;False;2;False;0;0;9;92;0;3.58;0.35;5.66;2.5
Vienna;179.74;Weekday;Entire home/apt;False;False;4;True;0;0;10;95;2;2.62;0.36;6.01;3.05
Vienna;208.73;Weekday;Private room;False;True;2;False;0;0;10;99;1;2.67;0.33;5.76;2.94
Vienna;176.24;Weekday;Entire home/apt;False;False;3;False;1;0;9;89;1;2.91;0.34;7.6;3.74
Vienna;208.73;Weekday;Entire home/apt;False;False;6;False;0;0;9;87;2;2.35;1.06;6.34;3.19
Vienna;233.27;Weekday;Entire home/apt;False;False;4;False;0;1;10;90;1;1.75;0.53;12.55;6.96
Vienna;212.23;Weekday;Entire home/apt;False;False;5;False;0;0;8;85;1;1.67;0.49;8.26;4.28
Vienna;170.63;Weekday;Entire home/apt;False;False;2;False;0;1;10;95;1;1.92;0.38;10.37;5.16
Vienna;125.05;Weekday;Private room;False;True;2;False;1;0;8;86;1;2.7;0.37;6.06;3.16
Vienna;161.28;Weekday;Private room;False;True;4;True;0;1;10;97;1;5.99;1.08;2.95;1.37
Vienna;274.88;Weekday;Entire home/apt;False;False;4;False;1;0;9;85;1;0.53;0.31;16.67;9.82
Vienna;226.26;Weekday;Entire home/apt;False;False;4;True;0;1;10;94;1;3.26;0.74;5.89;2.94
Vienna;117.1;Weekday;Private room;False;True;2;False;0;0;10;98;1;3.32;0.62;6.92;3.14
Vienna;125.28;Weekday;Private room;False;True;2;True;0;0;10;99;1;2.87;0.3;7.1;3.53
Vienna;169.23;Weekday;Private room;False;True;2;False;0;0;10;97;1;2.15;0.57;7.55;3.96
Vienna;228.6;Weekday;Entire home/apt;False;False;2;True;0;0;10;99;1;2.18;0.18;6.93;3.56
Vienna;185.59;Weekday;Entire home/apt;False;False;4;False;1;0;6;80;1;3.03;0.27;6.81;3.03
Vienna;183.25;Weekday;Entire home/apt;False;False;3;True;0;0;10;100;1;3.21;0.21;7.25;3.29
Vienna;139.31;Weekday;Private room;False;True;2;False;0;0;8;91;1;1.83;0.36;8.26;4.26
Vienna;274.88;Weekday;Entire home/apt;False;False;3;False;0;1;8;100;0;2.98;0.02;5.65;2.95
Vienna;278.38;Weekday;Entire home/apt;False;False;2;False;0;1;10;92;1;2.32;0.2;6.57;3.42
Vienna;121.78;Weekday;Entire home/apt;False;False;2;True;0;0;10;98;1;8.73;1.44;2.99;1.07
Vienna;419.79;Weekday;Entire home/apt;False;False;2;False;0;1;10;98;1;0.38;0.31;30.02;14.48
Vienna;413.95;Weekday;Entire home/apt;False;False;2;False;0;1;9;100;1;0.41;0.35;26.16;16.51
Vienna;331.67;Weekday;Entire home/apt;False;False;2;False;0;1;9;91;1;0.43;0.35;25.64;13.22
Vienna;126.22;Weekday;Private room;False;True;4;True;0;1;10;96;2;4.06;0.13;7.08;2.65
Vienna;174.13;Weekday;Entire home/apt;False;False;3;True;0;0;10;98;1;3.14;0.64;7.12;3.26
Vienna;254.07;Weekday;Entire home/apt;False;False;2;True;0;0;10;95;1;1.58;0.14;12.3;6.35
Vienna;177.41;Weekday;Private room;False;True;2;True;0;0;10;100;1;2.27;0.92;10;3.75
Vienna;160.11;Weekday;Entire home/apt;False;False;4;False;0;1;8;86;1;1.75;0.41;11.14;5.76
Vienna;231.87;Weekday;Entire home/apt;False;False;2;False;0;1;9;90;1;1.41;0.64;10.63;5.14
Vienna;169.23;Weekday;Entire home/apt;False;False;2;False;0;1;9;91;1;7.67;0.71;2.72;1.15
Vienna;90.46;Weekday;Private room;False;True;2;False;0;0;9;96;1;6.49;1.51;2.71;1.32
Vienna;110.09;Weekday;Private room;False;True;4;False;0;0;9;84;1;1.86;0.33;7.72;3.98
Vienna;161.05;Weekday;Entire home/apt;False;False;2;True;0;1;9;93;0;4.45;0.54;6.14;2.24
Vienna;175.3;Weekday;Entire home/apt;False;False;5;False;0;0;10;88;2;3.3;0.79;5.81;2.86
Vienna;84.61;Weekday;Private room;False;True;2;False;1;0;10;98;1;9.07;1.5;2;0.93
Vienna;177.41;Weekday;Entire home/apt;False;False;2;False;0;1;10;93;0;1.27;0.32;9.99;5.38
Vienna;133.23;Weekday;Private room;False;True;2;False;0;1;9;88;1;1.34;0.3;10.02;5.13
Vienna;183.25;Weekday;Entire home/apt;False;False;2;True;0;0;9;99;1;2.32;0.32;7.28;3.81
Vienna;150.76;Weekday;Private room;False;True;2;False;0;1;9;93;1;1.4;0.28;9.82;4.99
Vienna;109.16;Weekday;Private room;False;True;2;False;0;1;9;89;1;1.47;0.39;9.86;4.84
Vienna;162.45;Weekday;Private room;False;True;2;False;0;0;10;95;1;3.07;0.44;7.11;3.37
Vienna;104.25;Weekday;Private room;False;True;2;False;0;0;9;95;1;2.87;0.32;7.21;3.54
Vienna;150.76;Weekday;Private room;False;True;4;False;0;1;9;90;2;1.34;0.3;10.02;5.13
Vienna;280.49;Weekday;Entire home/apt;False;False;4;False;0;1;10;100;1;1.77;0.22;8.44;4.19
Vienna;127.62;Weekday;Private room;False;True;2;False;0;1;9;90;1;1.62;0.25;12.49;6.36
Vienna;240.98;Weekday;Entire home/apt;False;False;2;True;1;0;9;93;1;5.54;1.07;3.18;1.73
Vienna;196.11;Weekday;Entire home/apt;False;False;4;True;0;0;10;99;2;2.95;0.91;7.25;3.38
Vienna;107.75;Weekday;Private room;False;True;3;False;0;0;9;95;1;3.83;0.01;5.36;2.37
Vienna;249.4;Weekday;Entire home/apt;False;False;2;False;0;1;10;91;0;0.88;0.09;12.85;7.04
Vienna;180.91;Weekday;Entire home/apt;False;False;2;False;1;0;10;95;2;2.46;0.27;6.75;3.24
Vienna;191.43;Weekday;Entire home/apt;False;False;2;False;0;0;10;60;1;2.45;0.53;6.17;3.19
Vienna;285.16;Weekday;Entire home/apt;False;False;4;False;1;0;9;93;1;0.17;0.09;42.8;16.05
Vienna;174.13;Weekday;Entire home/apt;False;False;3;False;1;0;10;93;1;3.12;0.57;6.63;2.97
Vienna;285.16;Weekday;Entire home/apt;False;False;4;False;0;1;10;96;0;0.26;0.21;40.4;13.71
Vienna;285.16;Weekday;Entire home/apt;False;False;4;False;0;1;10;95;1;0.11;0.14;38.27;15.19
Vienna;285.16;Weekday;Entire home/apt;False;False;3;False;0;1;10;96;1;0.28;0.26;30.52;13.29
Vienna;250.57;Weekday;Entire home/apt;False;False;2;False;0;1;10;94;0;0.25;0.31;26.16;13.62
Vienna;139.31;Weekday;Entire home/apt;False;False;2;True;0;0;10;97;1;2.89;0.28;5.35;2.72
