FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VÍA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS;LATITUD;LONGITUD
20211222;20210522;14:30;LIMA;PE-1N;97;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210522;20:20;LIMA;PE-22;103;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210522;03:50;MOQUEGUA;PE-36A;106;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210522;06:00;ICA;PE-1S;223;ATROPELLO;0;1;-14.0755;-75.7342
20211222;20210522;16:40;ICA;PE-1S;270;CHOQUE;0;4;-14.0755;-75.7342
20211222;20210522;23:14;ICA;PE-1S;275;ESPECIAL;0;0;-14.0755;-75.7342
20211222;20210522;10:15;APURIMAC;PE-30A;284;CHOQUE;1;0;-14.0505;-73.0878
20211222;20210522;00:18;LA LIBERTAD;PE-1N;544;DESPISTE;0;2;-8.1436;-78.4752
20211222;20210522;10:00;AREQUIPA;PE-1S;924;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210522;14:45;AREQUIPA;PE-1S;977;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210522;21:00;PUNO;PE-3S;1200;VOLCADURA;0;4;-15.8403;-70.0219
20211222;20210522;09:10;TACNA;PE-1S;1251;DESPISTE;0;1;-18.0066;-70.2463
20211222;20210523;21:00;CAJAMARCA;PE-5N;13;CHOQUE;1;0;-7.1618;-78.5128
20211222;20210523;15:30;AMAZONAS;PE-08C;35;DESPISTE;0;1;-5.1152;-78.1109
20211222;20210523;08:00;AREQUIPA;PE-1SJ;48;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210523;06:50;CAJAMARCA;PE-08;48;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210523;15:45;LIMA;PE-1S;56;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210523;12:20;CAJAMARCA;PE-08;81;DESPISTE;0;1;-7.1618;-78.5128
20211222;20210523;N.I.;LIMA;PE-1N;81;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210523;00:15;LIMA;PE-22;84;CHOQUE;0;3;-12.0464;-77.0427
20211222;20210523;09:30;CAJAMARCA;PE-3N;94;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210523;18:30;LIMA;PE-22;110;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210523;20:15;LIMA;PE-1S;116;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210523;21:30;JUNIN;PE-22;138;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210523;17:00;LIMA;PE-1N;138;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210523;22:45;PASCO;PE-3N;142;DESPISTE;0;3;-10.6777;-76.2613
20211222;20210523;19:55;ANCASH;PE-1N;257;ESPECIAL;0;0;-9.3251;-77.562
20211222;20210523;13:20;ICA;PE-1S;428;DESPISTE;0;3;-14.0755;-75.7342
20211222;20210523;11:30;ICA;PE-1S;453;CHOQUE;0;4;-14.0755;-75.7342
20211222;20210523;09:00;SAN MARTIN;PE-5N;484;DESPISTE;0;0;-7.2445;-76.826
20211222;20210523;17:45;LA LIBERTAD;PE-1N;502;CHOQUE;1;1;-8.1436;-78.4752
20211222;20210523;14:15;AREQUIPA;PE-1S;630;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210523;11:35;AREQUIPA;PE-1S;740;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210524;10:00;JUNIN;PE-5S;14;CHOQUE;1;0;-11.1582;-75.9926
20211222;20210524;14:00;MOQUEGUA;PE-36A;30;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210524;07:30;TACNA;PE-1SD;54;CHOQUE;0;1;-18.0066;-70.2463
20211222;20210524;15:00;LIMA;PE-1S;61;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210524;04:30;LIMA;PE-22;111;DESPISTE;0;2;-12.0464;-77.0427
20211222;20210524;17:45;CUSCO;PE-30C;199;DESPISTE;0;4;-13.532;-71.9675
20211222;20210524;04:40;PIURA;PE-1NJ;199;DESPISTE;0;2;-5.1783;-80.6549
20211222;20210524;15:10;ANCASH;PE-1N;278;DESPISTE;0;4;-9.3251;-77.562
20211222;20210524;16:45;ICA;PE-1S;424;ESPECIAL;0;0;-14.0755;-75.7342
20211222;20210524;06:30;LA LIBERTAD;PE-1N;528;CHOQUE;0;6;-8.1436;-78.4752
20211222;20210524;09:13;ANCASH;PE-3N;607;DESPISTE;0;0;-9.3251;-77.562
20211222;20210524;19:15;SAN MARTIN;PE-5N;654;CHOQUE;0;1;-7.2445;-76.826
20211222;20210524;08:50;APURIMAC;PE-3S;779;DESPISTE;0;0;-14.0505;-73.0878
20211222;20210524;03:30;LAMBAYEQUE;PE-1N;813;DESPISTE;0;1;-6.7198;-79.9081
20211222;20210525;10:30;CAJAMARCA;PE-08B;9;DESPISTE;0;6;-7.1618;-78.5128
20211222;20210525;N.I.;LIMA;PE-1NB;13;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210525;06:00;PASCO;PE-5N;50;DESPISTE;0;0;-10.6777;-76.2613
20211222;20210525;06:30;LIMA;PE-1S;63;DESPISTE;0;2;-12.0464;-77.0427
20211222;20210525;10:00;CUSCO;PE-28G;68;CHOQUE;0;0;-13.532;-71.9675
20211222;20210525;03:00;LAMBAYEQUE;PE-1NJ;87;CHOQUE;0;3;-6.7198;-79.9081
20211222;20210525;04:30;LIMA;PE-1N;87;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210525;14:50;LIMA;PE-22;95;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210525;12:40;LIMA;PE-22;124;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210525;17:20;LIMA;PE-1N;200;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210525;14:40;ANCASH;PE-1N;321;DESPISTE;0;1;-9.3251;-77.562
20211222;20210525;21:45;AYACUCHO;PE-3S;419;DESPISTE;0;2;-13.1639;-74.2236
20211222;20210525;12:45;AREQUIPA;PE-1S;604;CHOQUE;1;0;-16.4091;-71.5375
20211222;20210525;00:50;LA LIBERTAD;PE-1N;695;CHOQUE;0;0;-8.1436;-78.4752
20211222;20210525;17:50;LAMBAYEQUE;PE-1N;819;CHOQUE;2;1;-6.7198;-79.9081
20211222;20210525;22:50;APURIMAC;PE-3S;838;CHOQUE;0;1;-14.0505;-73.0878
20211222;20210525;20:06;AREQUIPA;PE-1S;978;CHOQUE;0;2;-16.4091;-71.5375
20211222;20210525;04:30;AREQUIPA;PE-1S;1012;CHOQUE;5;6;-16.4091;-71.5375
20211222;20210525;09:30;TACNA;PE-1S;1290;DESPISTE;0;3;-18.0066;-70.2463
20211222;20210526;07:40;ICA;IC-505;11;CHOQUE;0;2;-14.0755;-75.7342
20211222;20210526;05:15;LIMA;PE-1S;21;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210526;22:45;LIMA;PE-1NB;53;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210526;15:00;LIMA;PE-1N;123;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210526;07:30;AREQUIPA;PE-34A;163;DESPISTE;0;2;-16.4091;-71.5375
20211222;20210526;15:20;MOQUEGUA;PE-36A;168;CHOQUE;0;1;-17.1928;-70.9329
20211222;20210526;18:50;CUSCO;PE-28G;224;CHOQUE;0;1;-13.532;-71.9675
20211222;20210526;08:20;MOQUEGUA;PE-1SD;224;DESPISTE;0;0;-17.1928;-70.9329
20211222;20210526;11:23;AYACUCHO;PE-3S;229;DESPISTE;0;0;-13.1639;-74.2236
20211222;20210526;19:00;MADRE DE DIOS;PE-30C;320;CHOQUE;0;0;-11.7669;-70.812
20211222;20210526;07:40;HUANUCO;PE-5N;468;DESPISTE;0;1;-9.9208;-76.2411
20211222;20210526;18:00;PUNO;PE-3S;1351;CHOQUE;0;2;-15.8403;-70.0219
20211222;20210527;19:00;UCAYALI;PE-5SA;24;CHOQUE;0;1;-9.8252;-73.0878
20211222;20210527;12:27;AREQUIPA;PE-34A;83;CHOQUE;0;3;-16.4091;-71.5375
20211222;20210527;19:00;LIMA;PE-1S;107;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210527;19:20;LIMA;PE-1S;108;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210527;18:30;AREQUIPA;PE-34A;117;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210527;07:10;AYACUCHO;PE-30A;117;CHOQUE;0;0;-13.1639;-74.2236
20211222;20210527;02:00;PIURA;PE-1N;138;DESPISTE;0;0;-5.1783;-80.6549
20211222;20210527;07:00;JUNIN;PE-3S;154;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210527;01:40;AREQUIPA;PE-34A;185;CHOQUE;1;0;-16.4091;-71.5375
20211222;20210527;10:45;ANCASH;PE-1N;411;CHOQUE;0;1;-9.3251;-77.562
20211222;20210528;19:30;CAJAMARCA;PE-3N;6;ATROPELLO;0;0;-7.1618;-78.5128
20211222;20210528;17:45;AREQUIPA;PE-1SD;13;CHOQUE;1;3;-16.4091;-71.5375
20211222;20210528;10:30;LORETO;LO-103;15;CHOQUE;0;0;-4.2325;-74.218
20211222;20210528;20:20;UCAYALI;PE-18C;15;DESPISTE;0;1;-9.8252;-73.0878
20211222;20210528;18:50;LIMA;PE-1S;24;ATROPELLO;0;0;-12.0464;-77.0427
20211222;20210528;07:50;JUNIN;PE-3SA;26;CHOQUE;0;0;-11.1582;-75.9926
20211222;20210528;06:00;PUNO;PE-34B;37;DESPISTE;3;0;-15.8403;-70.0219
20211222;20210528;12:30;LORETO;LO-103;41;DESPISTE;0;2;-4.2325;-74.218
20211222;20210528;21:00;LIMA;PE-1N;59;ATROPELLO;0;1;-12.0464;-77.0427
20211222;20210528;11:45;LIMA;PE-1S;92;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210528;23:00;JUNIN;PE-5S;99;CHOQUE;2;4;-11.1582;-75.9926
20211222;20210528;20:50;LIMA;PE-22;103;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210528;13:30;CUSCO;PE-28B;116;CHOQUE;0;0;-13.532;-71.9675
20211222;20210528;17:00;ANCASH;PE-16;124;CHOQUE;0;2;-9.3251;-77.562
20211222;20210528;15:00;LIMA;PE-22;132;DESPISTE;0;4;-12.0464;-77.0427
20211222;20210528;07:30;JUNIN;PE-24A;153;DESPISTE;2;4;-11.1582;-75.9926
20211222;20210528;00:55;LIMA;PE-1S;166;CHOQUE;2;0;-12.0464;-77.0427
20211222;20210528;17:55;AREQUIPA;PE-34A;179;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210528;01:50;ANCASH;PE-1N;240;DESPISTE;0;1;-9.3251;-77.562
20211222;20210528;08:45;CUSCO;PE-28B;362;DESPISTE;0;0;-13.532;-71.9675
20211222;20210528;10:00;ICA;PE-1S;377;CHOQUE;0;6;-14.0755;-75.7342
20211222;20210528;16:45;LA LIBERTAD;PE-1N;479;DESPISTE;0;1;-8.1436;-78.4752
20211222;20210528;10:50;MADRE DE DIOS;PE-30C;517;DESPISTE;0;0;-11.7669;-70.812
20211222;20210528;19:00;LA LIBERTAD;PE-1N;544;CHOQUE;0;1;-8.1436;-78.4752
20211222;20210528;08:20;LA LIBERTAD;PE-1N;580;CHOQUE;0;2;-8.1436;-78.4752
20211222;20210528;19:30;AREQUIPA;PE-1S;768;CHOQUE;0;1;-16.4091;-71.5375
20211222;20210528;18:30;AREQUIPA;PE-1S;796;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210528;04:40;LAMBAYEQUE;PE-1N;848;CHOQUE;0;3;-6.7198;-79.9081
20211222;20210528;02:30;AREQUIPA;PE-1S;865;DESPISTE;0;2;-16.4091;-71.5375
20211222;20210528;08:15;PUNO;PE-3S;1381;CHOQUE;0;5;-15.8403;-70.0219
20211222;20210529;22:18;CAJAMARCA;PE-3N;5;CHOQUE;0;1;-7.1618;-78.5128
20211222;20210529;10:50;LIMA;PE-1S;20;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210529;14:30;PIURA;PE-1N;40;CHOQUE;0;0;-5.1783;-80.6549
20211222;20210529;05:00;LIMA;PE-22;52;DESPISTE;0;2;-12.0464;-77.0427
20211222;20210529;20:05;JUNIN;PE-5S;60;CHOQUE;1;0;-11.1582;-75.9926
20211222;20210529;19:00;LIMA;PE-1N;81;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210529;01:40;HUANUCO;PE-18A;83;DESPISTE;0;0;-9.9208;-76.2411
20211222;20210529;06:00;AREQUIPA;PE-34A;126;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210529;13:30;LIMA;PE-1S;135;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210529;06:30;PASCO;PE-3N;136;DESPISTE;0;1;-10.6777;-76.2613
20211222;20210529;20:10;LIMA;PE-1N;180;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210529;21:05;LIMA;PE-1N;183;CHOQUE;2;0;-12.0464;-77.0427
20211222;20210529;13:25;ANCASH;PE-1N;237;DESPISTE;1;4;-9.3251;-77.562
20211222;20210529;05:00;AYACUCHO;PE-30A;262;DESPISTE;0;0;-13.1639;-74.2236
20211222;20210529;14:40;ICA;PE-1S;319;CHOQUE;0;3;-14.0755;-75.7342
20211222;20210529;08:00;ANCASH;PE-1N;344;DESPISTE;0;0;-9.3251;-77.562
20211222;20210529;19:20;SAN MARTIN;PE-5N;505;CHOQUE;0;2;-7.2445;-76.826
20211222;20210529;20:25;AREQUIPA;PE-1S;624;CHOQUE;2;0;-16.4091;-71.5375
20211222;20210529;17:50;LAMBAYEQUE;PE-1N;841;CHOQUE;0;0;-6.7198;-79.9081
20211222;20210529;10:30;AREQUIPA;PE-1S;954;DESPISTE;0;1;-16.4091;-71.5375
20211222;20210529;02:40;TACNA;PE-1S;1224;CHOQUE;0;0;-18.0066;-70.2463
20211222;20210530;13:00;ANCASH;PE-3N;12;N.I.;1;2;-9.3251;-77.562
20211222;20210530;14:00;UCAYALI;PE-18C;15;DESPISTE;0;1;-9.8252;-73.0878
20211222;20210530;06:45;UCAYALI;PE-18C;17;CHOQUE;0;2;-9.8252;-73.0878
20211222;20210530;00:30;LAMBAYEQUE;PE-1NJ;50;DESPISTE;0;2;-6.7198;-79.9081
20211222;20210530;04:30;LIMA;PE-1N;75;ATROPELLO;0;0;-12.0464;-77.0427
20211222;20210530;12:30;JUNIN;PE-3NG;85;DESPISTE;0;28;-11.1582;-75.9926
20211222;20210530;07:15;AREQUIPA;PE-34A;88;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210530;16:00;CAJAMARCA;PE-08B;95;DESPISTE;0;1;-7.1618;-78.5128
20211222;20210530;18:05;JUNIN;PE-5S;104;CHOQUE;0;3;-11.1582;-75.9926
20211222;20210530;09:30;HUANUCO;PE-18A;134;CHOQUE;0;2;-9.9208;-76.2411
20211222;20210530;06:40;LIMA;PE-1S;151;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210530;06:50;AREQUIPA;PE-34A;173;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210530;11:50;TUMBES;PE-1N;199;DESPISTE;0;1;-3.5565;-80.4271
20211222;20210530;04:30;ICA;PE-1S;200;CHOQUE;0;1;-14.0755;-75.7342
20211222;20210530;19:40;PIURA;PE-1NJ;208;CHOQUE;0;1;-5.1783;-80.6549
20211222;20210530;06:45;PUNO;PE-34A;223;DESPISTE;0;0;-15.8403;-70.0219
20211222;20210530;17:30;PUNO;PE-34B;274;DESPISTE;0;3;-15.8403;-70.0219
20211222;20210530;14:00;HUANUCO;PE-3N;372;CHOQUE;0;2;-9.9208;-76.2411
20211222;20210530;11:20;LA LIBERTAD;PE-1N;485;ESPECIAL;0;1;-8.1436;-78.4752
20211222;20210530;13:30;CUSCO;PE-3S;912;DESPISTE;0;0;-13.532;-71.9675
20211222;20210530;18:20;PUNO;PE-3S;1212;CHOQUE;0;4;-15.8403;-70.0219
20211222;20210531;19:30;AREQUIPA;PE-34C;4;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210531;07:15;UCAYALI;PE-18C;50;CHOQUE;0;0;-9.8252;-73.0878
20211222;20210531;19:30;ANCASH;PE-14A;68;DESPISTE;0;1;-9.3251;-77.562
20211222;20210531;16:00;LAMBAYEQUE;PE-1NJ;86;CHOQUE;0;1;-6.7198;-79.9081
20211222;20210531;12:22;MOQUEGUA;PE-36A;108;DESPISTE;0;2;-17.1928;-70.9329
20211222;20210531;02:15;PUNO;PE-34A;175;CHOQUE;0;0;-15.8403;-70.0219
20211222;20210531;11:20;PUNO;PE-36A;304;ATROPELLO;0;1;-15.8403;-70.0219
20211222;20210531;09:15;UCAYALI;PE-18C;510;CHOQUE;0;0;-9.8252;-73.0878
20211222;20210531;16:30;SAN MARTIN;PE-5N;559;DESPISTE;0;5;-7.2445;-76.826
20211222;20210531;07:00;LA LIBERTAD;PE-1N;561;CHOQUE;0;2;-8.1436;-78.4752
20211222;20210531;12:20;CAJAMARCA;PE-3N;1561;ESPECIAL;0;2;-7.1618;-78.5128
20211222;20210601;02:20;JUNIN;PE-3N;3;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210601;22:50;CAJAMARCA;PE-08B;12;CHOQUE;0;0;-7.1618;-78.5128
20211222;20210601;06:00;JUNIN;PE-3S;13;DESPISTE;0;0;-11.1582;-75.9926
20211222;20210601;18:10;PIURA;PE-02;30;DESPISTE;0;1;-5.1783;-80.6549
20211222;20210601;11:40;LIMA;PE-1N;47;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210601;22:57;PIURA;PE-1N;126;DESPISTE;0;0;-5.1783;-80.6549
20211222;20210601;16:20;PASCO;PE-3N;139;CHOQUE;0;1;-10.6777;-76.2613
20211222;20210601;17:55;LIMA;PE-1S;156;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210601;07:30;AYACUCHO;PE-30A;253;CHOQUE;0;0;-13.1639;-74.2236
20211222;20210601;17:00;ANCASH;PE-1N;391;DESPISTE;0;0;-9.3251;-77.562
20211222;20210601;04:00;LA LIBERTAD;PE-1N;450;ATROPELLO;0;0;-8.1436;-78.4752
20211222;20210601;23:30;LAMBAYEQUE;PE-1N;830;CHOQUE;0;1;-6.7198;-79.9081
20211222;20210602;16:40;CAJAMARCA;PE-08;40;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210602;14:30;JUNIN;PE-3N;48;CHOQUE;0;2;-11.1582;-75.9926
20211222;20210602;14:45;JUNIN;PE-3N;49;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210602;08:20;LIMA;PE-1N;110;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210602;07:50;LIMA;PE-22;119;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210602;14:00;LIMA;PE-1N;143;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210602;21:20;LIMA;PE-1N;153;ATROPELLO;1;0;-12.0464;-77.0427
20211222;20210602;02:30;JUNIN;PE-22;168;DESPISTE;0;5;-11.1582;-75.9926
20211222;20210602;04:00;ANCASH;PE-1N;272;DESPISTE;0;0;-9.3251;-77.562
20211222;20210602;00:15;ICA;PE-1S;325;CHOQUE;0;1;-14.0755;-75.7342
20211222;20210602;17:45;ICA;PE-1S;351;CHOQUE;0;2;-14.0755;-75.7342
20211222;20210602;13:50;ICA;PE-1S;364;CHOQUE;0;2;-14.0755;-75.7342
20211222;20210602;08:30;ANCASH;PE-1N;372;DESPISTE;0;2;-9.3251;-77.562
20211222;20210602;12:00;LA LIBERTAD;PE-1N;580;CHOQUE;1;2;-8.1436;-78.4752
20211222;20210602;19:30;SAN MARTIN;PE-5N;705;DESPISTE;0;1;-7.2445;-76.826
20211222;20210602;11:00;SAN MARTIN;PE-5N;753;ATROPELLO;0;1;-7.2445;-76.826
20211222;20210602;09:46;TACNA;PE-1S;1245;DESPISTE;0;1;-18.0066;-70.2463
20211222;20210602;18:00;TACNA;PE-1S;1331;CHOQUE;3;1;-18.0066;-70.2463
20211222;20210603;01:30;LIMA;PE-1S;4;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210603;19:30;LA LIBERTAD;PE-1N;618;DESPISTE;0;0;-8.1436;-78.4752
20211222;20210603;21:05;SAN MARTIN;PE-5N;639;DESPISTE;0;1;-7.2445;-76.826
20211222;20210603;08:00;CUSCO;PE-3S;931;CHOQUE;1;0;-13.532;-71.9675
20211222;20210603;11:15;CUSCO;PE-3S;942;CHOQUE;0;3;-13.532;-71.9675
20211222;20210603;05:50;AREQUIPA;PE-1S;990;ATROPELLO;0;1;-16.4091;-71.5375
20211222;20210604;00:50;LIMA;PE-1S;23;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210604;17:30;AMAZONAS;PE-8B;37;ESPECIAL;0;2;-5.1152;-78.1109
20211222;20210604;08:20;LIMA;PE-1S;42;DESPISTE;0;0;-12.0464;-77.0427
20211222;20210604;17:20;LIMA;PE-1S;42;CHOQUE;0;1;-12.0464;-77.0427
20211222;20210604;21:00;LIMA;PE-22;44;CHOQUE;0;2;-12.0464;-77.0427
20211222;20210604;23:10;CUSCO;PE-28F;49;CHOQUE;0;4;-13.532;-71.9675
20211222;20210604;07:20;JUNIN;PE-3N;50;CHOQUE;0;2;-11.1582;-75.9926
20211222;20210604;13:30;AYACUCHO;PE-30A;84;DESPISTE;0;1;-13.1639;-74.2236
20211222;20210604;17:50;HUANUCO;PE-3N;214;CHOQUE;0;3;-9.9208;-76.2411
20211222;20210604;15:00;CUSCO;PE-28B;243;DESPISTE;0;1;-13.532;-71.9675
20211222;20210604;10:00;HUANUCO;PE-5N;268;CHOQUE;0;0;-9.9208;-76.2411
20211222;20210604;05:00;ANCASH;PE-1N;272;CHOQUE;0;2;-9.3251;-77.562
20211222;20210604;17:30;AMAZONAS;PE-5N;315;DESPISTE;0;0;-5.1152;-78.1109
20211222;20210604;15:20;LA LIBERTAD;PE-10C;319;DESPISTE;1;0;-8.1436;-78.4752
20211222;20210604;11:50;ANCASH;PE-1N;422;CHOQUE;0;0;-9.3251;-77.562
20211222;20210604;06:45;LAMBAYEQUE;PE-1N;737;ATROPELLO;1;0;-6.7198;-79.9081
20211222;20210604;04:15;LAMBAYEQUE;PE-1N;743;CHOQUE;0;2;-6.7198;-79.9081
20211222;20210604;22:50;APURIMAC;PE-3S;832;CHOQUE;0;0;-14.0505;-73.0878
20211222;20210604;17:25;LAMBAYEQUE;PE-1N;874;ATROPELLO;0;1;-6.7198;-79.9081
20211222;20210604;13:35;AREQUIPA;PE-1S;939;CHOQUE;0;3;-16.4091;-71.5375
20211222;20210604;17:30;MOQUEGUA;PE-1S;1132;DESPISTE;0;2;-17.1928;-70.9329
20211222;20210604;12:10;TACNA;PE-1S;1311;CHOQUE;0;0;-18.0066;-70.2463
20211222;20210604;09:45;N.I.;N.I.;N.I.;CHOQUE;0;1;N.I.;N.I.
20211222;20210605;13:00;PIURA;PE-02A;4;CHOQUE;0;2;-5.1783;-80.6549
20211222;20210605;09:20;ICA;PE-28A;7;CHOQUE;0;1;-14.0755;-75.7342
20211222;20210605;17:30;CAJAMARCA;PE-08A;12;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210605;18:15;HUANCAVELICA;PE-3SD;36;ATROPELLO;1;0;-12.7862;-74.9764
20211222;20210605;15:30;PUNO;PE-34H;45;CHOQUE;0;0;-15.8403;-70.0219
20211222;20210605;17:00;LIMA;PE-18;73;CHOQUE;0;4;-12.0464;-77.0427
20211222;20210605;22:00;HUANCAVELICA;PE-28B;89;CHOQUE;0;0;-12.7862;-74.9764
20211222;20210605;21:00;LAMBAYEQUE;PE-ANJ;120;ESPECIAL;0;1;-6.7198;-79.9081
20211222;20210605;05:45;AYACUCHO;PE-30A;122;DESPISTE;0;1;-13.1639;-74.2236
20211222;20210605;10:00;JUNIN;PE-22;136;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210605;17:30;PASCO;PE-3N;157;DESPISTE;0;0;-10.6777;-76.2613
20211222;20210605;18:35;LIMA;PE-1N;196;CHOQUE;1;0;-12.0464;-77.0427
20211222;20210605;09:00;ANCASH;PE-1N;237;DESPISTE;0;2;-9.3251;-77.562
20211222;20210605;02:15;ANCASH;PE-1N;408;ESPECIAL;0;0;-9.3251;-77.562
20211222;20210605;16:45;LA LIBERTAD;PE-1N;590;CHOQUE;0;1;-8.1436;-78.4752
20211222;20210605;20:20;AREQUIPA;PE-1S;983;CHOQUE;0;0;-16.4091;-71.5375
20211222;20210605;23:00;AREQUIPA;PE-1S;997;CHOQUE;1;1;-16.4091;-71.5375
20211222;20210606;07:15;JUNIN;PE-3N;32;CHOQUE;0;0;-11.1582;-75.9926
20211222;20210606;19:50;PUNO;PE-34I;51;CHOQUE;0;2;-15.8403;-70.0219
20211222;20210606;12:25;JUNIN;PE-5S;100;CHOQUE;0;1;-11.1582;-75.9926
20211222;20210606;07:34;LIMA;PE-1N;111;CHOQUE;0;0;-12.0464;-77.0427
20211222;20210606;03:30;PIURA;PE-1NJ;217;DESPISTE;0;1;-5.1783;-80.6549
20211222;20210606;19:30;PUNO;PE-34A;226;CHOQUE;0;0;-15.8403;-70.0219
20211222;20210606;08:10;PIURA;PE-1NJ;237;CHOQUE;0;2;-5.1783;-80.6549
20211222;20210606;04:20;ICA;PE-1S;364;DESPISTE;0;0;-14.0755;-75.7342
20211222;20210606;11:50;APURIMAC;PE.30A;385;DESPISTE;0;0;-14.0505;-73.0878
20211222;20210606;19:00;MADRE DE DIOS;PE-30C;438;CHOQUE;2;0;-11.7669;-70.812
20211222;20210606;15:50;ICA;PE-1S;456;DESPISTE;0;0;-14.0755;-75.7342
20211222;20210606;03:00;PIURA;PE-1N;903;DESPISTE;0;4;-5.1783;-80.6549
20211222;20210607;04:45;CAJAMARCA;PE-3N;4;DESPISTE;0;0;-7.1618;-78.5128
20211222;20210607;14:40;LIMA;LM-100;15;CHOQUE;0;15;-12.0464;-77.0427
20211222;20210607;05:30;JUNIN;PE-4S;27;DESPISTE;0;1;-11.1582;-75.9926
20211222;20210607;16:10;TACNA;PE-1SD;33;CHOQUE;0;2;-18.0066;-70.2463
20211222;20210607;07:30;PUNO;PE-34H;45;CHOQUE;0;3;-15.8403;-70.0219
20211222;20210607;12:15;CUSCO;PE-28B;64;ATROPELLO;0;0;-13.532;-71.9675
20211222;20210607;03:00;AREQUIPA;PE-34A;66;DESPISTE;0;0;-16.4091;-71.5375
20211222;20210607;19:50;LIMA;PE-1N;68;ESPECIAL;0;0;-12.0464;-77.0427
20211222;20210607;09:45;AREQUIPA;PE-34A;80;DESPISTE;1;2;-16.4091;-71.5375
20211222;20210607;19:22;LAMBAYEQUE;PE-1NJ;100;CHOQUE;0;2;-6.7198;-79.9081
20211222;20210607;00:40;PASCO;PE-3N;137;CHOQUE;0;0;-10.6777;-76.2613
20211222;20210607;19:40;LIMA;PE-1N;187;DESPISTE;0;1;-12.0464;-77.0427
20211222;20210607;23:10;AMAZONAS;PE-08B;305;DESPISTE;0;1;-5.1152;-78.1109
20211222;20210607;04:00;ICA;PE-1S;343;DESPISTE;0;0;-14.0755;-75.7342
20211222;20210607;14:30;ANCASH;PE-1N;423;CHOQUE;0;3;-9.3251;-77.562
20211222;20210607;12:30;MADRE DE DIOS;PE-30C;493;CHOQUE;0;2;-11.7669;-70.812
20211222;20210607;19:50;SAN MARTIN;PE-5N;641;CHOQUE;0;1;-7.2445;-76.826
20211222;20210607;15:50;LAMBAYEQUE;PE-1N;832;CHOQUE;1;0;-6.7198;-79.9081
20211222;20210607;19:00;PUNO;PE-1S;1351;CHOQUE;0;0;-15.8403;-70.0219
20211222;20210608;12:40;LA LIBERTAD;LI-127;0;DESPISTE;18;5;-8.1436;-78.4752
