Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Lectura,Medida Promedio en Matemática
120908,JUNÍN,CHUPACA,TRES DE DICIEMBRE,100.0,100.0,551,570
120909,JUNÍN,CHUPACA,YANACANCHA,100.0,98.2,520,513
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,100.0,94.5,605,603
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,100.0,94.6,587,603
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,100.0,95.5,584,603
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,100.0,93.7,579,577
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,100.0,93.6,588,594
130106,LA LIBERTAD,TRUJILLO,LAREDO,100.0,92.7,565,566
130107,LA LIBERTAD,TRUJILLO,MOCHE,100.0,96.4,586,591
130108,LA LIBERTAD,TRUJILLO,POROTO,100.0,100.0,543,555
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,100.0,93.7,574,586
130110,LA LIBERTAD,TRUJILLO,SIMBAL,100.0,92.8,563,552
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,100.0,95.6,605,608
130201,LA LIBERTAD,ASCOPE,ASCOPE,100.0,96.1,574,589
130202,LA LIBERTAD,ASCOPE,CHICAMA,100.0,97.1,590,608
130203,LA LIBERTAD,ASCOPE,CHOCOPE,100.0,97.0,575,583
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,100.0,100.0,530,543
130205,LA LIBERTAD,ASCOPE,PAIJAN,100.0,95.4,578,600
130206,LA LIBERTAD,ASCOPE,RAZURI,100.0,97.5,587,607
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,100.0,97.8,605,646
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,100.0,94.1,585,593
130301,LA LIBERTAD,BOLÍVAR,BOLIVAR,100.0,90.8,528,529
130302,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,100.0,92.8,498,532
130303,LA LIBERTAD,BOLÍVAR,CONDORMARCA,100.0,90.4,506,532
130304,LA LIBERTAD,BOLÍVAR,LONGOTEA,100.0,83.7,570,622
130305,LA LIBERTAD,BOLÍVAR,UCHUMARCA,100.0,90.3,555,614
130306,LA LIBERTAD,BOLÍVAR,UCUNCHA,100.0,83.3,487,503
130401,LA LIBERTAD,CHEPÉN,CHEPEN,100.0,97.3,597,615
130402,LA LIBERTAD,CHEPÉN,PACANGA,100.0,98.2,578,607
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,100.0,99.6,598,629
130501,LA LIBERTAD,JULCÁN,JULCAN,100.0,96.7,520,549
130502,LA LIBERTAD,JULCÁN,CALAMARCA,100.0,95.9,527,563
130503,LA LIBERTAD,JULCÁN,CARABAMBA,100.0,92.0,524,535
130504,LA LIBERTAD,JULCÁN,HUASO,100.0,95.4,482,476
130601,LA LIBERTAD,OTUZCO,OTUZCO,100.0,98.5,575,608
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,100.0,98.1,537,554
130604,LA LIBERTAD,OTUZCO,CHARAT,75.0,43.5,-,-
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,100.0,99.1,522,518
130606,LA LIBERTAD,OTUZCO,LA CUESTA,100.0,96.0,486,491
130608,LA LIBERTAD,OTUZCO,MACHE,100.0,98.4,543,575
130610,LA LIBERTAD,OTUZCO,PARANDAY,100.0,75.0,-,-
130611,LA LIBERTAD,OTUZCO,SALPO,100.0,97.3,567,605
130613,LA LIBERTAD,OTUZCO,SINSICAP,100.0,93.7,518,535
130614,LA LIBERTAD,OTUZCO,USQUIL,100.0,98.0,550,585
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,100.0,98.2,618,657
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,100.0,98.3,600,624
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,100.0,100.0,583,602
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,100.0,97.5,591,608
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,100.0,96.8,577,591
130801,LA LIBERTAD,PATAZ,TAYABAMBA,100.0,93.8,528,557
130802,LA LIBERTAD,PATAZ,BULDIBUYO,100.0,92.1,502,498
130803,LA LIBERTAD,PATAZ,CHILLIA,100.0,96.2,516,536
130804,LA LIBERTAD,PATAZ,HUANCASPATA,100.0,96.1,513,546
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,100.0,83.3,602,664
130806,LA LIBERTAD,PATAZ,HUAYO,100.0,91.2,503,509
130807,LA LIBERTAD,PATAZ,ONGON,100.0,100.0,556,577
130808,LA LIBERTAD,PATAZ,PARCOY,100.0,95.1,543,556
130809,LA LIBERTAD,PATAZ,PATAZ,100.0,94.4,531,529
130810,LA LIBERTAD,PATAZ,PIAS,100.0,95.7,555,569
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,100.0,98.3,485,487
130812,LA LIBERTAD,PATAZ,TAURIJA,100.0,94.7,557,593
130813,LA LIBERTAD,PATAZ,URPAY,100.0,91.9,504,514
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,98.3,90.2,579,624
130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,100.0,97.7,525,538
130903,LA LIBERTAD,SÁNCHEZ CARRIÓN,COCHORCO,100.0,97.5,498,503
130904,LA LIBERTAD,SÁNCHEZ CARRIÓN,CURGOS,100.0,97.6,539,570
130905,LA LIBERTAD,SÁNCHEZ CARRIÓN,MARCABAL,100.0,97.3,513,532
130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,100.0,95.1,509,514
130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARIN,100.0,95.7,539,574
130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,100.0,86.4,506,525
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,100.0,96.4,521,538
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,100.0,94.4,576,643
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,100.0,94.9,527,551
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,100.0,90.5,528,538
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,100.0,98.2,512,530
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,100.0,93.5,537,554
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,100.0,100.0,553,596
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,100.0,97.9,503,499
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,100.0,96.8,597,644
131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,100.0,95.6,534,571
131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,100.0,100.0,583,668
131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,100.0,97.2,522,549
131201,LA LIBERTAD,VIRÚ,VIRU,100.0,96.5,577,600
131202,LA LIBERTAD,VIRÚ,CHAO,100.0,92.4,564,581
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,100.0,92.7,535,534
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,100.0,96.1,607,619
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,100.0,94.9,549,554
140103,LAMBAYEQUE,CHICLAYO,ETEN,100.0,95.9,587,627
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,100.0,90.9,636,789
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,100.0,95.5,585,581
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,100.0,94.0,580,574
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,100.0,95.2,542,536
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,100.0,95.4,563,578
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,100.0,93.3,530,503
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,100.0,94.9,552,544
140111,LAMBAYEQUE,CHICLAYO,PICSI,100.0,97.6,578,574
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,100.0,95.5,612,616
140113,LAMBAYEQUE,CHICLAYO,REQUE,100.0,97.6,609,633
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,100.0,93.5,569,588
140115,LAMBAYEQUE,CHICLAYO,SAÑA,100.0,96.5,566,600
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,100.0,94.2,539,531
140117,LAMBAYEQUE,CHICLAYO,PATAPO,100.0,95.0,567,569
140118,LAMBAYEQUE,CHICLAYO,POMALCA,100.0,95.7,574,574
140119,LAMBAYEQUE,CHICLAYO,PUCALA,100.0,94.1,589,593
140120,LAMBAYEQUE,CHICLAYO,TUMAN,100.0,90.3,564,543
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,100.0,96.3,581,592
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,100.0,84.8,480,481
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,100.0,100.0,488,466
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,100.0,95.8,543,551
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,100.0,96.0,562,601
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,100.0,95.9,557,577
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,100.0,95.3,594,614
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,100.0,95.8,521,550
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,100.0,96.6,588,628
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,100.0,95.3,547,570
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,100.0,96.0,581,615
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,100.0,97.2,537,557
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,96.0,90.8,574,593
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,100.0,94.2,541,561
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,100.0,97.3,573,590
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,100.0,90.4,555,581
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,100.0,95.1,585,600
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,100.0,96.7,563,587
150101,LIMA METROPOLITANA,LIMA,LIMA,100.0,94.7,601,603
150102,LIMA METROPOLITANA,LIMA,ANCON,100.0,95.0,580,582
150103,LIMA METROPOLITANA,LIMA,ATE,100.0,94.5,595,597
150104,LIMA METROPOLITANA,LIMA,BARRANCO,100.0,94.7,612,608
150105,LIMA METROPOLITANA,LIMA,BREÑA,100.0,98.0,606,595
150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,100.0,94.9,592,592
150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,100.0,95.2,601,605
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,100.0,94.7,608,614
150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,100.0,94.1,605,618
150110,LIMA METROPOLITANA,LIMA,COMAS,100.0,94.0,597,595
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,100.0,92.5,597,607
150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,100.0,93.1,586,581
150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,100.0,98.1,624,618
150114,LIMA METROPOLITANA,LIMA,LA MOLINA,100.0,95.7,637,642
150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,100.0,94.5,594,600
150116,LIMA METROPOLITANA,LIMA,LINCE,100.0,96.2,610,607
150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,100.0,94.8,601,596
150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,100.0,94.4,602,610
150119,LIMA METROPOLITANA,LIMA,LURIN,100.0,95.4,599,608
150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,100.0,96.3,613,598
150121,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,100.0,97.3,622,625
150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,100.0,97.0,641,642
150123,LIMA METROPOLITANA,LIMA,PACHACAMAC,100.0,95.7,591,601
150124,LIMA METROPOLITANA,LIMA,PUCUSANA,100.0,95.0,567,565
150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,100.0,94.4,592,594
150126,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,100.0,98.4,557,560
150127,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,100.0,92.3,592,582
150128,LIMA METROPOLITANA,LIMA,RIMAC,98.6,94.1,593,593
150129,LIMA METROPOLITANA,LIMA,SAN BARTOLO,100.0,95.5,561,573
150130,LIMA METROPOLITANA,LIMA,SAN BORJA,100.0,95.4,635,645
150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,100.0,97.1,643,635
150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,100.0,94.8,598,601
150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,98.9,93.4,592,587
150134,LIMA METROPOLITANA,LIMA,SAN LUIS,100.0,92.8,604,622
150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,100.0,92.0,590,573
150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,100.0,95.5,618,610
150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,100.0,93.5,601,603
150138,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,100.0,100.0,635,630
150139,LIMA METROPOLITANA,LIMA,SANTA ROSA,100.0,80.9,570,557
150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,100.0,96.3,636,645
150141,LIMA METROPOLITANA,LIMA,SURQUILLO,100.0,93.4,620,626
150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,100.0,92.5,591,591
150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,100.0,92.3,585,582
150201,LIMA PROVINCIA,BARRANCA,BARRANCA,100.0,97.2,616,648
150202,LIMA PROVINCIA,BARRANCA,PARAMONGA,100.0,97.5,596,614
150203,LIMA PROVINCIA,BARRANCA,PATIVILCA,100.0,97.1,611,622
150204,LIMA PROVINCIA,BARRANCA,SUPE,100.0,94.6,602,636
150205,LIMA PROVINCIA,BARRANCA,SUPE PUERTO,100.0,97.0,618,653
150301,LIMA PROVINCIA,CAJATAMBO,CAJATAMBO,100.0,97.6,586,657
150302,LIMA PROVINCIA,CAJATAMBO,COPA,100.0,100.0,534,534
150303,LIMA PROVINCIA,CAJATAMBO,GORGOR,100.0,100.0,605,671
150304,LIMA PROVINCIA,CAJATAMBO,HUANCAPON,100.0,91.7,566,645
150305,LIMA PROVINCIA,CAJATAMBO,MANAS,100.0,100.0,614,681
150401,LIMA PROVINCIA,CANTA,CANTA,100.0,84.4,602,685
150402,LIMA PROVINCIA,CANTA,ARAHUAY,100.0,100.0,579,604
150403,LIMA PROVINCIA,CANTA,HUAMANTANGA,100.0,100.0,566,542
150404,LIMA PROVINCIA,CANTA,HUAROS,100.0,83.3,563,590
150405,LIMA PROVINCIA,CANTA,LACHAQUI,100.0,81.8,561,594
150407,LIMA PROVINCIA,CANTA,SANTA ROSA DE QUIVES,100.0,93.4,616,677
150501,LIMA PROVINCIA,CAÑETE,SAN VICENTE DE CAÑETE,100.0,94.6,597,605
150502,LIMA PROVINCIA,CAÑETE,ASIA,100.0,93.6,573,579
150503,LIMA PROVINCIA,CAÑETE,CALANGO,100.0,100.0,559,571
150504,LIMA PROVINCIA,CAÑETE,CERRO AZUL,100.0,95.9,578,593
150505,LIMA PROVINCIA,CAÑETE,CHILCA,100.0,94.1,584,592
150506,LIMA PROVINCIA,CAÑETE,COAYLLO,100.0,100.0,551,732
150507,LIMA PROVINCIA,CAÑETE,IMPERIAL,100.0,94.7,595,604
150508,LIMA PROVINCIA,CAÑETE,LUNAHUANA,100.0,95.4,607,662
150509,LIMA PROVINCIA,CAÑETE,MALA,100.0,95.7,591,592
150510,LIMA PROVINCIA,CAÑETE,NUEVO IMPERIAL,100.0,95.5,606,636
150511,LIMA PROVINCIA,CAÑETE,PACARAN,100.0,90.0,585,643
150512,LIMA PROVINCIA,CAÑETE,QUILMANA,100.0,96.2,582,586
150513,LIMA PROVINCIA,CAÑETE,SAN ANTONIO,100.0,95.1,619,623
150514,LIMA PROVINCIA,CAÑETE,SAN LUIS,100.0,92.1,577,581
150515,LIMA PROVINCIA,CAÑETE,SANTA CRUZ DE FLORES,100.0,92.3,556,534
150516,LIMA PROVINCIA,CAÑETE,ZUÑIGA,100.0,100.0,575,565
150601,LIMA PROVINCIA,HUARAL,HUARAL,98.3,91.6,606,625
150602,LIMA PROVINCIA,HUARAL,ATAVILLOS ALTO,100.0,100.0,507,555
150603,LIMA PROVINCIA,HUARAL,ATAVILLOS BAJO,100.0,100.0,537,513
150604,LIMA PROVINCIA,HUARAL,AUCALLAMA,100.0,96.6,601,625
150605,LIMA PROVINCIA,HUARAL,CHANCAY,96.6,91.5,615,647
150606,LIMA PROVINCIA,HUARAL,IHUARI,100.0,89.3,517,487
150608,LIMA PROVINCIA,HUARAL,PACARAOS,100.0,100.0,504,464
150609,LIMA PROVINCIA,HUARAL,SAN MIGUEL DE ACOS,100.0,100.0,560,600
150610,LIMA PROVINCIA,HUARAL,SANTA CRUZ DE ANDAMARCA,100.0,100.0,492,438
150701,LIMA PROVINCIA,HUAROCHIRÍ,MATUCANA,100.0,98.6,585,615
150702,LIMA PROVINCIA,HUAROCHIRÍ,ANTIOQUIA,100.0,92.3,579,600
150703,LIMA PROVINCIA,HUAROCHIRÍ,CALLAHUANCA,100.0,85.7,624,670
150705,LIMA PROVINCIA,HUAROCHIRÍ,CHICLA,100.0,98.9,594,631
150706,LIMA PROVINCIA,HUAROCHIRÍ,CUENCA,100.0,100.0,497,543
150708,LIMA PROVINCIA,HUAROCHIRÍ,HUANZA,100.0,100.0,494,444
150709,LIMA PROVINCIA,HUAROCHIRÍ,HUAROCHIRI,100.0,100.0,500,510
150710,LIMA PROVINCIA,HUAROCHIRÍ,LAHUAYTAMBO,100.0,100.0,584,569
150711,LIMA PROVINCIA,HUAROCHIRÍ,LANGA,100.0,100.0,543,577
150713,LIMA PROVINCIA,HUAROCHIRÍ,MARIATANA,100.0,93.9,524,524
150714,LIMA PROVINCIA,HUAROCHIRÍ,RICARDO PALMA,100.0,100.0,578,580
150715,LIMA PROVINCIA,HUAROCHIRÍ,SAN ANDRES DE TUPICOCHA,100.0,95.2,499,512
150716,LIMA PROVINCIA,HUAROCHIRÍ,SAN ANTONIO,100.0,93.1,582,589
150717,LIMA PROVINCIA,HUAROCHIRÍ,SAN BARTOLOME,100.0,100.0,561,620
150718,LIMA PROVINCIA,HUAROCHIRÍ,SAN DAMIAN,100.0,97.4,603,694
150720,LIMA PROVINCIA,HUAROCHIRÍ,SAN JUAN DE TANTARANCHE,100.0,100.0,514,457
150721,LIMA PROVINCIA,HUAROCHIRÍ,SAN LORENZO DE QUINTI,100.0,100.0,603,651
150722,LIMA PROVINCIA,HUAROCHIRÍ,SAN MATEO,100.0,98.8,599,624
150723,LIMA PROVINCIA,HUAROCHIRÍ,SAN MATEO DE OTAO,100.0,100.0,530,512
150724,LIMA PROVINCIA,HUAROCHIRÍ,SAN PEDRO DE CASTA,100.0,90.9,572,600
150727,LIMA PROVINCIA,HUAROCHIRÍ,SANTA CRUZ DE COCACHACRA,100.0,95.7,564,560
150728,LIMA PROVINCIA,HUAROCHIRÍ,SANTA EULALIA,100.0,95.2,589,571
150729,LIMA PROVINCIA,HUAROCHIRÍ,SANTIAGO DE ANCHUCAYA,100.0,100.0,484,401
150730,LIMA PROVINCIA,HUAROCHIRÍ,SANTIAGO DE TUNA,100.0,100.0,548,529
150731,LIMA PROVINCIA,HUAROCHIRÍ,SANTO DOMINGO DE LOS OLLEROS,100.0,95.4,535,511
150732,LIMA PROVINCIA,HUAROCHIRÍ,SURCO,100.0,100.0,539,480
150801,LIMA PROVINCIA,HUAURA,HUACHO,100.0,96.6,610,603
150802,LIMA PROVINCIA,HUAURA,AMBAR,100.0,96.9,601,627
150803,LIMA PROVINCIA,HUAURA,CALETA DE CARQUIN,100.0,95.1,584,572
150805,LIMA PROVINCIA,HUAURA,HUALMAY,100.0,95.9,593,591
150806,LIMA PROVINCIA,HUAURA,HUAURA,100.0,96.0,585,601
150807,LIMA PROVINCIA,HUAURA,LEONCIO PRADO,100.0,93.1,522,539
150808,LIMA PROVINCIA,HUAURA,PACCHO,100.0,100.0,520,527
150809,LIMA PROVINCIA,HUAURA,SANTA LEONOR,100.0,95.5,590,640
150810,LIMA PROVINCIA,HUAURA,SANTA MARIA,100.0,95.0,591,609
150811,LIMA PROVINCIA,HUAURA,SAYAN,100.0,95.9,578,589
150812,LIMA PROVINCIA,HUAURA,VEGUETA,100.0,95.3,588,595
150901,LIMA PROVINCIA,OYÓN,OYON,100.0,99.0,600,653
150903,LIMA PROVINCIA,OYÓN,CAUJUL,100.0,100.0,536,509
150904,LIMA PROVINCIA,OYÓN,COCHAMARCA,100.0,100.0,507,499
150905,LIMA PROVINCIA,OYÓN,NAVAN,100.0,100.0,526,559
150906,LIMA PROVINCIA,OYÓN,PACHANGARA,100.0,98.8,564,608
151001,LIMA PROVINCIA,YAUYOS,YAUYOS,100.0,100.0,626,708
151002,LIMA PROVINCIA,YAUYOS,ALIS,100.0,100.0,624,857
151003,LIMA PROVINCIA,YAUYOS,ALLAUCA,100.0,100.0,577,644
151004,LIMA PROVINCIA,YAUYOS,AYAVIRI,100.0,100.0,602,606
151006,LIMA PROVINCIA,YAUYOS,CACRA,100.0,100.0,652,762
151007,LIMA PROVINCIA,YAUYOS,CARANIA,100.0,100.0,591,607
151008,LIMA PROVINCIA,YAUYOS,CATAHUASI,100.0,100.0,586,634
151009,LIMA PROVINCIA,YAUYOS,CHOCOS,100.0,100.0,510,574
151011,LIMA PROVINCIA,YAUYOS,COLONIA,100.0,100.0,641,821
151014,LIMA PROVINCIA,YAUYOS,HUANCAYA,100.0,100.0,676,764
151015,LIMA PROVINCIA,YAUYOS,HUANGASCAR,100.0,100.0,707,784
151016,LIMA PROVINCIA,YAUYOS,HUANTAN,100.0,100.0,577,629
151018,LIMA PROVINCIA,YAUYOS,LARAOS,100.0,100.0,624,707
151019,LIMA PROVINCIA,YAUYOS,LINCHA,100.0,90.9,551,564
151020,LIMA PROVINCIA,YAUYOS,MADEAN,100.0,95.5,519,526
151022,LIMA PROVINCIA,YAUYOS,OMAS,100.0,100.0,589,613
151023,LIMA PROVINCIA,YAUYOS,PUTINZA,100.0,100.0,571,573
151024,LIMA PROVINCIA,YAUYOS,QUINCHES,100.0,100.0,680,839
151028,LIMA PROVINCIA,YAUYOS,TANTA,100.0,100.0,513,521
151030,LIMA PROVINCIA,YAUYOS,TOMAS,100.0,100.0,626,735
151032,LIMA PROVINCIA,YAUYOS,VIÑAC,100.0,100.0,566,576
160101,LORETO,MAYNAS,IQUITOS,97.5,91.2,564,559
160102,LORETO,MAYNAS,ALTO NANAY,100.0,83.3,478,478
160103,LORETO,MAYNAS,FERNANDO LORES,100.0,89.3,506,513
160104,LORETO,MAYNAS,INDIANA,100.0,92.8,485,483
160105,LORETO,MAYNAS,LAS AMAZONAS,87.5,84.0,-,-
160106,LORETO,MAYNAS,MAZAN,94.1,87.8,450,449
160107,LORETO,MAYNAS,NAPO,91.7,84.8,458,439
160108,LORETO,MAYNAS,PUNCHANA,100.0,91.5,527,530
160112,LORETO,MAYNAS,BELEN,97.4,90.9,529,532
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,100.0,90.3,532,533
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,100.0,96.7,532,538
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,83.3,86.7,-,-
160205,LORETO,ALTO AMAZONAS,JEBEROS,100.0,96.1,441,428
160206,LORETO,ALTO AMAZONAS,LAGUNAS,96.4,92.3,487,477
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,100.0,88.7,468,481
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,92.9,94.9,483,485
160301,LORETO,LORETO,NAUTA,97.9,93.7,527,539
160302,LORETO,LORETO,PARINARI,100.0,91.5,461,440
160303,LORETO,LORETO,TIGRE,100.0,84.0,502,496
160304,LORETO,LORETO,TROMPETEROS,100.0,94.0,484,478
160305,LORETO,LORETO,URARINAS,84.6,76.5,-,-
160401,LORETO,MARISCAL RAMÓN CASTILLA,RAMON CASTILLA,100.0,85.4,487,481
160402,LORETO,MARISCAL RAMÓN CASTILLA,PEBAS,100.0,90.0,493,495
160403,LORETO,MARISCAL RAMÓN CASTILLA,YAVARI,100.0,83.6,470,475
160404,LORETO,MARISCAL RAMÓN CASTILLA,SAN PABLO,100.0,84.9,474,461
160501,LORETO,REQUENA,REQUENA,96.3,85.8,515,537
160502,LORETO,REQUENA,ALTO TAPICHE,100.0,97.7,444,435
160503,LORETO,REQUENA,CAPELO,100.0,89.5,452,431
160504,LORETO,REQUENA,EMILIO SAN MARTIN,100.0,89.8,463,462
160505,LORETO,REQUENA,MAQUIA,100.0,87.9,466,475
160506,LORETO,REQUENA,PUINAHUA,100.0,86.4,478,477
160507,LORETO,REQUENA,SAQUENA,100.0,90.0,477,480
160508,LORETO,REQUENA,SOPLIN,100.0,79.2,-,-
160509,LORETO,REQUENA,TAPICHE,100.0,88.6,487,514
160510,LORETO,REQUENA,JENARO HERRERA,100.0,90.8,472,475
160511,LORETO,REQUENA,YAQUERANA,100.0,88.6,439,429
160601,LORETO,UCAYALI,CONTAMANA,96.6,91.6,525,533
160602,LORETO,UCAYALI,INAHUAYA,100.0,100.0,463,467
160603,LORETO,UCAYALI,PADRE MARQUEZ,100.0,69.9,-,-
160604,LORETO,UCAYALI,PAMPA HERMOSA,100.0,89.5,499,503
160605,LORETO,UCAYALI,SARAYACU,100.0,91.9,499,505
160606,LORETO,UCAYALI,VARGAS GUERRA,100.0,94.1,567,605
160701,LORETO,DATEM DEL MARAÑÓN,BARRANCA,100.0,89.6,527,543
160702,LORETO,DATEM DEL MARAÑÓN,CAHUAPANAS,100.0,87.5,440,468
160703,LORETO,DATEM DEL MARAÑÓN,MANSERICHE,100.0,91.9,557,599
160704,LORETO,DATEM DEL MARAÑÓN,MORONA,100.0,88.3,493,501
160705,LORETO,DATEM DEL MARAÑÓN,PASTAZA,94.4,85.1,481,484
160706,LORETO,DATEM DEL MARAÑÓN,ANDOAS,100.0,63.6,-,-
160801,LORETO,PUTUMAYO,PUTUMAYO,100.0,94.7,540,554
160802,LORETO,PUTUMAYO,ROSA PANDURO,100.0,100.0,510,522
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,100.0,51.3,-,-
160804,LORETO,PUTUMAYO,YAGUAS,100.0,87.5,481,474
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,100.0,93.8,578,573
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,100.0,93.8,562,577
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,100.0,93.0,549,554
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,100.0,90.9,555,547
170201,MADRE DE DIOS,MANU,MANU,100.0,100.0,548,585
170202,MADRE DE DIOS,MANU,FITZCARRALD,100.0,100.0,514,518
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,100.0,94.9,544,571
