pedido;orden;codcli;cliente;cantidad;prevta;cestimado;inicio;Testimado;entrega;canti;codart;articulo;modelo;nmodelo;Tproduccion;cuello;abcerr;color;ncolor;talla;medida;nmedida;tipolana;titulo;ntitulo;cbarras;ecbarras;fechatr;fecha;ccactual;nccactual;paso;vez;tipo;fecha1;tiempo1;ccosto1;nccosto1;paso1;vez1;tipo1;fecha2;tiempo2;ccosto2;nccosto2;paso2;vez2;tipo2;fecha3;ccosto3;nccosto3;paso3;vez3;tipo3;fecha4;ccosto4;nccosto4;paso4;vez4;tipo4;fecha5;ccosto5;nccosto5;paso5;vez5;tipo5;fecha6;ccosto6;nccosto6;paso6;vez6;tipo6;fecha7;ccosto7;nccosto7;paso7;vez7;tipo7;fecha8;ccosto8;nccosto8;paso8;vez8;tipo8;fecha9;ccosto9;nccosto9;paso9;vez9;tipo9;fecha10;ccosto10;nccosto10;paso10;vez10;tipo10;fecha11;ccosto11;nccosto11;paso11;vez11;tipo11;fecha12;ccosto12;nccosto12;paso12;vez12;tipo12;fecha13;ccosto13;nccosto13;paso13;vez13;tipo13;fecha14;ccosto14;nccosto14;paso14;vez14;tipo14;fecha15;ccosto15;nccosto15;paso15;vez15;tipo15;fecha16;ccosto16;nccosto16;paso16;vez16;tipo16;fecha17;ccosto17;nccosto17;paso17;vez17;tipo17;fecha18;ccosto18;nccosto18;paso18;vez18;tipo18;fecha19;ccosto19;nccosto19;paso19;vez19;tipo19;fecha20;ccosto20;nccosto20;paso20;vez20;tipo20;fecha21;ccosto21;nccosto21;paso21;vez21;tipo21;fecha22;ccosto22;nccosto22;paso22;vez22;tipo22;fecha23;ccosto23;nccosto23;paso23;vez23;tipo23;fecha24;ccosto24;nccosto24;paso24;vez24;tipo24;fecha25;ccosto25;nccosto25;paso25;vez25;tipo25;silista;registro;taller;ntaller;cantelas;exporta;prenda;nprenda;ccalidad;codigo;codemp;proc;rgocc;costo_pr;costo_prme;tpcam;stat_eli;user_eli;stat_lnprd;stat_sold;tpdoc_sold;nudoc_sold;fec_sold;nudoc_grp
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;17;;;MULT;;XS;;;40/2;PK;PIMA COMBED;40-J24-MULT-1;11-222-3333-4;  -   -;29-Nov-19;600;DISTRIBUCION Y EMBALAJE;497340;1;N;14-Nov-19;15;100;INICIO DE PRODUCCION;495797;1;N;29-Nov-19;0;110;TEJIDO;497326;1;N;29-Nov-19;112;TEJIDO IND. TERMINADO;497327;1;N;29-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);497328;1;N;29-Nov-19;680;PLANCHA;497329;1;N;29-Nov-19;115;CORTE;497330;1;N;29-Nov-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497331;1;N;29-Nov-19;120;ARMADO,PRETINADO Y REMALLADO;497332;1;N;29-Nov-19;127;BOLSILLOS Y OTROS;497333;1;N;29-Nov-19;610;TRABAJOS VARIOS;497334;1;N;29-Nov-19;611;CONTROL CALIDAD (PRIM.VEZ);497335;1;N;29-Nov-19;140;ACABADOS;497336;1;N;29-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);497337;2;N;29-Nov-19;680;PLANCHA;497338;2;N;29-Nov-19;550;CONTROL DE CALIDAD;497339;1;N;29-Nov-19;600;DISTRIBUCION Y EMBALAJE;497340;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200011;JJPEREZ;;FALSO;0;0;3.385;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;XS;;;40/2;PK;PIMA COMBED;40-J24-MULT-1;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501332;1;N;14-Nov-19;12;100;INICIO DE PRODUCCION;495797;1;N;26-Nov-19;0;110;TEJIDO;496823;1;N;26-Nov-19;112;TEJIDO IND. TERMINADO;496824;1;N;27-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496969;1;N;03-Dec-19;680;PLANCHA;497633;1;D;03-Dec-19;115;CORTE;497639;1;D;09-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498297;1;N;09-Dec-19;125;ARMADO;498298;1;D;11-Dec-19;126;PRETINADO;498661;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;03-Jan-20;611;CONTROL CALIDAD (PRIM.VEZ);500431;1;N;03-Jan-20;140;ACABADOS;500433;1;D;06-Jan-20;690;CENTRO DE DISTRIB. (ACABADOS);500544;1;N;10-Jan-20;140;ACABADOS;500987;2;N;10-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500988;2;N;14-Jan-20;680;PLANCHA;501164;2;D;14-Jan-20;550;CONTROL DE CALIDAD;501165;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501332;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200012;JJPEREZ;;FALSO;197.3902;59.312;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;65;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;16-Ene-20;600;DISTRIBUCION Y EMBALAJE;501564;1;N;14-Nov-19;21;100;INICIO DE PRODUCCION;495797;1;N;5-Dic-19;1;110;TEJIDO;498062;1;N;6-Dic-19;112;TEJIDO IND. TERMINADO;498100;1;N;06-Dec-19;615;CORRECCION DE TEJIDOS;498101;1;N;06-Dec-19;670;CENTRO DE DISTRIB. (PLANCHA);498126;1;N;09-Dec-19;680;PLANCHA;498311;1;N;09-Dec-19;115;CORTE;498312;1;N;09-Dec-19;680;PLANCHA;498369;2;N;09-Dec-19;115;CORTE;498370;2;D;12-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);498844;1;N;12-Dec-19;125;ARMADO;498851;1;D;13-Dec-19;126;PRETINADO;499101;1;D;17-Dec-19;127;BOLSILLOS Y OTROS;499405;1;D;17-Dec-19;610;TRABAJOS VARIOS;499406;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499993;1;N;24-Dec-19;140;ACABADOS;499994;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;16-Jan-20;140;ACABADOS;501469;2;N;16-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501470;2;N;16-Jan-20;680;PLANCHA;501471;3;D;16-Jan-20;550;CONTROL DE CALIDAD;501472;1;N;16-Jan-20;600;DISTRIBUCION Y EMBALAJE;501564;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200013;JJPEREZ;;FALSO;159.9246;48.1411;3.322;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;14-Nov-19;5;100;INICIO DE PRODUCCION;495797;1;N;19-Nov-19;0;110;TEJIDO;496252;1;N;19-Nov-19;112;TEJIDO IND. TERMINADO;496253;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496305;1;N;26-Nov-19;680;PLANCHA;496804;1;D;26-Nov-19;115;CORTE;496805;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;06-Dec-19;126;PRETINADO;498082;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;20-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499665;1;N;20-Dec-19;140;ACABADOS;499666;1;S;23-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499893;1;N;14-Jan-20;140;ACABADOS;501161;2;N;14-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501162;2;N;14-Jan-20;680;PLANCHA;501164;3;D;14-Jan-20;550;CONTROL DE CALIDAD;501165;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200014;JJPEREZ;;FALSO;211.0838;63.4266;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496269;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496270;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496305;1;N;26-Nov-19;680;PLANCHA;496798;1;D;26-Nov-19;115;CORTE;496799;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;06-Dec-19;126;PRETINADO;498082;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;13-Jan-20;140;ACABADOS;501148;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501150;2;N;13-Jan-20;680;PLANCHA;501152;3;D;13-Jan-20;550;CONTROL DE CALIDAD;501153;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200015;JJPEREZ;;FALSO;211.0338;63.4116;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;14-Nov-19;5;100;INICIO DE PRODUCCION;495797;1;N;19-Nov-19;0;110;TEJIDO;496252;1;N;19-Nov-19;112;TEJIDO IND. TERMINADO;496253;1;N;20-Nov-19;615;CORRECCION DE TEJIDOS;496306;1;N;21-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496388;1;N;26-Nov-19;680;PLANCHA;496741;1;N;26-Nov-19;115;CORTE;496746;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;06-Dec-19;126;PRETINADO;498082;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498947;1;D;12-Dec-19;610;TRABAJOS VARIOS;498949;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;14-Jan-20;140;ACABADOS;501161;2;N;14-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501162;2;N;14-Jan-20;680;PLANCHA;501164;3;D;14-Jan-20;550;CONTROL DE CALIDAD;501165;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501394;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200016;JJPEREZ;;FALSO;214.6518;64.4987;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;63;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;14-Ene-20;600;DISTRIBUCION Y EMBALAJE;501271;1;N;14-Nov-19;5;100;INICIO DE PRODUCCION;495797;1;N;19-Nov-19;0;110;TEJIDO;496252;1;N;19-Nov-19;112;TEJIDO IND. TERMINADO;496253;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496305;1;N;26-Nov-19;680;PLANCHA;496798;1;D;26-Nov-19;115;CORTE;496799;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;05-Dec-19;126;PRETINADO;498040;1;D;06-Dec-19;127;BOLSILLOS Y OTROS;498206;1;D;16-Dec-19;610;TRABAJOS VARIOS;499180;1;N;16-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499181;1;N;16-Dec-19;140;ACABADOS;499184;1;S;17-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499312;1;N;07-Jan-20;140;ACABADOS;500621;2;N;07-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500622;2;N;13-Jan-20;680;PLANCHA;501099;3;D;13-Jan-20;550;CONTROL DE CALIDAD;501100;1;N;14-Jan-20;600;DISTRIBUCION Y EMBALAJE;501271;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200017;JJPEREZ;;FALSO;208.0938;62.8492;3.311;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;63;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;14-Ene-20;600;DISTRIBUCION Y EMBALAJE;501319;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496344;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496345;1;N;20-Nov-19;615;CORRECCION DE TEJIDOS;496354;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496378;1;N;26-Nov-19;680;PLANCHA;496804;1;D;26-Nov-19;115;CORTE;496805;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;05-Dec-19;126;PRETINADO;498040;1;D;06-Dec-19;127;BOLSILLOS Y OTROS;498224;1;D;06-Dec-19;610;TRABAJOS VARIOS;498234;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499987;1;N;24-Dec-19;140;ACABADOS;499988;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500060;1;N;13-Jan-20;140;ACABADOS;501097;2;N;13-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501098;2;N;13-Jan-20;680;PLANCHA;501099;3;D;13-Jan-20;550;CONTROL DE CALIDAD;501100;1;N;14-Jan-20;600;DISTRIBUCION Y EMBALAJE;501319;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200018;JJPEREZ;;FALSO;214.4118;64.7574;3.311;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;65;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;16-Ene-20;600;DISTRIBUCION Y EMBALAJE;501564;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496269;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496270;1;N;20-Nov-19;615;CORRECCION DE TEJIDOS;496306;1;N;21-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496388;1;N;26-Nov-19;680;PLANCHA;496804;1;D;26-Nov-19;115;CORTE;496805;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;05-Dec-19;126;PRETINADO;498040;1;D;06-Dec-19;127;BOLSILLOS Y OTROS;498224;1;D;06-Dec-19;610;TRABAJOS VARIOS;498234;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499987;1;N;24-Dec-19;140;ACABADOS;499988;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500060;1;N;27-Dec-19;110;TEJIDO;500207;2;C;16-Jan-20;690;CENTRO DE DISTRIB. (ACABADOS);501519;2;N;16-Jan-20;140;ACABADOS;501520;2;N;16-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501521;2;N;16-Jan-20;680;PLANCHA;501542;3;D;16-Jan-20;550;CONTROL DE CALIDAD;501543;1;N;16-Jan-20;600;DISTRIBUCION Y EMBALAJE;501564;1;N;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200019;JJPEREZ;;FALSO;250.0721;75.2776;3.322;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496344;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496345;1;N;20-Nov-19;615;CORRECCION DE TEJIDOS;496354;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496378;1;N;26-Nov-19;680;PLANCHA;496804;1;D;26-Nov-19;115;CORTE;496805;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497419;1;N;02-Dec-19;125;ARMADO;497421;1;S;06-Dec-19;126;PRETINADO;498082;1;D;12-Dec-19;127;BOLSILLOS Y OTROS;498897;1;D;12-Dec-19;610;TRABAJOS VARIOS;498904;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499983;1;N;24-Dec-19;140;ACABADOS;499984;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500115;1;N;14-Jan-20;140;ACABADOS;501161;2;N;14-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501162;2;N;14-Jan-20;680;PLANCHA;501164;3;D;14-Jan-20;550;CONTROL DE CALIDAD;501165;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200020;JJPEREZ;;FALSO;214.6518;64.4987;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;17;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;29-Nov-19;600;DISTRIBUCION Y EMBALAJE;497353;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496269;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496270;1;N;29-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);497342;1;N;29-Nov-19;680;PLANCHA;497343;1;N;29-Nov-19;115;CORTE;497344;1;N;29-Nov-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497345;1;N;29-Nov-19;120;ARMADO,PRETINADO Y REMALLADO;497346;1;N;29-Nov-19;610;TRABAJOS VARIOS;497347;1;N;29-Nov-19;611;CONTROL CALIDAD (PRIM.VEZ);497348;1;N;29-Nov-19;140;ACABADOS;497349;1;N;29-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);497350;2;N;29-Nov-19;680;PLANCHA;497351;2;N;29-Nov-19;550;CONTROL DE CALIDAD;497352;1;N;29-Nov-19;600;DISTRIBUCION Y EMBALAJE;497353;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200021;JJPEREZ;;FALSO;0;0;3.385;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;14-Nov-19;7;100;INICIO DE PRODUCCION;495797;1;N;21-Nov-19;0;110;TEJIDO;496386;1;N;21-Nov-19;112;TEJIDO IND. TERMINADO;496387;1;N;24-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496619;1;N;26-Nov-19;680;PLANCHA;496798;1;D;26-Nov-19;115;CORTE;496799;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497534;1;N;02-Dec-19;125;ARMADO;497538;1;D;11-Dec-19;126;PRETINADO;498631;1;N;11-Dec-19;127;BOLSILLOS Y OTROS;498632;1;N;11-Dec-19;610;TRABAJOS VARIOS;498633;1;S;13-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499103;1;N;13-Dec-19;140;ACABADOS;499113;1;S;16-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);499140;1;N;07-Jan-20;140;ACABADOS;500705;2;N;07-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);500706;2;N;13-Jan-20;680;PLANCHA;501099;3;D;13-Jan-20;550;CONTROL DE CALIDAD;501100;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200022;JJPEREZ;;FALSO;206.8838;62.1646;3.328;;;;;;;  -   -;
3684;3684-02;120222;THE PERUVIAN CONNECTION/USA BRANCH;130;0;0;12-Nov-19;38;20-Dic-19;1;40;CHOMPA;J24;FLORAL DUSTER CARDIGAN_TM-SS20-MON-9;64;;;MULT;;S;;;40/2;PK;PIMA COMBED;40-J24-MULT-2;11-222-3333-4;  -   -;15-Ene-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;14-Nov-19;6;100;INICIO DE PRODUCCION;495797;1;N;20-Nov-19;0;110;TEJIDO;496344;1;N;20-Nov-19;112;TEJIDO IND. TERMINADO;496345;1;N;20-Nov-19;615;CORRECCION DE TEJIDOS;496354;1;N;20-Nov-19;670;CENTRO DE DISTRIB. (PLANCHA);496378;1;N;26-Nov-19;680;PLANCHA;496804;1;D;26-Nov-19;115;CORTE;496805;1;N;27-Nov-19;680;PLANCHA;496895;2;N;27-Nov-19;115;CORTE;496896;2;D;02-Dec-19;118;C.DISTRIB.(ARMA.PRETI.REMALLE);497534;1;N;02-Dec-19;125;ARMADO;497538;1;D;05-Dec-19;126;PRETINADO;498040;1;D;06-Dec-19;127;BOLSILLOS Y OTROS;498224;1;D;06-Dec-19;610;TRABAJOS VARIOS;498234;1;S;24-Dec-19;611;CONTROL CALIDAD (PRIM.VEZ);499987;1;N;24-Dec-19;140;ACABADOS;499988;1;S;26-Dec-19;690;CENTRO DE DISTRIB. (ACABADOS);500062;1;N;14-Jan-20;140;ACABADOS;501161;2;N;14-Jan-20;670;CENTRO DE DISTRIB. (PLANCHA);501162;2;N;14-Jan-20;680;PLANCHA;501164;3;D;14-Jan-20;550;CONTROL DE CALIDAD;501165;1;N;15-Jan-20;600;DISTRIBUCION Y EMBALAJE;501363;1;N;  -   -;;;0;0;;  -   -;;;0;0;;  -   -;;;0;0;;;0;1;Industrial;0;E;40J24;FLORAL DUSTER CARDIGAN_TM-SS20;0;036840200023;JJPEREZ;;FALSO;210.1518;63.1466;3.328;;;;;;;  -   -;
