FECHA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20201005,LIMA,DESPISTE,0,0
20201005,PUNO,CHOQUE,0,0
20201005,LIMA,CHOQUE,0,2
20201005,LA LIBERTAD,DESPISTE,0,0
20201005,JUNIN,CHOQUE,0,2
20201005,JUNIN,DESPISTE,0,0
20201005,JUNIN,CHOQUE,0,0
20201005,LIMA,DESPISTE,0,3
20201006,JUNIN,DESPISTE,0,2
20201006,JUNIN,CHOQUE,0,0
20201006,LIMA,ATROPELLO,1,0
20201006,LIMA,CHOQUE,1,1
20201006,ANCASH,CHOQUE,0,2
20201006,LA LIBERTAD,ATROPELLO,0,1
20201006,PIURA,CHOQUE,0,3
20201007,JUNIN,DESPISTE,0,0
20201007,PIURA,CHOQUE,0,2
20201007,AREQUIPA,ESPECIAL,0,0
20201007,AREQUIPA,DESPISTE,1,0
20201008,JUNIN,DESPISTE,0,1
20201008,LIMA,ATROPELLO,1,0
20201008,JUNIN,CHOQUE,0,1
20201008,LIMA,CHOQUE,0,2
20201008,LIMA,CHOQUE,0,2
20201008,LIMA,CHOQUE,0,0
20201008,JUNIN,CHOQUE,1,0
20201008,LIMA,CHOQUE,0,0
20201008,PUNO,DESPISTE,0,0
20201008,PUNO,DESPISTE,0,0
20201008,LIMA,DESPISTE,0,4
20201008,ANCASH,CHOQUE,0,1
20201009,LIMA,ATROPELLO,1,0
20201009,JUNIN,CHOQUE,1,0
20201009,LIMA,DESPISTE,0,0
20201009,ICA,CHOQUE,0,1
20201009,LAMBAYEQUE,CHOQUE,1,0
20201009,PIURA,CHOQUE,0,3
20201010,ANCASH,CHOQUE,0,1
20201010,PUNO,CHOQUE,0,0
20201010,LIMA,ESPECIAL,0,0
20201010,ANCASH,CHOQUE,0,0
20201010,PUNO,DESPISTE,0,1
20201010,LIMA,DESPISTE,0,1
20201010,LIMA,CHOQUE,0,5
20201010,LIMA,CHOQUE,0,1
20201010,LIMA,CHOQUE,0,1
20201010,LIMA,CHOQUE,0,0
20201010,JUNIN,DESPISTE,0,0
20201010,PUNO,CHOQUE,0,1
20201011,LIMA,CHOQUE,0,0
20201011,LA LIBERTAD,CHOQUE,0,2
20201011,LIMA,DESPISTE,0,3
20201011,ICA,CHOQUE,0,4
20201011,PUNO,DESPISTE,0,0
20201011,PUNO,DESPISTE,0,2
20201011,PUNO,DESPISTE,0,0
20201011,PUNO,DESPISTE,0,1
20201011,LA LIBERTAD,CHOQUE,1,0
20201011,MOQUEGUA,CHOQUE,0,1
20201012,ANCASH,DESPISTE,0,0
20201012,LAMBAYEQUE,CHOQUE,1,1
20201012,LAMBAYEQUE,DESPISTE,0,2
20201012,JUNIN,DESPISTE,0,5
20201012,ICA,DESPISTE,0,1
20201012,LIMA,DESPISTE,0,0
20201012,LIMA,DESPISTE,0,1
20201012,PUNO,DESPISTE,0,3
20201012,PUNO,DESPISTE,0,1
20201013,ANCASH,CHOQUE,0,2
20201013,JUNIN,DESPISTE,0,1
20201013,JUNIN,DESPISTE,0,0
20201013,ANCASH,ATROPELLO,0,0
20201014,JUNIN,CHOQUE,0,1
20201014,PUNO,DESPISTE,0,1
20201014,PIURA,CHOQUE,0,2
20201014,PIURA,DESPISTE,0,1
20201014,JUNIN,DESPISTE,0,5
20201014,JUNIN,DESPISTE,0,3
20201014,LA LIBERTAD,DESPISTE,0,1
20201014,ANCASH,DESPISTE,0,4
20201014,ICA,CHOQUE,0,2
20201014,LA LIBERTAD,DESPISTE,0,0
20201014,LA LIBERTAD,CHOQUE,0,2
20201015,AREQUIPA,DESPISTE,0,0
20201015,JUNIN,DESPISTE,0,0
20201015,JUNIN,DESPISTE,0,2
20201015,LA LIBERTAD,DESPISTE,0,1
20201015,LIMA,CHOQUE,0,1
20201015,ICA,DESPISTE,0,0
20201015,MOQUEGUA,DESPISTE,0,0
20201016,JUNIN,CHOQUE,0,4
20201016,JUNIN,DESPISTE,2,4
20201016,LIMA,DESPISTE,0,1
20201016,PIURA,DESPISTE,0,0
20201016,JUNIN,DESPISTE,0,3
20201016,LIMA,CHOQUE,0,0
20201016,JUNIN,DESPISTE,0,1
20201016,ICA,DESPISTE,0,0
20201016,AREQUIPA,CHOQUE,0,2
20201016,AREQUIPA,CHOQUE,0,1
20201016,PUNO,ATROPELLO,1,0
20201017,JUNIN,DESPISTE,1,1
20201017,LAMBAYEQUE,ATROPELLO,0,1
20201017,PIURA,CHOQUE,0,0
20201017,AREQUIPA,VOLCADURA,0,0
20201017,ANCASH,CHOQUE,0,2
20201017,AREQUIPA,CHOQUE,0,0
20201017,AREQUIPA,DESPISTE,0,4
20201017,ICA,DESPISTE,0,2
20201017,AREQUIPA,CHOQUE,0,0
20201017,AREQUIPA,DESPISTE,0,0
20201017,MOQUEGUA,CHOQUE,0,1
20201017,LIMA,DESPISTE,0,0
20201017,PIURA,CHOQUE,1,0
20201018,LIMA,DESPISTE,0,2
20201018,LIMA,DESPISTE,1,1
20201018,ANCASH,DESPISTE,0,0
20201018,JUNIN,CHOQUE,0,0
20201018,LIMA,DESPISTE,0,0
20201018,ICA,ATROPELLO,0,2
20201018,ICA,DESPISTE,0,4
20201018,PUNO,CHOQUE,0,2
20201018,MOQUEGUA,VOLCADURA,0,0
20201019,JUNIN,ATROPELLO,0,1
20201019,LIMA,CHOQUE,1,3
20201019,LAMBAYEQUE,CHOQUE,0,1
20201019,PIURA,CHOQUE,0,1
20201019,PIURA,CHOQUE,0,2
20201019,PUNO,CHOQUE,0,0
20201019,ICA,CHOQUE,0,1
20201019,LA LIBERTAD,DESPISTE,0,0
20201019,LAMBAYEQUE,DESPISTE,0,0
20201019,PUNO,CHOQUE,0,1
20201020,PIURA,CHOQUE,0,0
20201020,LIMA,CHOQUE,0,2
20201020,JUNIN,DESPISTE,0,0
20201020,PUNO,CHOQUE,0,1
20201021,ICA,CHOQUE,1,0
20201021,PIURA,CHOQUE,0,2
20201021,JUNIN,CHOQUE,0,3
20201021,LIMA,DESPISTE,0,0
20201021,ICA,CHOQUE,0,1
20201021,LIMA,DESPISTE,0,0
20201021,JUNIN,DESPISTE,0,0
20201021,ICA,DESPISTE,0,0
20201021,PUNO,DESPISTE,0,0
20201021,LA LIBERTAD,CHOQUE,0,2
20201021,ANCASH,DESPISTE,0,2
20201021,LAMBAYEQUE,CHOQUE,0,2
20201021,LAMBAYEQUE,DESPISTE,0,1
20201021,PIURA,CHOQUE,1,1
20201021,PUNO,DESPISTE,0,0
20201021,PUNO,VOLCADURA,0,0
20201022,PIURA,CHOQUE,0,1
20201022,AREQUIPA,VOLCADURA,0,0
20201022,LIMA,CHOQUE,0,0
20201022,LIMA,DESPISTE,0,2
20201022,LA LIBERTAD,DESPISTE,0,1
20201022,ANCASH,DESPISTE,0,0
20201022,LA LIBERTAD,DESPISTE,0,0
20201022,LA LIBERTAD,CHOQUE,0,0
20201022,AREQUIPA,ESPECIAL,0,0
20201022,AREQUIPA,CHOQUE,0,0
20201022,AREQUIPA,DESPISTE,0,0
20201022,PUNO,CHOQUE,0,1
20201023,PUNO,CHOQUE,0,3
20201023,AREQUIPA,VOLCADURA,1,0
20201023,ANCASH,CHOQUE,0,3
20201023,ANCASH,CHOQUE,0,0
20201023,JUNIN,CHOQUE,0,3
20201023,ICA,DESPISTE,0,0
20201023,LA LIBERTAD,CHOQUE,1,0
20201023,LA LIBERTAD,CHOQUE,0,1
20201023,AREQUIPA,DESPISTE,0,1
20201023,LAMBAYEQUE,DESPISTE,0,0
20201024,JUNIN,DESPISTE,0,0
20201024,ANCASH,DESPISTE,0,0
20201024,PIURA,CHOQUE,1,0
20201024,JUNIN,CHOQUE,0,0
20201024,LIMA,DESPISTE,0,0
20201024,LAMBAYEQUE,DESPISTE,0,0
20201024,LIMA,CHOQUE,0,2
20201024,LIMA,CHOQUE,0,0
20201024,PIURA,CHOQUE,0,0
20201024,ICA,DESPISTE,0,0
20201025,LIMA,DESPISTE,0,0
20201025,JUNIN,VOLCADURA,0,0
20201025,ICA,DESPISTE,0,1
20201025,ANCASH,DESPISTE,0,0
20201025,AREQUIPA,DESPISTE,0,0
20201025,AREQUIPA,ESPECIAL,0,0
20201026,JUNIN,DESPISTE,0,0
20201026,PUNO,DESPISTE,0,0
20201026,JUNIN,CHOQUE,0,0
20201026,LIMA,DESPISTE,0,1
20201026,LIMA,DESPISTE,0,1
20201026,ANCASH,DESPISTE,0,0
20201026,ANCASH,DESPISTE,0,2
20201026,PUNO,DESPISTE,1,1
20201026,MOQUEGUA,ESPECIAL,0,0
20201027,JUNIN,CHOQUE,0,0
20201027,JUNIN,DESPISTE,0,0
20201027,LIMA,CHOQUE,0,2
20201027,LIMA,CHOQUE,0,2
20201027,LIMA,CHOQUE,0,3
20201027,ICA,CHOQUE,0,2
20201027,PUNO,CHOQUE,0,2
20201027,LA LIBERTAD,DESPISTE,0,5
20201027,PIURA,CHOQUE,0,1
20201027,PUNO,DESPISTE,0,2
20201027,ICA,CHOQUE,0,1
20201028,JUNIN,DESPISTE,0,2
20201028,PIURA,CHOQUE,0,0
20201028,JUNIN,CHOQUE,1,0
20201028,ANCASH,DESPISTE,0,0
20201028,ANCASH,CHOQUE,0,1
20201029,PIURA,DESPISTE,1,4
20201029,LIMA,DESPISTE,0,1
20201029,LIMA,CHOQUE,0,2
20201029,AREQUIPA,DESPISTE,0,0
20201029,PUNO,DESPISTE,0,2
20201029,LIMA,DESPISTE,0,2
20201029,LIMA,DESPISTE,0,1
20201029,LAMBAYEQUE,CHOQUE,0,1
20201029,PIURA,DESPISTE,0,3
20201030,LIMA,DESPISTE,0,0
20201030,JUNIN,CHOQUE,1,0
20201030,LIMA,DESPISTE,0,0
20201030,LIMA,DESPISTE,0,1
20201030,JUNIN,DESPISTE,0,0
20201030,LIMA,CHOQUE,0,2
20201030,ANCASH,DESPISTE,0,1
20201030,LAMBAYEQUE,CHOQUE,0,2
20201031,JUNIN,CHOQUE,0,0
20201031,ICA,CHOQUE,5,6
20201031,ICA,CHOQUE,0,1
20201031,LA LIBERTAD,CHOQUE,0,2
20201101,LIMA,DESPISTE,0,0
20201101,ANCASH,DESPISTE,0,0
20201101,LAMBAYEQUE,CHOQUE,0,0
20201101,LIMA,DESPISTE,0,0
20201101,LA LIBERTAD,DESPISTE,0,0
20201101,AREQUIPA,DESPISTE,0,0
20201101,MOQUEGUA,DESPISTE,0,5
20201101,PUNO,DESPISTE,1,2
20201102,PUNO,CHOQUE,0,1
20201102,LIMA,CHOQUE,0,0
20201102,LIMA,CHOQUE,0,0
20201102,JUNIN,CHOQUE,0,1
20201102,AREQUIPA,VOLCADURA,0,0
20201102,MOQUEGUA,DESPISTE,0,0
20201102,PUNO,DESPISTE,0,1
20201102,PIURA,CHOQUE,0,2
20201102,PUNO,DESPISTE,0,0
20201102,PUNO,CHOQUE,0,2
20201103,JUNIN,CHOQUE,0,3
20201103,JUNIN,DESPISTE,0,3
20201103,LIMA,DESPISTE,0,3
20201103,LIMA,CHOQUE,0,0
20201103,LIMA,DESPISTE,1,0
20201103,LIMA,DESPISTE,0,0
20201103,LIMA,DESPISTE,0,0
20201103,LIMA,DESPISTE,0,0
20201103,ICA,DESPISTE,0,0
20201103,ANCASH,DESPISTE,0,1
20201103,LAMBAYEQUE,DESPISTE,0,0
20201103,AREQUIPA,CHOQUE,1,0
20201104,LAMBAYEQUE,DESPISTE,0,1
20201104,LIMA,ATROPELLO,0,1
20201104,LIMA,CHOQUE,0,0
20201104,LIMA,CHOQUE,0,3
20201104,LIMA,DESPISTE,0,1
20201104,ANCASH,DESPISTE,1,4
20201104,ICA,CHOQUE,0,0
20201104,ANCASH,DESPISTE,0,1
20201104,AREQUIPA,DESPISTE,0,0
20201104,LA LIBERTAD,CHOQUE,0,0
20201104,AREQUIPA,DESPISTE,0,0
20201104,AREQUIPA,DESPISTE,0,0
20201104,LA LIBERTAD,ATROPELLO,0,0
20201104,PIURA,DESPISTE,0,0
20201104,PIURA,CHOQUE,0,0
20201105,LIMA,CHOQUE,0,1
20201105,LIMA,CHOQUE,0,1
20201105,LIMA,DESPISTE,0,0
20201105,JUNIN,ATROPELLO,0,0
20201105,LIMA,CHOQUE,0,0
20201105,ANCASH,DESPISTE,0,0
20201105,LIMA,DESPISTE,0,0
20201105,JUNIN,DESPISTE,0,0
20201105,ICA,DESPISTE,0,1
20201105,PIURA,ATROPELLO,0,1
20201105,LIMA,DESPISTE,0,0
20201105,LIMA,VOLCADURA,0,0
20201105,PUNO,DESPISTE,0,0
20201106,ICA,CHOQUE,0,0
20201106,LIMA,DESPISTE,0,1
20201106,LIMA,DESPISTE,0,1
20201106,LIMA,CHOQUE,0,2
20201106,PUNO,DESPISTE,0,0
20201106,ANCASH,CHOQUE,0,3
20201106,PIURA,CHOQUE,0,0
20201106,PUNO,ATROPELLO,1,0
20201107,LAMBAYEQUE,CHOQUE,0,0
20201107,PUNO,DESPISTE,1,4
20201107,AREQUIPA,VOLCADURA,0,0
20201107,LIMA,DESPISTE,0,1
20201107,LIMA,CHOQUE,0,1
20201107,JUNIN,VOLCADURA,0,0
20201107,LIMA,CHOQUE,0,1
20201107,LIMA,CHOQUE,0,1
20201107,LIMA,CHOQUE,0,0
20201107,JUNIN,DESPISTE,1,3
20201107,LA LIBERTAD,CHOQUE,0,0
20201108,LAMBAYEQUE,DESPISTE,0,1
20201108,LAMBAYEQUE,DESPISTE,0,1
20201108,LAMBAYEQUE,DESPISTE,0,1
20201108,LIMA,CHOQUE,0,3
20201108,LIMA,CHOQUE,1,0
20201108,LIMA,DESPISTE,0,0
20201108,PUNO,ATROPELLO,0,1
20201109,PIURA,DESPISTE,0,2
20201109,PUNO,CHOQUE,0,0
20201109,LIMA,DESPISTE,0,3
20201109,JUNIN,DESPISTE,0,0
20201109,LAMBAYEQUE,DESPISTE,0,1
20201109,LIMA,DESPISTE,0,0
20201109,LIMA,DESPISTE,0,1
20201109,ANCASH,DESPISTE,0,2
20201109,ANCASH,DESPISTE,1,0
20201109,PUNO,CHOQUE,0,2
20201109,LIMA,DESPISTE,0,0
20201110,PIURA,DESPISTE,0,1
20201110,PIURA,CHOQUE,1,0
20201110,MOQUEGUA,DESPISTE,0,0
20201110,JUNIN,CHOQUE,0,0
20201110,LAMBAYEQUE,CHOQUE,0,1
20201110,ICA,CHOQUE,0,0
20201110,AREQUIPA,DESPISTE,0,0
20201110,LA LIBERTAD,CHOQUE,0,1
20201111,AREQUIPA,DESPISTE,0,0
20201111,LIMA,DESPISTE,0,0
20201111,ANCASH,CHOQUE,0,3
20201111,PIURA,CHOQUE,0,0
20201111,PIURA,DESPISTE,0,1
20201111,PUNO,ATROPELLO,1,0
20201112,PUNO,CHOQUE,0,1
20201112,LIMA,DESPISTE,0,1
20201112,JUNIN,CHOQUE,0,0
20201112,AREQUIPA,CHOQUE,0,0
20201112,LIMA,DESPISTE,0,2
20201112,AREQUIPA,DESPISTE,0,2
20201113,LA LIBERTAD,DESPISTE,0,4
20201113,PUNO,ATROPELLO,0,1
20201113,JUNIN,CHOQUE,0,3
20201113,LIMA,CHOQUE,0,3
20201113,AREQUIPA,CHOQUE,0,7
20201113,PUNO,DESPISTE,0,5
20201113,ANCASH,DESPISTE,0,2
20201113,LA LIBERTAD,DESPISTE,0,0
20201113,LAMBAYEQUE,ATROPELLO,2,0
20201113,AREQUIPA,DESPISTE,0,0
20201114,PUNO,CHOQUE,1,0
20201114,LIMA,CHOQUE,0,3
20201114,ANCASH,CHOQUE,1,1
20201114,JUNIN,CHOQUE,0,1
20201114,JUNIN,CHOQUE,0,2
20201114,ANCASH,VOLCADURA,0,0
20201114,ANCASH,CHOQUE,0,1
20201114,ICA,CHOQUE,0,1
20201114,LA LIBERTAD,DESPISTE,0,1
20201114,LA LIBERTAD,CHOQUE,0,1
20201114,AREQUIPA,DESPISTE,0,1
20201114,AREQUIPA,CHOQUE,0,0
20201114,PUNO,CHOQUE,0,1
20201115,LIMA,CHOQUE,0,1
20201115,ANCASH,CHOQUE,0,0
20201115,PIURA,DESPISTE,0,4
20201115,JUNIN,CHOQUE,0,2
20201115,LIMA,DESPISTE,0,0
20201115,LIMA,CHOQUE,0,0
20201115,LIMA,DESPISTE,0,0
20201116,LIMA,CHOQUE,1,0
20201116,LIMA,ATROPELLO,0,1
20201116,JUNIN,DESPISTE,0,0
20201116,ANCASH,DESPISTE,0,1
20201116,ICA,DESPISTE,0,3
20201116,ANCASH,DESPISTE,0,0
20201116,LA LIBERTAD,CHOQUE,0,1
20201116,AREQUIPA,DESPISTE,0,0
20201116,AREQUIPA,ATROPELLO,1,0
20201116,JUNIN,ATROPELLO,2,0
20201117,MOQUEGUA,DESPISTE,3,5
20201117,LIMA,DESPISTE,0,5
20201117,LIMA,ATROPELLO,0,1
20201117,PIURA,CHOQUE,0,1
20201117,MOQUEGUA,DESPISTE,0,0
20201117,AREQUIPA,CHOQUE,1,0
20201118,JUNIN,DESPISTE,0,1
20201118,LIMA,CHOQUE,0,0
20201118,ANCASH,CHOQUE,1,0
20201118,ANCASH,DESPISTE,0,1
20201118,ANCASH,VOLCADURA,0,2
20201118,LAMBAYEQUE,DESPISTE,0,1
20201118,LAMBAYEQUE,DESPISTE,0,4
20201118,PUNO,CHOQUE,1,1
20201118,PUNO,CHOQUE,0,0
20201119,AREQUIPA,DESPISTE,0,0
20201119,JUNIN,DESPISTE,0,0
20201119,AREQUIPA,ATROPELLO,1,0
20201119,JUNIN,DESPISTE,0,0
20201119,LIMA,DESPISTE,0,1
20201119,JUNIN,CHOQUE,0,1
20201119,LIMA,DESPISTE,0,1
20201119,LIMA,CHOQUE,0,0
20201119,PUNO,DESPISTE,0,1
20201119,ICA,DESPISTE,0,5
20201119,ANCASH,CHOQUE,0,2
20201119,LA LIBERTAD,DESPISTE,0,0
20201120,PIURA,DESPISTE,0,0
20201120,AREQUIPA,DESPISTE,0,0
20201120,LAMBAYEQUE,CHOQUE,0,0
20201120,MOQUEGUA,VOLCADURA,0,0
20201120,LA LIBERTAD,DESPISTE,1,2
20201120,LIMA,DESPISTE,0,0
20201120,PIURA,DESPISTE,0,0
20201120,ANCASH,ATROPELLO,0,0
20201120,LA LIBERTAD,CHOQUE,0,1
20201120,LAMBAYEQUE,CHOQUE,1,0
20201120,AREQUIPA,DESPISTE,0,1
20201120,PIURA,CHOQUE,0,1
20201121,MOQUEGUA,DESPISTE,0,2
20201121,JUNIN,DESPISTE,0,0
20201121,PUNO,DESPISTE,0,1
20201121,LA LIBERTAD,DESPISTE,0,0
20201121,PIURA,CHOQUE,0,1
20201121,ANCASH,CHOQUE,0,0
20201122,PUNO,DESPISTE,0,0
20201122,JUNIN,DESPISTE,0,1
20201122,JUNIN,DESPISTE,0,3
20201122,JUNIN,CHOQUE,0,2
20201122,LIMA,CHOQUE,0,2
20201122,LIMA,DESPISTE,0,1
20201122,LIMA,CHOQUE,0,2
20201122,LIMA,VOLCADURA,0,0
20201122,LIMA,DESPISTE,0,0
20201122,LIMA,CHOQUE,0,1
20201122,ICA,DESPISTE,0,2
20201122,PUNO,DESPISTE,0,1
20201122,PUNO,CHOQUE,0,2
20201122,AREQUIPA,CHOQUE,0,3
20201122,PUNO,CHOQUE,0,2
20201123,LIMA,CHOQUE,0,0
20201123,JUNIN,DESPISTE,0,1
20201123,AREQUIPA,CHOQUE,0,1
20201123,LIMA,CHOQUE,0,4
20201123,ANCASH,DESPISTE,0,1
20201123,AREQUIPA,DESPISTE,0,1
20201123,PUNO,DESPISTE,1,0
20201123,LIMA,CHOQUE,0,0
20201123,PUNO,DESPISTE,0,1
20201123,ICA,CHOQUE,0,2
20201123,LIMA,DESPISTE,0,0
20201123,PUNO,DESPISTE,0,4
20201124,LIMA,CHOQUE,0,1
20201124,LIMA,CHOQUE,0,2
20201124,LIMA,DESPISTE,0,2
20201124,PUNO,DESPISTE,5,2
20201124,ANCASH,CHOQUE,0,1
20201124,ANCASH,DESPISTE,0,1
20201124,AREQUIPA,DESPISTE,0,4
20201125,PIURA,DESPISTE,0,0
20201125,LIMA,DESPISTE,0,0
20201125,JUNIN,DESPISTE,0,0
20201125,PIURA,DESPISTE,0,2
20201125,LIMA,CHOQUE,0,3
20201125,PUNO,VOLCADURA,0,2
20201125,ICA,CHOQUE,0,2
20201125,PUNO,CHOQUE,0,2
20201125,PUNO,CHOQUE,0,2
20201125,ANCASH,DESPISTE,0,0
20201125,LA LIBERTAD,DESPISTE,0,0
20201125,AREQUIPA,DESPISTE,0,0
20201125,LAMBAYEQUE,DESPISTE,0,0
20201125,PUNO,DESPISTE,0,1
20201125,LIMA,CHOQUE,0,3
20201126,JUNIN,DESPISTE,0,1
20201126,LIMA,CHOQUE,0,2
20201126,ANCASH,DESPISTE,1,3
20201126,LIMA,ATROPELLO,1,0
20201126,JUNIN,DESPISTE,0,0
20201126,LIMA,DESPISTE,0,0
20201126,ICA,CHOQUE,0,0
20201126,ICA,CHOQUE,0,0
20201126,AREQUIPA,DESPISTE,0,1
20201127,ANCASH,DESPISTE,0,0
20201127,PUNO,DESPISTE,0,0
20201127,LIMA,CHOQUE,0,0
20201127,JUNIN,DESPISTE,0,0
20201127,LIMA,DESPISTE,0,1
20201127,ICA,CHOQUE,0,0
20201127,LA LIBERTAD,CHOQUE,0,0
20201127,AREQUIPA,DESPISTE,0,0
20201127,AREQUIPA,CHOQUE,0,0
20201127,AREQUIPA,CHOQUE,0,0
20201127,PUNO,CHOQUE,0,0
20201128,LIMA,CHOQUE,0,4
20201128,LIMA,CHOQUE,1,1
20201128,ICA,DESPISTE,1,5
20201128,PIURA,DESPISTE,1,0
20201129,JUNIN,DESPISTE,0,0
20201129,PIURA,ATROPELLO,1,0
20201129,ICA,DESPISTE,0,1
20201129,LIMA,DESPISTE,0,1
20201129,ANCASH,DESPISTE,0,0
20201129,ANCASH,CHOQUE,0,2
20201129,ICA,DESPISTE,0,0
20201129,ICA,CHOQUE,0,0
20201129,AREQUIPA,DESPISTE,1,0
20201129,AREQUIPA,DESPISTE,0,1
20201129,MOQUEGUA,CHOQUE,1,0
20201129,PUNO,CHOQUE,1,1
20201130,LIMA,ATROPELLO,0,1
20201130,MOQUEGUA,DESPISTE,0,1
20201130,LIMA,DESPISTE,1,0
20201130,LA LIBERTAD,CHOQUE,0,2
20201130,LIMA,CHOQUE,0,2
20201130,LIMA,DESPISTE,0,0
20201130,LIMA,CHOQUE,0,0
20201130,LIMA,DESPISTE,0,0
20201130,ANCASH,CHOQUE,1,15
20201130,AREQUIPA,DESPISTE,0,1
20201201,LIMA,CHOQUE,0,3
20201201,ANCASH,CHOQUE,0,0
20201201,PUNO,DESPISTE,0,3
20201201,LA LIBERTAD,DESPISTE,0,0
20201201,AREQUIPA,DESPISTE,0,0
20201201,AREQUIPA,DESPISTE,0,0
20201201,PUNO,ESPECIAL,0,0
20201202,ICA,DESPISTE,0,0
20201202,LAMBAYEQUE,ATROPELLO,1,0
20201202,LIMA,CHOQUE,0,1
20201202,LIMA,DESPISTE,0,0
20201202,AREQUIPA,CHOQUE,0,2
20201202,LIMA,CHOQUE,0,0
20201202,AREQUIPA,CHOQUE,0,0
20201202,AREQUIPA,DESPISTE,0,0
20201202,PUNO,CHOQUE,0,13
20201202,PUNO,DESPISTE,0,0
20201202,ANCASH,CHOQUE,0,1
20201202,AREQUIPA,CHOQUE,0,1
20201202,PUNO,DESPISTE,0,0
20201202,PUNO,DESPISTE,0,1
20201203,JUNIN,DESPISTE,0,1
20201203,PUNO,DESPISTE,0,2
20201203,LIMA,CHOQUE,0,0
20201203,LIMA,DESPISTE,0,0
20201203,LAMBAYEQUE,CHOQUE,0,1
20201203,PUNO,CHOQUE,0,1
20201203,AREQUIPA,DESPISTE,0,0
20201203,PUNO,CHOQUE,0,0
20201204,LIMA,ESPECIAL,0,0
20201204,LIMA,CHOQUE,0,0
20201204,LIMA,CHOQUE,0,0
20201204,AREQUIPA,DESPISTE,0,3
20201204,AREQUIPA,DESPISTE,0,2
20201204,ANCASH,DESPISTE,0,0
20201204,ANCASH,CHOQUE,0,1
20201204,AREQUIPA,CHOQUE,0,1
20201204,PIURA,DESPISTE,0,0
20201204,PIURA,CHOQUE,0,1
20201205,LIMA,CHOQUE,0,2
20201205,LIMA,ATROPELLO,0,2
20201205,LIMA,CHOQUE,1,1
20201205,LIMA,CHOQUE,0,4
20201205,LIMA,DESPISTE,0,0
20201205,JUNIN,DESPISTE,0,3
20201205,LIMA,CHOQUE,0,0
20201205,ANCASH,DESPISTE,0,0
20201205,LIMA,CHOQUE,0,0
20201205,LIMA,CHOQUE,0,0
20201205,JUNIN,DESPISTE,0,0
20201205,JUNIN,CHOQUE,0,0
20201205,LIMA,CHOQUE,1,2
20201205,LIMA,DESPISTE,0,0
20201205,ICA,CHOQUE,1,0
20201205,PUNO,CHOQUE,0,1
20201205,AREQUIPA,DESPISTE,0,0
20201205,AREQUIPA,DESPISTE,0,0
20201205,PUNO,ATROPELLO,0,1
20201206,PIURA,CHOQUE,0,2
20201206,LIMA,CHOQUE,0,1
20201206,LA LIBERTAD,CHOQUE,0,3
20201206,ANCASH,DESPISTE,0,0
20201206,LIMA,DESPISTE,0,1
20201206,JUNIN,CHOQUE,0,1
20201206,LIMA,CHOQUE,0,0
20201206,LIMA,CHOQUE,0,0
20201206,JUNIN,DESPISTE,0,2
20201206,LIMA,DESPISTE,0,0
20201206,LIMA,CHOQUE,0,2
20201206,LIMA,ATROPELLO,1,0
20201206,ICA,CHOQUE,0,1
20201206,PUNO,DESPISTE,0,2
20201206,ANCASH,DESPISTE,0,0
20201206,ANCASH,CHOQUE,2,2
20201206,ICA,CHOQUE,1,1
20201206,MOQUEGUA,CHOQUE,0,5
20201206,PUNO,CHOQUE,1,0
20201207,LIMA,CHOQUE,0,2
20201207,JUNIN,DESPISTE,0,0
20201207,LIMA,CHOQUE,0,1
20201207,LIMA,CHOQUE,0,2
20201207,LIMA,CHOQUE,0,1
20201207,JUNIN,ATROPELLO,0,1
20201207,LIMA,CHOQUE,0,1
20201207,LIMA,DESPISTE,0,1
20201207,JUNIN,VOLCADURA,0,0
20201207,JUNIN,DESPISTE,0,0
20201207,ICA,CHOQUE,0,1
20201207,ICA,DESPISTE,0,2
20201207,ICA,DESPISTE,0,0
20201207,ICA,DESPISTE,0,0
20201207,AREQUIPA,CHOQUE,0,1
20201208,LIMA,ESPECIAL,0,0
20201208,LIMA,DESPISTE,0,0
20201208,LIMA,CHOQUE,0,3
20201208,LIMA,DESPISTE,0,2
20201208,LIMA,DESPISTE,0,2
20201208,LIMA,CHOQUE,0,1
20201208,JUNIN,DESPISTE,0,0
20201208,ANCASH,CHOQUE,0,2
20201208,ANCASH,DESPISTE,1,0
20201208,MOQUEGUA,DESPISTE,0,0
20201209,ANCASH,CHOQUE,0,1
20201209,LIMA,CHOQUE,1,0
20201209,LAMBAYEQUE,CHOQUE,0,4
20201209,LIMA,ATROPELLO,1,0
20201209,LIMA,ESPECIAL,0,0
20201209,AREQUIPA,CHOQUE,0,0
20201209,ANCASH,CHOQUE,0,2
20201209,ANCASH,DESPISTE,0,1
20201209,ANCASH,ATROPELLO,1,0
20201209,LA LIBERTAD,CHOQUE,0,1
20201210,AREQUIPA,DESPISTE,0,0
20201210,LIMA,CHOQUE,0,4
20201210,ANCASH,DESPISTE,0,0
20201210,JUNIN,DESPISTE,0,0
20201210,ANCASH,DESPISTE,0,1
20201210,LAMBAYEQUE,DESPISTE,0,2
20201210,LIMA,CHOQUE,0,1
20201210,LIMA,DESPISTE,0,0
20201210,LAMBAYEQUE,CHOQUE,0,0
20201210,LIMA,CHOQUE,1,2
20201210,LIMA,DESPISTE,0,0
20201210,ANCASH,CHOQUE,0,1
20201210,ICA,ATROPELLO,0,2
