FECHA,REGION,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA
20210721,LA LIBERTAD,100,138
20210721,LA LIBERTAD,100,146
20210721,ANCASH,80,99
20210721,LA LIBERTAD,100,121
20210721,ANCASH,80,131
20210721,LA LIBERTAD,100,112
20210721,ANCASH,80,109
20210721,LA LIBERTAD,100,118
20210721,LA LIBERTAD,100,123
20210721,LA LIBERTAD,100,110
20210721,ANCASH,80,88
20210721,LA LIBERTAD,100,106
20210721,ANCASH,80,87
20210721,ANCASH,80,93
20210721,LA LIBERTAD,100,122
20210721,LA LIBERTAD,100,127
20210721,ANCASH,80,105
20210721,LA LIBERTAD,100,126
20210721,ANCASH,80,87
20210721,LA LIBERTAD,100,121
20210721,LA LIBERTAD,100,122
20210721,LA LIBERTAD,100,107
20210721,ANCASH,80,104
20210721,LA LIBERTAD,100,123
20210721,LA LIBERTAD,100,106
20210721,ANCASH,80,88
20210721,LA LIBERTAD,100,108
20210721,ANCASH,80,99
20210721,LA LIBERTAD,100,111
20210721,ANCASH,80,113
20210721,LA LIBERTAD,100,121
20210721,ANCASH,80,101
20210721,LA LIBERTAD,100,108
20210721,ANCASH,80,96
20210721,ANCASH,80,104
20210721,ANCASH,80,121
20210721,ANCASH,80,104
20210721,ANCASH,80,97
20210721,ANCASH,80,91
20210721,ANCASH,80,129
20210721,ANCASH,80,115
20210721,ANCASH,80,127
20210721,ANCASH,80,93
20210721,ANCASH,80,114
20210721,ANCASH,80,88
20210721,ANCASH,80,113
20210721,ANCASH,80,130
20210721,ANCASH,80,105
20210721,ANCASH,80,123
20210721,ANCASH,80,86
20210721,ANCASH,80,157
20210721,ANCASH,80,111
20210721,ANCASH,80,106
20210721,ANCASH,80,89
20210721,ANCASH,80,90
20210721,ANCASH,80,99
20210721,ANCASH,80,92
20210721,ANCASH,80,88
20210721,ANCASH,80,88
20210721,ANCASH,80,99
20210721,ANCASH,80,135
20210721,ANCASH,80,115
20210721,ANCASH,80,102
20210721,ANCASH,80,107
20210721,ANCASH,80,129
20210721,ANCASH,80,114
20210721,ANCASH,80,89
20210721,ANCASH,80,110
20210721,LA LIBERTAD,100,115
20210721,LA LIBERTAD,100,142
20210721,ANCASH,80,136
20210721,ANCASH,80,104
20210721,ANCASH,80,99
20210721,ANCASH,80,87
20210721,ANCASH,80,102
20210721,ANCASH,80,101
20210721,ANCASH,80,89
20210721,LA LIBERTAD,100,112
20210721,ANCASH,80,99
20210721,ANCASH,80,95
20210721,LA LIBERTAD,100,123
20210721,ANCASH,80,118
20210721,LA LIBERTAD,100,137
20210721,LA LIBERTAD,100,124
20210721,LA LIBERTAD,100,124
20210721,LA LIBERTAD,100,107
20210721,ANCASH,80,113
20210721,LA LIBERTAD,100,106
20210721,LA LIBERTAD,100,119
20210721,LA LIBERTAD,100,118
20210721,LA LIBERTAD,100,134
20210721,LA LIBERTAD,100,117
20210721,LA LIBERTAD,100,130
20210721,LA LIBERTAD,100,113
20210721,LA LIBERTAD,100,109
20210721,LA LIBERTAD,100,106
20210721,LA LIBERTAD,100,130
20210721,LA LIBERTAD,100,111
20210721,LA LIBERTAD,100,112
20210721,LA LIBERTAD,100,108
20210721,LA LIBERTAD,100,111
20210721,LA LIBERTAD,100,109
20210721,LA LIBERTAD,100,109
20210721,LA LIBERTAD,100,112
20210721,LA LIBERTAD,100,135
20210721,LA LIBERTAD,100,128
20210721,LA LIBERTAD,100,107
20210721,LA LIBERTAD,100,115
20210721,LIMA,100,109
20210721,LIMA,100,146
20210721,LIMA,100,115
20210721,LIMA,100,136
20210721,LIMA,100,112
20210721,LIMA,100,122
20210721,LIMA,100,115
20210721,LIMA,100,114
20210721,LIMA,60,70
20210721,LIMA,60,68
20210721,LIMA,60,67
20210721,LIMA,60,99
20210721,LIMA,60,70
20210721,LIMA,60,89
20210721,LIMA,60,75
20210721,LIMA,60,80
20210721,LIMA,60,117
20210721,LIMA,60,120
20210721,LIMA,60,66
20210721,LIMA,60,80
20210721,LIMA,60,108
20210721,LIMA,60,69
20210721,LIMA,60,67
20210721,LIMA,60,67
20210721,LIMA,60,80
20210721,LIMA,60,78
20210721,LIMA,60,88
20210721,LIMA,60,127
20210721,LIMA,60,84
20210721,LIMA,60,73
20210721,LIMA,60,88
20210721,LIMA,60,111
20210721,LIMA,60,126
20210721,LIMA,60,99
20210721,LIMA,60,107
20210721,LIMA,60,73
20210721,LIMA,60,80
20210721,LIMA,60,92
20210721,LIMA,60,83
20210721,LIMA,60,73
20210721,LIMA,60,85
20210721,LIMA,60,98
20210721,LIMA,60,111
20210721,LIMA,60,80
20210721,LIMA,60,103
20210721,LIMA,60,89
20210721,LIMA,60,72
20210721,LIMA,60,78
20210721,LIMA,60,94
20210721,LIMA,60,87
20210721,LIMA,60,103
20210721,LIMA,60,76
20210721,LIMA,60,105
20210721,LIMA,60,77
20210721,LIMA,60,74
20210721,LIMA,60,71
20210721,LIMA,60,84
20210721,LIMA,60,69
20210721,LIMA,60,68
20210721,LIMA,60,99
20210721,LIMA,60,86
20210721,LIMA,60,66
20210721,LIMA,60,104
20210721,LIMA,60,75
20210721,LIMA,60,91
20210721,LIMA,60,69
20210721,LIMA,60,92
20210721,LIMA,60,93
20210721,LIMA,60,66
20210721,LIMA,60,98
20210721,LIMA,60,76
20210721,LIMA,60,76
20210721,LIMA,60,77
20210721,LIMA,60,100
20210721,LIMA,60,75
20210721,LIMA,60,91
20210721,LIMA,60,101
20210722,JUNIN,35,62
20210722,JUNIN,35,72
20210722,JUNIN,35,62
20210722,JUNIN,35,57
20210722,JUNIN,35,66
20210722,JUNIN,35,71
20210722,JUNIN,35,66
20210722,JUNIN,35,54
20210722,JUNIN,35,86
20210722,JUNIN,35,58
20210722,JUNIN,35,102
20210722,JUNIN,35,75
20210722,JUNIN,35,59
20210722,JUNIN,35,57
20210722,JUNIN,35,98
20210722,JUNIN,35,66
20210722,JUNIN,35,72
20210722,JUNIN,35,73
20210722,LAMBAYEQUE,100,110
20210722,LAMBAYEQUE,100,107
20210722,LAMBAYEQUE,100,115
20210722,LAMBAYEQUE,100,119
20210722,JUNIN,35,47
20210722,LAMBAYEQUE,100,113
20210722,LAMBAYEQUE,100,114
20210722,JUNIN,35,59
20210722,LAMBAYEQUE,100,112
20210722,LAMBAYEQUE,100,106
20210722,LAMBAYEQUE,100,111
20210722,LAMBAYEQUE,100,107
20210722,JUNIN,35,73
20210722,LAMBAYEQUE,100,114
20210722,JUNIN,35,74
20210722,LAMBAYEQUE,100,112
20210722,JUNIN,35,73
20210722,JUNIN,35,49
20210722,JUNIN,35,58
20210722,JUNIN,35,50
20210722,JUNIN,35,78
20210722,JUNIN,35,87
20210722,JUNIN,35,46
20210722,ANCASH,100,109
20210722,LIMA,100,157
20210722,JUNIN,35,51
20210722,ANCASH,100,134
20210722,JUNIN,35,104
20210722,ANCASH,100,126
20210722,JUNIN,35,60
20210722,LIMA,100,124
20210722,LIMA,100,112
20210722,LIMA,100,116
20210722,LIMA,100,117
20210722,LIMA,100,116
20210722,LIMA,100,130
20210722,LIMA,100,114
20210722,LIMA,100,127
20210722,LIMA,100,112
20210722,LIMA,100,156
20210722,LIMA,100,134
20210722,LIMA,100,118
20210722,LIMA,100,116
20210722,LIMA,100,114
20210722,LIMA,100,110
20210722,LIMA,100,108
20210722,LIMA,100,107
20210722,LIMA,100,110
20210722,LIMA,100,111
20210722,LIMA,100,118
20210722,LIMA,100,109
20210722,ANCASH,100,117
20210722,ANCASH,100,128
20210722,LIMA,35,41
20210722,LIMA,35,59
20210722,ANCASH,100,119
20210722,LIMA,60,97
20210722,LIMA,60,66
20210722,ANCASH,100,108
20210722,LIMA,100,123
20210722,LIMA,100,107
20210722,ANCASH,100,120
20210722,LIMA,100,155
20210722,LIMA,100,150
20210722,LIMA,100,109
20210722,ANCASH,100,111
20210722,LIMA,100,122
20210722,LIMA,100,143
20210722,ANCASH,100,113
20210722,LIMA,100,111
20210722,ANCASH,100,106
20210722,LIMA,100,129
20210722,LIMA,100,142
20210722,ANCASH,100,111
20210722,LIMA,100,111
20210722,ANCASH,100,108
20210722,LIMA,100,125
20210722,LIMA,100,108
20210722,ANCASH,100,118
20210722,LIMA,100,115
20210722,ANCASH,100,110
20210722,LIMA,60,68
20210722,LIMA,60,71
20210722,LIMA,100,131
20210722,LIMA,100,141
20210722,LIMA,100,140
20210722,LIMA,60,78
20210722,LIMA,100,125
20210722,LIMA,60,76
20210722,LIMA,100,108
20210722,ANCASH,100,127
20210722,LIMA,100,128
20210722,LIMA,60,66
20210722,LIMA,100,122
20210722,LIMA,60,69
20210722,LIMA,100,115
20210722,ANCASH,100,114
20210722,LIMA,100,107
20210722,ANCASH,100,109
20210722,LIMA,60,126
20210722,ANCASH,100,108
20210722,LIMA,100,127
20210722,LIMA,60,93
20210722,ANCASH,100,118
20210722,LIMA,60,90
20210722,LIMA,100,143
20210722,ANCASH,100,125
20210722,LIMA,100,108
20210722,LIMA,60,101
20210722,ANCASH,100,113
20210722,LIMA,100,128
20210722,ANCASH,100,113
20210722,ANCASH,100,116
20210722,LIMA,100,111
20210722,LIMA,100,106
20210722,LIMA,60,102
20210722,ANCASH,100,109
20210722,LIMA,100,120
20210722,LIMA,60,73
20210722,ANCASH,80,110
20210722,LIMA,100,117
20210722,ANCASH,80,107
20210722,LIMA,100,120
20210722,ANCASH,80,91
20210722,LIMA,100,108
20210722,ANCASH,80,98
20210722,ANCASH,80,109
20210722,LIMA,100,113
20210722,LIMA,60,120
20210722,ANCASH,80,128
20210722,LIMA,100,110
20210722,LIMA,60,68
20210722,ANCASH,80,133
20210722,LIMA,100,118
20210722,LIMA,100,125
20210722,LIMA,100,124
20210722,LIMA,100,121
20210722,ANCASH,80,95
20210722,LIMA,60,102
20210722,LIMA,60,84
20210722,LIMA,100,112
20210722,LIMA,100,111
20210722,LIMA,60,73
20210722,LIMA,60,78
20210722,ANCASH,80,117
20210722,LIMA,60,77
20210722,LIMA,100,120
20210722,LIMA,100,120
20210722,ANCASH,80,118
20210722,LIMA,100,134
20210722,LIMA,100,121
20210722,ANCASH,80,96
20210722,LIMA,100,127
20210722,LIMA,100,119
20210722,LIMA,100,109
20210722,ANCASH,80,97
20210722,ANCASH,80,112
20210722,LIMA,100,112
20210722,LIMA,100,128
20210722,ANCASH,80,107
20210722,LIMA,100,112
20210722,ANCASH,80,124
20210722,LIMA,100,106
20210722,LIMA,100,112
20210722,ANCASH,80,92
20210722,LIMA,100,114
20210722,ANCASH,80,137
20210722,LIMA,60,83
20210722,LIMA,60,93
20210722,LIMA,60,102
20210722,LIMA,60,114
20210722,LIMA,60,99
20210722,LIMA,60,76
20210722,LIMA,60,68
20210722,LIMA,60,77
20210722,LIMA,60,69
20210722,LIMA,60,109
20210722,LIMA,60,111
20210722,LIMA,60,75
20210722,LIMA,60,81
20210722,LIMA,60,66
20210722,LIMA,60,108
20210722,LIMA,60,83
20210722,LIMA,60,92
20210722,LIMA,60,114
20210722,LIMA,60,93
20210722,LIMA,60,72
20210722,LIMA,60,108
20210722,LIMA,60,78
20210722,LIMA,60,75
20210722,ANCASH,80,103
20210722,LIMA,60,89
20210722,LIMA,60,91
20210722,ANCASH,80,103
20210722,LIMA,60,86
20210722,ANCASH,80,107
20210722,ANCASH,80,129
20210722,LIMA,60,77
20210722,ANCASH,80,118
20210722,ANCASH,80,100
20210722,ANCASH,80,110
20210722,ANCASH,80,97
20210722,ANCASH,80,131
20210722,ANCASH,80,109
20210722,ANCASH,80,111
20210722,ANCASH,80,86
20210722,ANCASH,80,122
20210722,ANCASH,80,122
20210722,LIMA,60,81
20210722,LIMA,60,99
20210722,ANCASH,80,110
20210722,LIMA,60,90
20210722,LIMA,60,91
20210722,LIMA,60,108
20210722,LIMA,60,68
20210722,LIMA,60,91
20210722,ANCASH,80,88
20210722,ANCASH,80,132
20210722,ANCASH,80,94
20210722,ANCASH,80,88
20210722,ANCASH,80,103
20210722,ANCASH,80,110
20210722,ANCASH,80,97
20210722,ANCASH,80,116
20210722,ANCASH,80,157
20210722,ANCASH,80,101
20210722,ANCASH,80,112
20210722,ANCASH,80,93
20210722,ANCASH,80,109
20210722,LIMA,60,80
20210722,LIMA,60,68
20210722,LIMA,60,73
20210722,LIMA,60,99
20210722,LIMA,60,72
20210722,LIMA,60,95
20210722,LIMA,60,87
20210722,LIMA,60,89
20210722,LIMA,60,114
20210722,LIMA,60,100
20210722,LIMA,60,71
20210722,LIMA,60,70
20210722,LIMA,60,68
20210722,LIMA,60,72
20210722,ICA,100,113
20210722,ICA,100,109
20210722,ICA,100,106
20210722,ICA,100,109
20210722,ICA,100,122
20210722,ICA,100,107
20210722,ICA,100,106
20210722,ICA,100,125
20210722,ICA,100,107
20210722,MOQUEGUA,100,124
20210722,MOQUEGUA,100,118
20210722,MOQUEGUA,100,123
20210722,MOQUEGUA,100,113
20210722,MOQUEGUA,100,109
20210722,MOQUEGUA,100,117
20210722,MOQUEGUA,100,106
20210722,LIMA,60,99
20210722,LIMA,60,73
20210722,LIMA,60,96
20210722,LIMA,60,117
20210722,LIMA,60,77
20210722,LIMA,60,78
20210722,LIMA,60,85
20210722,LIMA,60,84
20210722,LIMA,60,96
20210722,LIMA,100,118
20210722,LIMA,100,118
20210722,LIMA,100,110
20210722,LIMA,100,117
20210722,LIMA,100,116
20210722,LIMA,100,115
20210722,LIMA,100,113
20210722,LIMA,100,108
20210722,LIMA,100,109
20210722,LIMA,100,134
20210722,LIMA,100,107
20210722,LIMA,100,121
20210722,LIMA,100,112
20210722,LIMA,100,118
20210722,LIMA,100,132
20210722,LIMA,100,112
20210722,LIMA,100,107
20210722,LIMA,100,121
20210722,LIMA,100,109
20210722,LIMA,100,132
20210722,LIMA,100,165
20210722,LIMA,100,150
20210722,LIMA,100,161
20210722,LIMA,100,106
20210722,LIMA,100,120
20210723,MOQUEGUA,100,107
20210723,MOQUEGUA,100,119
20210723,MOQUEGUA,100,122
20210723,MOQUEGUA,100,123
20210723,MOQUEGUA,100,117
20210723,MOQUEGUA,100,117
20210723,MOQUEGUA,100,112
20210723,MOQUEGUA,100,115
20210723,MOQUEGUA,100,108
20210723,MOQUEGUA,100,110
20210723,MOQUEGUA,100,129
20210723,MOQUEGUA,100,109
20210723,MOQUEGUA,100,119
20210723,MOQUEGUA,100,119
20210723,MOQUEGUA,100,112
20210723,MOQUEGUA,100,106
20210723,MOQUEGUA,100,106
20210723,MOQUEGUA,100,106
20210723,MOQUEGUA,100,142
20210723,MOQUEGUA,100,118
20210723,MOQUEGUA,100,112
20210723,MOQUEGUA,100,106
20210723,MOQUEGUA,100,110
20210723,MOQUEGUA,100,117
20210723,MOQUEGUA,100,120
20210723,MOQUEGUA,100,108
20210723,MOQUEGUA,100,111
20210723,MOQUEGUA,100,113
20210723,MOQUEGUA,100,117
20210723,MOQUEGUA,100,113
20210723,MOQUEGUA,100,116
20210723,MOQUEGUA,100,113
20210723,MOQUEGUA,100,115
20210723,MOQUEGUA,100,121
20210723,MOQUEGUA,100,110
20210723,MOQUEGUA,100,109
20210723,MOQUEGUA,100,122
20210723,MOQUEGUA,100,106
20210723,MOQUEGUA,100,109
20210723,MOQUEGUA,100,128
20210723,LA LIBERTAD,80,89
20210723,LA LIBERTAD,80,87
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,111
20210723,LA LIBERTAD,80,93
20210723,LA LIBERTAD,80,114
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,114
20210723,LA LIBERTAD,80,126
20210723,LA LIBERTAD,80,110
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,105
20210723,LA LIBERTAD,80,91
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,121
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,114
20210723,LA LIBERTAD,80,132
20210723,LA LIBERTAD,80,105
20210723,LA LIBERTAD,80,121
20210723,LA LIBERTAD,80,122
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,98
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,100
20210723,LA LIBERTAD,80,116
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,106
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,103
20210723,LA LIBERTAD,80,122
20210723,LA LIBERTAD,80,112
20210723,LA LIBERTAD,80,111
20210723,LA LIBERTAD,80,87
20210723,LA LIBERTAD,80,109
20210723,LA LIBERTAD,80,138
20210723,LA LIBERTAD,80,98
20210723,LA LIBERTAD,80,88
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,106
20210723,LA LIBERTAD,80,94
20210723,LA LIBERTAD,80,102
20210723,LA LIBERTAD,80,106
20210723,LA LIBERTAD,80,106
20210723,LA LIBERTAD,80,100
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,113
20210723,LA LIBERTAD,80,116
20210723,LA LIBERTAD,80,88
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,105
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,93
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,103
20210723,LA LIBERTAD,80,113
20210723,LA LIBERTAD,80,87
20210723,LA LIBERTAD,80,99
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,118
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,135
20210723,LA LIBERTAD,80,117
20210723,LA LIBERTAD,80,104
20210723,LA LIBERTAD,80,104
20210723,LA LIBERTAD,80,102
20210723,JUNIN,35,69
20210723,LA LIBERTAD,80,104
20210723,JUNIN,35,58
20210723,JUNIN,35,46
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,89
20210723,JUNIN,35,48
20210723,LA LIBERTAD,80,86
20210723,JUNIN,35,59
20210723,LA LIBERTAD,80,120
20210723,JUNIN,35,41
20210723,LA LIBERTAD,80,88
20210723,JUNIN,35,47
20210723,LA LIBERTAD,80,94
20210723,LA LIBERTAD,80,115
20210723,JUNIN,35,47
20210723,LA LIBERTAD,80,114
20210723,LA LIBERTAD,80,97
20210723,JUNIN,35,50
20210723,JUNIN,35,61
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,96
20210723,JUNIN,35,53
20210723,JUNIN,35,45
20210723,LA LIBERTAD,80,93
20210723,JUNIN,35,66
20210723,LA LIBERTAD,80,99
20210723,JUNIN,35,53
20210723,LA LIBERTAD,80,87
20210723,JUNIN,35,60
20210723,LA LIBERTAD,80,98
20210723,LA LIBERTAD,80,111
20210723,JUNIN,35,73
20210723,JUNIN,35,60
20210723,LA LIBERTAD,80,101
20210723,JUNIN,35,49
20210723,JUNIN,35,60
20210723,JUNIN,35,43
20210723,LA LIBERTAD,80,124
20210723,JUNIN,35,48
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,103
20210723,JUNIN,35,72
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,94
20210723,LA LIBERTAD,80,115
20210723,JUNIN,35,65
20210723,LA LIBERTAD,80,103
20210723,JUNIN,35,44
20210723,LA LIBERTAD,80,88
20210723,JUNIN,35,81
20210723,LA LIBERTAD,80,103
20210723,JUNIN,35,54
20210723,LA LIBERTAD,80,99
20210723,JUNIN,35,61
20210723,LA LIBERTAD,80,100
20210723,JUNIN,35,89
20210723,LA LIBERTAD,80,110
20210723,JUNIN,35,60
20210723,LA LIBERTAD,80,89
20210723,LA LIBERTAD,80,92
20210723,JUNIN,35,65
20210723,JUNIN,35,54
20210723,JUNIN,35,71
20210723,JUNIN,35,76
20210723,JUNIN,35,75
20210723,JUNIN,35,65
20210723,JUNIN,35,63
20210723,JUNIN,35,57
20210723,JUNIN,35,64
20210723,JUNIN,35,41
20210723,JUNIN,35,48
20210723,LIMA,100,121
20210723,JUNIN,35,44
20210723,LIMA,100,148
20210723,LIMA,100,117
20210723,JUNIN,35,44
20210723,LIMA,100,135
20210723,JUNIN,35,55
20210723,LIMA,100,109
20210723,LIMA,100,112
20210723,JUNIN,35,93
20210723,JUNIN,35,76
20210723,JUNIN,35,58
20210723,JUNIN,35,52
20210723,JUNIN,35,60
20210723,JUNIN,35,57
20210723,JUNIN,35,43
20210723,JUNIN,35,83
20210723,JUNIN,35,44
20210723,JUNIN,35,60
20210723,JUNIN,35,76
20210723,JUNIN,35,71
20210723,JUNIN,35,70
20210723,LIMA,35,42
20210723,LIMA,35,45
20210723,LIMA,100,118
20210723,LIMA,100,120
20210723,LIMA,100,127
20210723,LIMA,100,106
20210723,LIMA,100,121
20210723,LIMA,100,107
20210723,LIMA,100,117
20210723,LIMA,100,112
20210723,LIMA,100,139
20210723,LIMA,100,126
20210723,LIMA,100,107
20210723,LIMA,100,109
20210723,LIMA,100,110
20210723,LIMA,100,129
20210723,LIMA,100,109
20210723,LIMA,100,110
20210723,LIMA,100,113
20210723,LIMA,100,116
20210723,LIMA,100,109
20210723,LIMA,100,122
20210723,ANCASH,80,161
20210723,ANCASH,80,134
20210723,ANCASH,80,130
20210723,ANCASH,80,115
20210723,ANCASH,80,107
20210723,ANCASH,80,121
20210723,LIMA,100,119
20210723,LIMA,100,121
20210723,LIMA,100,107
20210723,LIMA,100,108
20210723,LIMA,100,138
20210723,LIMA,100,106
20210723,LIMA,100,115
20210723,LIMA,100,140
20210723,LIMA,100,129
20210723,LIMA,100,126
20210723,LIMA,100,106
20210723,LIMA,100,110
20210723,LIMA,100,115
20210723,LIMA,100,108
20210723,LIMA,100,109
20210723,LIMA,100,110
20210723,LIMA,100,123
20210723,LIMA,100,133
20210723,LIMA,100,116
20210723,LIMA,100,112
20210723,LIMA,100,106
20210723,LIMA,100,116
20210723,LIMA,100,111
20210723,LIMA,100,123
20210723,LIMA,100,108
20210723,LIMA,100,126
20210723,LIMA,100,108
20210723,LIMA,100,107
20210723,LIMA,100,123
20210723,ANCASH,80,117
20210723,ANCASH,80,96
20210723,ANCASH,80,103
20210723,LA LIBERTAD,80,118
20210723,ANCASH,80,86
20210723,ANCASH,80,89
20210723,ANCASH,80,109
20210723,ANCASH,80,87
20210723,ANCASH,80,89
20210723,ANCASH,80,113
20210723,LA LIBERTAD,80,111
20210723,ANCASH,80,112
20210723,LA LIBERTAD,80,109
20210723,ANCASH,80,97
20210723,ANCASH,80,132
20210723,ANCASH,80,118
20210723,ANCASH,80,123
20210723,ANCASH,80,97
20210723,LIMA,100,116
20210723,ANCASH,80,113
20210723,LIMA,100,127
20210723,ANCASH,100,153
20210723,LIMA,100,118
20210723,ANCASH,100,118
20210723,LIMA,100,118
20210723,LA LIBERTAD,80,99
20210723,LIMA,100,117
20210723,ANCASH,100,117
20210723,LA LIBERTAD,80,89
20210723,ANCASH,100,114
20210723,LIMA,100,109
20210723,LA LIBERTAD,80,104
20210723,ANCASH,100,116
20210723,ANCASH,100,115
20210723,LA LIBERTAD,80,110
20210723,LIMA,100,110
20210723,ANCASH,100,109
20210723,LA LIBERTAD,80,107
20210723,LIMA,100,112
20210723,LIMA,100,116
20210723,LIMA,100,108
20210723,LIMA,100,116
20210723,LIMA,100,111
20210723,LIMA,100,116
20210723,LIMA,100,124
20210723,LIMA,100,123
20210723,LIMA,100,116
20210723,LIMA,100,128
20210723,LIMA,100,111
20210723,LIMA,100,111
20210723,LIMA,100,117
20210723,LIMA,100,109
20210723,LIMA,100,122
20210723,LIMA,100,111
20210723,LIMA,100,110
20210723,LIMA,100,106
20210723,LIMA,100,113
20210723,LIMA,100,125
20210723,LIMA,100,106
20210723,LIMA,100,109
20210723,LIMA,100,114
20210723,LIMA,100,125
20210723,LIMA,100,107
20210723,LIMA,100,113
20210723,LIMA,100,106
20210723,LIMA,100,110
20210723,LIMA,100,132
20210723,LIMA,100,150
20210723,LIMA,100,131
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,110
20210723,LIMA,100,114
20210723,LIMA,100,115
20210723,LIMA,100,115
20210723,LIMA,100,116
20210723,LIMA,100,133
20210723,LIMA,100,111
20210723,LA LIBERTAD,80,106
20210723,LIMA,100,113
20210723,LA LIBERTAD,80,95
20210723,LIMA,100,106
20210723,LIMA,100,113
20210723,LA LIBERTAD,80,101
20210723,LIMA,100,115
20210723,LA LIBERTAD,80,91
20210723,LIMA,100,108
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,93
20210723,LIMA,100,126
20210723,LA LIBERTAD,80,97
20210723,LIMA,100,107
20210723,LA LIBERTAD,80,98
20210723,LA LIBERTAD,80,112
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,87
20210723,LA LIBERTAD,80,106
20210723,LA LIBERTAD,80,87
20210723,LIMA,100,124
20210723,LA LIBERTAD,80,89
20210723,LIMA,100,135
20210723,LA LIBERTAD,80,100
20210723,LIMA,100,142
20210723,LA LIBERTAD,80,99
20210723,LA LIBERTAD,80,105
20210723,LA LIBERTAD,80,131
20210723,LIMA,100,114
20210723,LA LIBERTAD,80,110
20210723,LA LIBERTAD,80,99
20210723,LA LIBERTAD,80,103
20210723,LIMA,100,115
20210723,LIMA,100,137
20210723,LA LIBERTAD,80,89
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,96
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,91
20210723,LA LIBERTAD,80,89
20210723,LA LIBERTAD,80,94
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,109
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,94
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,113
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,107
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,100
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,104
20210723,LIMA,100,114
20210723,LA LIBERTAD,80,90
20210723,LIMA,100,106
20210723,LA LIBERTAD,80,114
20210723,LIMA,100,107
20210723,LA LIBERTAD,80,86
20210723,LIMA,100,106
20210723,LA LIBERTAD,80,136
20210723,LIMA,100,116
20210723,LA LIBERTAD,80,89
20210723,LIMA,100,128
20210723,LA LIBERTAD,80,92
20210723,LIMA,100,125
20210723,LA LIBERTAD,80,96
20210723,LA LIBERTAD,80,97
20210723,LIMA,100,107
20210723,LA LIBERTAD,80,121
20210723,LIMA,100,116
20210723,LA LIBERTAD,80,87
20210723,LA LIBERTAD,80,101
20210723,LA LIBERTAD,80,109
20210723,LA LIBERTAD,80,111
20210723,LA LIBERTAD,80,86
20210723,LA LIBERTAD,80,95
20210723,LA LIBERTAD,80,90
20210723,LA LIBERTAD,80,91
20210723,LIMA,100,113
20210723,LIMA,100,121
20210723,LIMA,100,110
20210723,LIMA,100,110
20210723,LIMA,100,123
20210723,LIMA,100,117
20210723,LA LIBERTAD,80,91
20210723,LIMA,100,108
20210723,LA LIBERTAD,80,119
20210723,LIMA,100,114
20210723,LIMA,100,111
20210723,LA LIBERTAD,80,97
20210723,LA LIBERTAD,80,91
20210723,LIMA,100,114
20210723,LA LIBERTAD,80,100
20210723,LIMA,100,112
20210723,LA LIBERTAD,80,100
20210723,LIMA,100,119
20210723,LA LIBERTAD,80,92
20210723,LA LIBERTAD,80,92
