temp,Edad,Carrera,cumplio_exp,Promedio,Ciclo,Estres,lid_estres,Agua,Tiene horario,Horas sueno,si deporte,Horas deporte,Tiempo de viaje,Medita,Cafe,cantidad cursos,tareas a tiempo,Asesorias,Metodos_estudio,Material,horas estudio,Lugar de estudio,Desvelado,Dormir,Musica,Videojuegos,Salir_Amigos,Caminar,Otros,Pomodoro,Feynman,Subrayar,Resumen_Mapa,Spaced_repetition,Método_de_Cornell,Mnemotecnias,SQ3R,Ninguno,Material_Profesor,Libros,Material_audiovisual,Recursos_Linea,Apuntes,Material_Asesoria,Material_Mentorias
5/05/2023 22:27:33,18,Ciencia de la computación,3,15.85,2,3,"Escuchar música, Dormir / Tomarse un descanso",1000,TRUE,5,FALSE,0,75,FALSE,0,6,entregaba todas a tiempo,TRUE,Ningún método en particular,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías, Material de mentorías",6,Casa,de 1 a 3 veces,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5/05/2023 22:29:20,18,Bioingeniería,4,16,3,2,"Escuchar música, Jugar videojuegos",2000,FALSE,6,FALSE,1,60,TRUE,9,6,solía entregarlas a tiempo,TRUE,"Pomodoro, Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Material audiovisial, Recursos en línea",2,Casa,de 4 a 7 veces,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:29:25,22,Ciencia de datos,1,12.1,3,2,Dormir / Tomarse un descanso,1700,FALSE,4.5,TRUE,2.7,37,FALSE,9,5,todas las entregaba con retraso,TRUE,Resumir y/o Mapa conceptual,"Material entregado por el profesor, Material de mentorías",1.7,"Otro (librería, etc.)",ninguna,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/05/2023 22:29:35,20,Ing. Mecatrónica,3,15,4,0,"Escuchar música, Jugar videojuegos",1000,TRUE,6,TRUE,6,40,TRUE,1,6,entregaba todas a tiempo,TRUE,Pomodoro,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Material de las asesorías",7,Universidad,de 8 a 11 veces,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
5/05/2023 22:32:41,22,Ciencia de la computación,2,14,5,1,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",500,TRUE,5,TRUE,4,30,TRUE,0,6,solía entregarlas a tiempo,TRUE,"Feynman, Método de Cornell","Recursos en línea, Material de las asesorías",5,Universidad,de 4 a 7 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5/05/2023 22:33:47,20,Ing. Ambiental,3,15,6,1,"Escuchar música, Salir / Llamar a amigos o familiares, Salir a caminar",2000,FALSE,5.5,TRUE,5,47,FALSE,10,7,solía entregarlas a tiempo,FALSE,"Pomodoro, Feynman, Subrayar","Material entregado por el profesor, Libros adicionales, Material audiovisial",2,Universidad,de 1 a 3 veces,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
5/05/2023 22:35:08,22,Ciencia de la computación,4,16.43,4,2,Jugar videojuegos,2900,FALSE,4.9,TRUE,2.7,65,FALSE,10,5,entregaba todas a tiempo,TRUE,"Subrayar, Resumir y/o Mapa conceptual","Material entregado por el profesor, Recursos en línea",3.1,"Otro (librería, etc.)",de 4 a 7 veces,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5/05/2023 22:35:48,17,Ciencia de la computación,3,15,4,2,Jugar videojuegos,250,TRUE,6,FALSE,2,123,TRUE,4,5,solía entregarlas a tiempo,TRUE,Spaced repetition,Material audiovisial,13,Universidad,de 1 a 3 veces,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5/05/2023 22:36:49,21,Ing. Civil,3,13.21,9,1,"Dormir / Tomarse un descanso, Jugar videojuegos, Salir / Llamar a amigos o familiares",200,TRUE,6,TRUE,3,2,TRUE,3,6,todas las entregaba con retraso,TRUE,"Subrayar, Método de Cornell, SQ3R","Libros adicionales, Material audiovisial, Material de las asesorías",3,Casa,de 4 a 7 veces,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
5/05/2023 22:46:31,19,Ing. Civil,4,12.5,3,2,"Escuchar música, Dormir / Tomarse un descanso, Jugar videojuegos",2000,TRUE,5,TRUE,2,90,TRUE,0,5,entregaba todas a tiempo,TRUE,"Pomodoro, Feynman, Subrayar, Resumir y/o Mapa conceptual, Spaced repetition, Método de Cornell","Material entregado por el profesor, Libros adicionales, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",10,Universidad,de 4 a 7 veces,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5/05/2023 22:52:36,18,Ing. Civil,4,15.8,3,2,"Escuchar música, Dormir / Tomarse un descanso, Salir a caminar",500,FALSE,6,FALSE,0,90,FALSE,0,6,solía entregarlas a tiempo,FALSE,Pomodoro,"Material entregado por el profesor, Material audiovisial, Recursos en línea, Apuntes de compañeros de ciclos mayores, Material de las asesorías, Material de mentorías",2.5,"Otro (librería, etc.)",más de 12 veces,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
