Año,Marca,Modelo,Condicion,Precio,Rating,Reseñas,TipoVendedor,NombreVendedor,RatingVendedor,ReseñasVendedor,NombreCalle,Estado,Zip,Trato,Comodidad,DiseñoInterior,Performance,Valor,Exterior,Fiabilidad,ColorExt,ColorInt,Conduccion,MinMPG,MaxMPG,Combustible,Transmision,Motor,VIN,Stock,Millas
2020,Lexus,GX 460 Base,Used,49729,4.9,22,Dealer,STG Auto Group of Bellflower,3.9,11,8625 Artesia Blvd. Bellflower,CA,90706,Great,5,4.9,4.9,4.8,5,5,Nebula Gray Pearl,Black,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX2L5264515,E58563,27352
2021,Mercedes-Benz,GLA 250 Base 4MATIC,Certified,43556,4.9,19,Dealer,Mercedes-Benz of Laguna Niguel,4.8,1660,1 Star Dr Laguna Niguel,CA,92677,Good,4.9,4.9,4.9,4.8,4.8,4.9,Polar White,Black,All-wheel Drive,24,33,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4N4HB1MJ174376,M16431L,14001
2021,Audi,A4 40 Premium Plus,Used,39988,5,4,Dealer,Audi Mission Viejo,4.5,562,28451 Marguerite Pkwy Mission Viejo,CA,92692,Great,5,5,5,5,4.8,5,Brilliant Black,Black,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUBBAF4XMA048296,P14132S,12905
2021,Toyota,RAV4 LE,Used,31936,4.8,102,Dealer,Vandergriff Toyota,4.5,1700,1000 I-20 West Arlington,TX,76017,Good,4.8,4.8,4.8,4.7,4.9,4.9,Silver Sky Metallic,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV4MC138490,MC138490B,46812
2020,Mercedes-Benz,GLB 250 Base,Used,38999,4.1,32,Dealer,Joe Myers Toyota,4.5,740,19010 Northwest Freeway Houston,TX,77065,Good,4.6,4.7,4.1,4,4.5,3.3,White,Macchiato Beige,Front-wheel Drive,23,30,Gasoline,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4GB8LW031236,P39527,23956
2020,Toyota,RAV4 Hybrid Hybrid Limited,Used,45499,4.7,97,Dealer,Walser Toyota,4.6,1177,4401 American Blvd W Minneapolis,MN,55437,Good,4.7,4.6,4.7,4.5,4.8,4.7,R,Black,All-wheel Drive,41,38,Hybrid,Variable,Gas/Electric I-4 2.5 L/152,2T3DWRFV9LW071950,3BK282T,41647
2020,Ford,Fusion Titanium,Used,24500,4.8,70,Dealer,Patty Peck Honda,4.7,958,555 Sunnybrook Rd Ridgeland,MS,39157,Great,4.8,4.8,4.7,4.7,4.9,4.8,Magnetic Metallic,Russet,Front-wheel Drive,21,31,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0K95LR127791,P17900,68155
2020,Toyota,RAV4 LE,Certified,34790,4.7,166,Dealer,Nashville Toyota North,4.4,226,2400 Gallatin Pike N Nashville,TN,37115,Good,4.8,4.8,4.7,4.6,4.8,4.8,Super White,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV2LC071239,P14360,21864
2020,Chevrolet,Tahoe Premier,Used,57111,4.4,26,Dealer,Gates of Elkhart,4.7,227,2405 Cassopolis St Elkhart,IN,46514,Great,4.3,4.2,4.6,4.3,4.5,4.6,Satin Steel Metallic,Jet Black,Four-wheel Drive,15,21,Gasoline,6-Speed Automatic Electronic with Overdrive,8 Cylinder Engine,1GNSKCKCXLR214593,M6368P,57960
2020,Chevrolet,Silverado 1500 LTZ,Used,53695,4.6,137,Dealer,Sam Pierce Chevrolet,3.8,53,12401 W County Road 550 S Daleville,IN,47334,Good,4.7,4.6,4.6,4.5,4.8,4.5,Cajun Red Tintcoat,Jet Black,Four-wheel Drive,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GCUYGED9LZ283996,N0318A,14854
2021,Ford,F-150 Lariat,Used,61994,4.8,79,Dealer,Jim Schmidt Ford,4.8,152,405 W. High Street Hicksville,OH,43526,Good,4.8,4.9,4.8,4.6,4.9,4.7,Agate Black Metallic,Black,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E57MFB89509,PC22146,13000
2020,Jeep,Grand Cherokee Limited,Used,39895,4.8,150,Dealer,Champion Chrysler Jeep Dodge Ram of Brighton,4.8,572,9827 E Grand River Ave Brighton,MI,48116,Good,4.9,4.8,4.8,4.7,4.9,4.8,White,Light Frost Beige / Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG6LC402108,A18333,14745
2020,Jeep,Grand Cherokee Limited,Used,38146,4.8,150,Dealer,Jim Riehl's Friendly Chrysler-Jeep,4.8,1242,32899 Van Dyke Ave Warren,MI,48093,Good,4.9,4.8,4.8,4.7,4.9,4.8,Pacific Blue Clearcoat,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG1LC101763,VLP1436,36033
2020,Chevrolet,Spark 1LT,Used,15988,4.7,39,Dealer,Randy Marion Chevrolet of Statesville,4.8,195,601 Gaither Rd Statesville,NC,28625,Great,4.5,4.7,4.4,4.8,4.9,4.8,Toasted Marshmallow Metallic,Jet Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.4L I4 16V MPFI DOHC,KL8CD6SA8LC447553,SP5394,48624
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,44834,4.8,35,Dealer,John Sisson Motors,3.3,31,480 Washington Rd Washington,PA,15301,Great,4.9,4.9,4.7,4.7,4.9,4.7,Polar White,Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EB1LF698117,BP00199,13970
2020,Ford,F-150 Lariat,Used,54896,4.8,219,Dealer,Krietz Auto Sales,4.7,209,400 North East Street Frederick,MD,21701,Great,4.9,4.8,4.8,4.7,4.8,4.8,Oxford White,Black,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP2LFC43276,C43276,19906
2020,Toyota,Corolla LE,Used,23999,4.7,233,Dealer,Doug Henry Chevrolet Buick GMC Farmville,3.7,3,8567 W Marlboro Rd Farmville,NC,27828,Good,4.7,4.7,4.7,4.7,4.8,4.8,–,–,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,JTDEPRAE9LJ060714,7075,49821
2020,Lexus,RX 350 350,Used,49000,4.8,76,Dealer,DARCARS Lexus Of Silver Spring,4.8,1706,2505 Prosperity Terrace Silver Spring,MD,20904,Fair,4.9,4.8,4.8,4.7,4.8,4.9,Nebula Gray Pearl,–,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2AZMDA8LC235188,P1D0054,50000
2021,Lexus,GX 460 Base,Used,57499,4.6,8,Dealer,Subaru of Pembroke Pines,4.7,2064,16100 Pines Blvd Pembroke Pines,FL,33027,Good,4.9,4.2,4.8,4.1,4.6,4.9,Starfire Pearl,Rioja Red,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic with Sequential Shift ECT,8 Cylinder Engine,JTJAM7BX3M5277128,22113001,15244
2021,BMW,330 i xDrive,Certified,40994,4.9,11,Dealer,BMW of Wyoming Valley,4.7,91,1470 PA-315 Wilkes-Barre,PA,18702,Great,4.8,4.8,4.9,4.8,4.9,4.7,Alpine White,Canberra Beige,All-wheel Drive,25,34,Gasoline,8-Speed Automatic Sport,4 Cylinder Engine,3MW5R7J00M8B69432,BRL69432,17899
2020,Chevrolet,Traverse LT Cloth,Used,35362,4.9,112,Dealer,Pine Belt Chrysler Jeep Dodge Ram of Lakewood,4.8,2582,1400 Rt 88/Ocean Ave Lakewood,NJ,8701,Good,4.8,4.9,4.9,4.7,4.9,4.8,Gray,Jet Black,All-wheel Drive,17,25,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVGKW4LJ199173,C199173L,35245
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,41882,4.8,35,Dealer,Mercedes-Benz of San Francisco / Smart Center San Francisco,4,59,2233 Gellert Blvd South San Francisco,CA,94080,Good,4.9,4.9,4.7,4.7,4.9,4.7,Gray Metallic,Black,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WDC0G8EB3LF726659,24449,26326
2021,Toyota,RAV4 LE,Certified,32498,4.8,102,Dealer,Concord Toyota,4.5,615,1090 Concord Ave Concord,CA,94520,Great,4.8,4.8,4.8,4.7,4.9,4.9,Silver Sky Metallic,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV5MC209297,MMC209297,15177
2020,Jeep,Grand Cherokee Limited,Used,40575,4.8,150,Dealer,Bill Luke Santan,4.8,715,3404 S. Speedway Drive Gilbert,AZ,85297,Good,4.9,4.8,4.8,4.7,4.9,4.8,Diamond Black,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0LC303025,BS25664,20850
2021,Ford,F-150 Lariat,Used,129991,4.8,79,Dealer,Hurst Autoplex Mitsubishi,4.9,367,240 Northeast Loop 820 Hurst,TX,76053,NA,4.8,4.9,4.8,4.6,4.9,4.7,Agate Black Metallic,Black,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E50MFB32116,8145,12284
2020,Ford,F-150 XLT,Used,41729,4.8,219,Dealer,EchoPark Automotive Austin Delivery Center,4.9,68,Online Only Austin,TX,78717,Great,4.9,4.8,4.8,4.7,4.8,4.8,Gray,Black,Four-wheel Drive,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP1LFB45842,PLFB45842,26087
2020,Lexus,RX 350L Base,Used,50204,5,5,Dealer,Sterling McCall Lexus,4.6,750,10025 Southwest Fwy Houston,TX,77074,Great,5,5,5,5,5,5,Atomic Silver,Birch,Front-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,JTJHZKEA5L2015573,L2015573,19211
2020,Ford,Edge SEL,Used,38137,4.9,141,Dealer,D-Patrick Ford Lincoln,4.5,221,1100 E Walnut St Evansville,IN,47714,Good,4.9,4.9,4.9,4.8,4.9,4.9,Magnetic Metallic,Ebony,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J98LBA34781,W17634,13631
2021,Toyota,RAV4 LE,Used,29977,4.8,102,Dealer,ALM Mall of GA,4.4,750,4228 Buford Drive Buford,GA,30518,Good,4.8,4.8,4.8,4.7,4.9,4.9,Black,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV0MW135309,MW135309,39891
2020,Ford,Escape SEL,Certified,25990,4.6,230,Dealer,Bill Brown Ford,4.7,766,35000 Plymouth Rd Livonia,MI,48150,Great,4.7,4.6,4.5,4.5,4.7,4.6,Green,Ebony,All-wheel Drive,26,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9H95LUA40320,D24865,51638
2020,Ford,F-150 XLT,Used,44800,4.8,219,Dealer,RIGHT1AUTO,4,8,13517 Statesville Rd Huntersville,NC,28078,Great,4.9,4.8,4.8,4.7,4.8,4.8,Silver,Black,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E57LFC48682,C48682K,24858
2020,Lexus,GX 460 Base,Used,53054,4.9,22,Dealer,Hart Nissan of Nova,4.5,195,6570 Amherst Ave Springfield,VA,22150,Good,5,4.9,4.9,4.8,5,5,Fire Agate Pearl,Sepia,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX2L5250727,NA0283,21810
2020,Lexus,ES 350 F Sport,Used,44598,4.9,52,Dealer,AutoNation Ford Margate,4.6,1183,5401 W Copans Rd Margate,FL,33063,Good,4.9,4.8,4.9,4.8,4.8,5,Atomic Silver,–,FWD,22,31,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,58AGZ1B10LU080661,LU080661,33851
2021,Mercedes-Benz,AMG GLE 53 Base,Used,89800,3.6,16,Dealer,Bridgewater KIA,4.8,537,300 Finderne Ave Bridgewater,NJ,8807,Great,4.2,4.6,3.8,2.7,4.6,2.5,Black,Classic Red,All-wheel Drive,18,22,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFB6BB6MA434991,434991DC,4152
2020,Toyota,RAV4 LE,Used,32859,4.7,166,Dealer,Westchester Toyota,4.7,2881,2167 Central Park Ave Yonkers,NY,10710,Great,4.8,4.8,4.7,4.6,4.8,4.8,Ruby Flare Pearl,Black,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV4LW095841,WU26614,10813
2021,Jeep,Wrangler Unlimited Sport,Used,43670,4.9,46,Dealer,AutoNation USA Denver Broadway,4.7,30,5501 South Broadway Littleton,CO,80121,Great,4.9,5,4.9,4.6,4.9,4.8,Sarge Green Clearcoat,Black,Four-wheel Drive,17,23,Diesel,8-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,1C4HJXDM3MW589280,MW589280,24662
2021,Toyota,Tacoma SR,Certified,34451,4.8,85,Dealer,North Park Toyota of San Antonio,4.8,1808,10703 SW Loop 410 San Antonio,TX,78211,Good,4.8,4.8,4.6,4.7,4.9,4.9,Gray,Cement,Rear-wheel Drive,20,23,Gasoline,6-Speed Automatic,2.7L I4 16V MPFI DOHC,3TYAX5GN5MT032044,U032044,17029
2020,Toyota,Corolla LE,Used,21401,4.7,233,Dealer,Texas Toyota of Grapevine,4,1026,701 East State Highway 114 Grapevine,TX,76051,Great,4.7,4.7,4.7,4.7,4.8,4.8,CELESTITE,Black,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPRAE9LP115853,LP11585P,47806
2020,Chevrolet,Blazer 2LT,Certified,35498,4.7,67,Dealer,El Dorado Chevrolet,3.3,159,2300 N Central Expy McKinney,TX,75070,Great,4.8,4.7,4.8,4.5,4.9,4.8,Silver Ice Metallic,Jet Black,Front-wheel Drive,21,28,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBCRS9LS654623,LS654623,17941
2021,Jeep,Wrangler Unlimited Sport,Used,45555,4.9,46,Dealer,Ford of Murfreesboro,4.7,1478,1550 NW Broad St Murfreesboro,TN,37129,Good,4.9,5,4.9,4.6,4.9,4.8,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4HJXDG3MW782765,P7611A,19821
2020,Mercedes-Benz,GLE 350 Base 4MATIC,Used,55965,4.3,75,Dealer,Mercedes-Benz of Louisville,4.8,988,2520 Terra Crossing Boulevard Louisville,KY,40245,Fair,4.6,4.6,4,3.9,4.6,4.1,Black,Black,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,4JGFB4KB6LA047599,37402A,44606
2020,Subaru,Crosstrek Premium,Certified,30754,4.8,60,Dealer,Bob Rohrman Subaru of Fort Wayne,4.3,992,502 W Coliseum Blvd Fort Wayne,IN,46808,Good,4.8,4.8,4.7,4.8,4.8,4.9,Sunshine Orange,Black,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAEC6LH209622,P5044,23451
2021,Lexus,GX 460 Base,Used,58990,4.6,8,Dealer,Hennessy Lexus of Atlanta,4.6,367,5955 Peachtree Industrial Blvd Atlanta,GA,30341,Great,4.9,4.2,4.8,4.1,4.6,4.9,Nightfall Mica,Sepia,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX4M5280717,A2180P,16653
2020,Ford,EcoSport SE,Used,22922,4.7,62,Dealer,Ricart Used Car Factory,4.7,6018,4255 S Hamilton Rd Groveport,OH,43125,Good,4.7,4.8,4.5,4.7,4.8,4.9,Smoke Metallic,Ebony Black,Front-wheel Drive,27,29,Gasoline,6-Speed Automatic,1.0L I3 12V GDI DOHC Turbo,MAJ3S2GE6LC370818,FTN2370A,22303
2021,Chevrolet,Traverse LT Cloth,Used,38599,4.9,37,Dealer,EchoPark Automotive Augusta Delivery Center,5,2,ONLINE ONLY Augusta,GA,30909,Good,4.9,4.8,4.8,4.8,4.9,4.9,Mosaic Black Metallic,Jet Black,All-wheel Drive,17,25,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVGKW9MJ132859,YMJ132859,24071
2021,Subaru,Forester Premium,Certified,33000,4.9,109,Dealer,Subaru Port Richey,4.7,3827,11613 Us Highway 19 Port Richey,FL,34668,Fair,4.9,4.9,4.9,4.8,4.8,4.9,Ice Silver Metallic,Black,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC6MH413244,PP413244,40248
2021,Lexus,GX 460 Base,Used,54988,4.6,8,Dealer,Ourisman Lexus,3.7,11,15501 FREDERICK ROAD Rockville,MD,20855,Good,4.9,4.2,4.8,4.1,4.6,4.9,Starfire Pearl,Sepia,Four-wheel Drive,15,19,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX6M5277057,P5277057,24181
2021,Toyota,RAV4 XLE Premium,Used,37990,4.8,102,Dealer,Auto Wholesale,5,1020,6003 Market St Wilmington,NC,28405,Good,4.8,4.8,4.8,4.7,4.9,4.9,Midnight Black Metallic,Black,Front-wheel Drive,28,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3C1RFV0MC167916,23811,9843
2021,Chevrolet,Silverado 1500 Custom,Used,41985,4.5,75,Dealer,Burritt Motors,4.5,417,340 Route 104 East Oswego,NY,13126,Good,4.7,4.6,4.5,4.3,4.6,4.2,Shadow Gray Metallic,Black,Four-wheel Drive,19,22,Gasoline,6-Speed Automatic,4.3L V6 GDI OHV,3GCPYBEHXMG173172,N294A,15600
2021,Toyota,Tundra Limited,Certified,54945,4.9,32,Dealer,Toyota of Bowie,4.5,478,16700 Governor Bridge Rd Bowie,MD,20716,Great,4.9,4.8,4.8,4.8,4.9,4.9,Midnight Black Metallic,Black,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFHY5F15MX026602,PC7705A,15183
2020,Toyota,Sienna XLE,Used,42998,4.7,36,Dealer,CarMax Boynton Beach - Now offering Curbside Pickup and Home Delivery,3,4,2000 Highridge Rd Boynton Beach,FL,33426,Good,4.7,4.8,4.8,4.5,4.8,4.8,White,Gray,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDDZ3DC0LS229745,23067623,40007
2021,Chevrolet,Silverado 1500 WT,Used,36959,4.5,75,Dealer,AutoNation Chevrolet Coral Gables,4.6,459,4181 SW 8th St Miami,FL,33134,Good,4.7,4.6,4.5,4.3,4.6,4.2,Summit White,–,Rear-wheel Drive,16,21,Gasoline,6-Speed Automatic,4.3L V6 12V GDI OHV,1GCPWAEHXMZ372559,MZ372559,16339
2020,BMW,X3 xDrive30i,Used,35500,4.9,51,Dealer,DCH Academy Honda,4.8,7350,1101 U.S. 9 Old Bridge Township,NJ,8857,Great,5,4.9,4.9,4.7,4.9,4.9,Black Sapphire Metallic,Black,All-wheel Drive,24,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C03LLT33339,AHP8372,52765
2020,Toyota,Corolla SE,Certified,27614,4.7,233,Dealer,Gateway Toyota,4.6,605,395 Rt 37e & Batchelor St Toms River,NJ,8753,Good,4.7,4.7,4.7,4.7,4.8,4.8,Blizzard Pearl,Black,Front-wheel Drive,31,40,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,5YFS4RCE1LP043667,P043667R,18523
2021,Subaru,Outback Premium,Used,33998,4.8,81,Dealer,CarMax Phoenix-Gilbert - Now offering Curbside Pickup,3.5,11,1480 E Motorplex Loop Gilbert,AZ,85297,Good,4.9,4.8,4.7,4.7,4.8,4.8,Abyss Blue Pearl,Gray,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTADC2M3125852,23008114,14148
2021,Jeep,Grand Cherokee Limited,Used,40299,4.7,58,Dealer,EchoPark Automotive Salt Lake City Delivery Center,3,2,3638 South State St Salt Lake City,UT,84115,Great,4.7,4.7,4.7,4.5,4.7,4.7,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8MC599848,PMC599848,24782
2021,Toyota,4Runner Limited,Used,50998,4.9,42,Dealer,CarMax South Broadway - Now offering Curbside Pickup and Home Delivery,3.4,35,5850 S Broadway Littleton,CO,80121,Great,5,4.9,4.8,4.9,4.9,4.9,Gray,Black,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEKU5JR8M5882742,22433810,11630
2020,Ford,Expedition XLT,Used,53820,4.9,27,Dealer,AutoMax Hyundai Del City,4.7,1287,4401 Tinker Diagonal St Del City,OK,73115,Good,5,4.9,4.9,4.6,4.9,4.8,Magnetic,Ebony,Four-wheel Drive,17,22,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1JT5LEA52413,Y17607A,31378
2020,Toyota,Camry LE,Used,27974,4.8,142,Dealer,Eddy's Chevrolet Cadillac,3.5,187,8801 E Kellogg Dr Wichita,KS,67207,Good,4.7,4.7,4.7,4.7,4.8,4.8,Silver,–,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1C11AK1LU329976,TV7425A,47810
2021,Jeep,Wrangler Unlimited Rubicon,Used,50497,4.9,46,Dealer,Sewell INFINITI of Fort Worth,4.5,70,5135 Bryant Irvin Rd Fort Worth,TX,76132,Great,4.9,5,4.9,4.6,4.9,4.8,Black Clearcoat,Black,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXFN3MW598079,5141351A,20714
2020,Honda,Odyssey EX-L,Used,43861,4.7,53,Dealer,Norm Reeves Honda Superstore North Richland Hills,5,60,7551 Northeast Loop 820 North Richland Hills,TX,76180,Good,4.8,4.8,4.7,4.6,4.7,4.7,Modern Steel Metallic,Mocha,FWD,19,28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H73LB033812,B033812,20623
2021,BMW,X3 sDrive30i,Certified,47357,4.7,29,Dealer,Sewell BMW of Grapevine,3.9,60,1111 E State Hwy 114 Grapevine,TX,76051,Good,4.8,4.7,4.8,4.5,4.8,4.6,Jet Black,Oyster,Rear-wheel Drive,25,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY3C09M9G31268,5142645,13793
2021,Chevrolet,Tahoe Z71,Used,74990,4.5,37,Dealer,Peltier Kia Tyler,3.7,6,4818 Troup Hwy Tyler,TX,75703,Great,4.6,4.7,4.4,4.3,4.7,4.3,Summit White,Black,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKPKD9MR438939,T5204A,10818
2020,Mercedes-Benz,GLC 300 Base 4MATIC,Certified,48988,4.8,35,Dealer,Mercedes-Benz of Kansas City,4.7,707,13851 Madison Avenue Kansas City,MO,64145,Good,4.9,4.9,4.7,4.7,4.9,4.7,Graphite Gray Metallic,Magma Gray,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB4LF810360,P7186,11970
2020,Ford,F-150 Lariat,Used,49489,4.8,219,Dealer,Tom Kadlec Honda,4.7,505,3333 Wilder Rd NW Rochester,MN,55901,Good,4.9,4.8,4.8,4.7,4.8,4.8,Silver,Black,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E59LKF10029,P8940A,44315
2021,Toyota,Tacoma SR5,Used,43912,4.8,85,Dealer,Mungenast St. Louis Honda,4.9,2629,5939 S Lindbergh Blvd Saint Louis,MO,63123,Fair,4.8,4.8,4.6,4.7,4.9,4.9,Midnight Black Metallic,Black,Four-wheel Drive,18,22,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,5TFCZ5AN2MX245454,P18269A,22518
2020,Chevrolet,Trax LT,Used,23970,4.5,100,Dealer,Advantage Chevrolet of Bridgeview,4.7,1585,8200 S Harlem Ave Bridgeview,IL,60455,Great,4.5,4.5,4.4,4.4,4.6,4.6,Mosaic Black Metallic,Jet Black,All-wheel Drive,24,29,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJPSB4LB050519,JP1461,13348
2021,Audi,Q3 45 S line Premium,Used,40995,5,8,Dealer,The Audi Exchange,4.8,958,2490 Skokie Valley Rd Highland Park,IL,60035,Good,5,5,5,4.9,4.9,4.9,Chronos Gray Metallic,Black,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1DECF39M1029271,AP10532,13158
2021,Lexus,RX 350,Used,54000,4.8,56,Dealer,Lexus of Louisville,4.8,735,2400 Blankenbaker Pkwy Louisville,KY,40299,Good,4.8,4.8,4.8,4.6,4.7,4.8,Nebula Gray Pearl,Black,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDAXMC259170,L259170,18765
2020,Honda,Pilot Touring 7-Passenger,Used,40728,4.3,151,Dealer,Pigg Enterprises Inc,5,1616,1183 S. Memorial Drive Prattville,AL,36067,Great,4.6,4.6,4.3,4.1,4.5,4.1,Gray,–,Front-wheel Drive,20,27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H60LB007995,222342,35028
2020,Toyota,Tundra SR5,Used,46151,4.8,66,Dealer,Piles Chevrolet,4.8,184,30 Ferguson Blvd. Dry Ridge,KY,41035,Good,4.8,4.6,4.7,4.6,4.8,4.9,Midnight Black Metallic,Black,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F13LX908655,9543,15480
2021,Toyota,RAV4 LE,Certified,34480,4.8,102,Dealer,Atlanta Toyota,4.6,909,2345 Pleasant Hill Rd Duluth,GA,30096,Good,4.8,4.8,4.8,4.7,4.9,4.9,Ruby Flare Pearl,Black,Front-wheel Drive,27,35,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3K1RFV2MW109249,P53522,29125
2020,Toyota,Tundra SR5,Certified,46460,4.8,66,Dealer,Tansky Sawmill Toyota,4.6,847,6300 Sawmill Rd Dublin,OH,43017,Good,4.8,4.6,4.7,4.6,4.8,4.9,Midnight Black Metallic,Graphite,Four-wheel Drive,13,17,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F16LX897571,2897571,21884
