ID,Nombre,Ano_de_publicacion,Min_jugadores,Max_jugadores,Min_tiempo_de_juego,Max_tiempo_de_juego,Min_edad,Min_comunidad,Max_comunidad,Dependencia_lenguaje,Nota,Complejidad,Cnt_partidas_jugadas,Premios,Categorias
62979,Alchemicus  Noctis,2009,2,4,60,60,12,2,4,1,6.13649,2.1818,125,0,"['Card Game', 'Economic', 'Industry / Manufacturing']"
26052,Canossa,2006,2,4,30,30,10,2,4,0,5.89333,1.8,19,0,"['Abstract Strategy', 'Medieval']"
192245,Shadow Master,2016,3,6,40,0,8,N/A,N/A,0,5.88065,0,48,0,['Deduction']
17792,ZigZag,2005,2,2,30,30,8,2,2,0,5.83226,1.5,77,0,['Abstract Strategy']
6466,Sunken Treasure,1990,2,4,20,20,6,3,4,1,5.75,1,149,0,"['Adventure', 'Childrens Game', 'Dice', 'Maze', 'Nautical', 'Pirates']"
66888,Dizios,2009,2,4,30,30,6,4,4,0,5.66759,1.6667,189,2,"['Abstract Strategy', 'Childrens Game', 'Educational']"
132616,Deutschland  Finden Sie Minden? Pocket Edition,2010,2,4,30,30,10,N/A,N/A,0,5.89429,1,36,0,"['Educational', 'Memory', 'Trivia']"
78647,Lexigo,2010,2,4,20,20,10,N/A,N/A,0,5.73125,2,123,0,['Word Game']
29018,Take It!,2007,2,5,15,15,8,N/A,2,1,5.78611,1.1667,46,0,"['Card Game', 'Memory', 'Number']"
6005,Korea  The Mobile War,1987,2,2,240,240,12,N/A,N/A,0,5.81066,3.4,7,1,"['Korean War', 'Wargame']"
19392,Fruit Bandits,2005,3,5,30,30,8,N/A,N/A,0,5.63738,1.2222,236,0,"['Bluffing', 'Card Game']"
18840,Wissens-Spektrum,1984,2,6,0,0,12,6,6,5,5.77442,2,16,0,['Trivia']
155157,Baby Blues,2015,2,4,30,30,8,3,4,1,5.65568,1.3636,637,0,"['Card Game', 'Humor', 'Negotiation', 'Party Game']"
39087,The Chronicles of Narnia  Prince Caspian \u2013 The Shield of Courage Card Game,2008,2,2,20,20,0,2,2,1,5.85,1.75,39,0,"['Card Game', 'Childrens Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
3669,Moon Base Clavius,1982,2,2,30,60,12,2,2,0,6.00676,2.1667,7,0,"['Science Fiction', 'Wargame']"
7131,Napoleon's First Battles,1993,1,2,180,180,12,2,2,0,5.74922,2.2727,42,0,"['Napoleonic', 'Wargame']"
127317,Thousand Islands Railway,2012,3,5,60,60,0,N/A,N/A,0,5.79286,2,53,0,['Trains']
5837,Steam Tunnel,2003,2,5,30,30,10,2,5,1,5.62484,1.5625,124,0,['Abstract Strategy']
8388,Napoleon's Later Battles I,1992,1,2,240,240,12,N/A,2,0,5.7622,2.75,3,0,"['Napoleonic', 'Wargame']"
1211,Up the River,1988,2,4,15,15,6,3,4,1,5.58083,1.0833,544,1,"['Childrens Game', 'Nautical', 'Racing', 'Space Exploration']"
7267,Warlords  China in Disarray,1986,3,7,360,360,12,N/A,N/A,0,5.69512,3,22,0,"['Civil War', 'Political', 'Territory Building', 'Wargame']"
9284,Treasure Falls,2004,2,4,10,10,5,3,N/A,1,5.57724,1,522,0,"['Action / Dexterity', 'Childrens Game', 'Pirates']"
28388,Some Poles Apart  The Battle of the Westerplatte,2007,2,2,30,30,12,2,2,1,5.70714,1.6538,89,0,"['Wargame', 'World War II']"
62374,Lorrein,2011,2,6,30,30,7,N/A,N/A,1,5.90946,2.4,99,0,"['Abstract Strategy', 'Action / Dexterity', 'Ancient', 'Animals', 'City Building', 'Civilization']"
66457,House of Spirits,2010,2,4,30,30,12,N/A,N/A,2,5.93778,1.8333,48,0,"['Card Game', 'Exploration', 'Horror']"
8409,Red Baron,1985,2,2,120,120,12,N/A,N/A,0,5.90159,3.25,4,0,"['Aviation / Flight', 'Wargame', 'World War I']"
205604,Tricksters,2016,1,8,10,20,10,3,4,0,5.84038,2.6667,75,0,['Card Game']
13912,The Sedan Campaign,2004,1,2,240,240,0,N/A,N/A,0,5.76898,2.375,16,0,['Wargame']
5030,No Respect  Rodney Dangerfield's Game,1985,2,4,30,30,8,2,4,0,5.78462,1.3333,112,0,"['Movies / TV / Radio theme', 'Number']"
1866,Brainstorm,1990,2,4,60,60,12,N/A,N/A,4,5.64403,1.6154,182,2,"['Party Game', 'Trivia', 'Word Game']"
36238,Timestreams  Deck 2 \u2013 Medieval vs. Modern Day,2009,2,6,30,30,0,N/A,N/A,0,5.70612,2.8571,45,0,"['Card Game', 'Fantasy', 'Science Fiction']"
2317,M\u00fcckenstich,1999,3,6,30,30,9,3,4,1,5.65,2,64,0,['Card Game']
243343,Dino Battle,2018,2,5,15,30,8,4,5,1,5.95946,1.5,175,0,"['Animals', 'Card Game', 'Prehistoric']"
2320,Worldbeater,1975,3,6,240,240,12,N/A,N/A,0,5.93056,1.3333,6,0,"['Racing', 'Transportation']"
181089,Raben schubsen,2015,2,2,10,15,5,2,2,1,5.83824,1,127,1,"['Animals', 'Childrens Game', 'Deduction']"
254546,Lost Galaxy  The Intergalactic Card Game,2018,2,4,10,15,8,N/A,N/A,2,6.53881,2,135,0,"['Fantasy', 'Science Fiction']"
4237,El Alamein,1973,2,2,120,120,12,2,N/A,0,5.9359,2.8,28,0,"['Wargame', 'World War II']"
111327,Black Stories  Christmas Edition,2011,2,15,45,45,12,3,10,4,5.60259,1,144,0,"['Card Game', 'Deduction', 'Horror', 'Humor', 'Murder/Mystery', 'Party Game']"
12317,Brouhaha,2004,3,42,10,10,6,18,31,1,5.60221,1,207,0,"['Animals', 'Party Game']"
24387,Dilbert  The Board Game,2006,3,6,90,90,14,N/A,6,4,5.67184,1.7619,154,0,"['Comic Book / Strip', 'Humor']"
3276,Skittles,1801,2,4,30,30,6,N/A,N/A,1,5.67263,1,169,0,['Action / Dexterity']
116972,Mini-Taurus,2012,2,4,15,15,7,N/A,4,1,5.76491,1.3333,76,0,['Mythology']
7183,Weapons & Warriors  Lashout Launcher,1994,1,2,20,20,7,N/A,N/A,0,5.98841,1.25,20,0,"['Action / Dexterity', 'Medieval']"
1956,Game of Dracula,1977,2,4,60,60,7,N/A,N/A,0,5.54127,1.6,96,0,"['Childrens Game', 'Horror', 'Novel-based']"
22790,Cephalopod,2006,2,2,30,30,8,2,2,1,5.67378,2.7778,268,0,"['Abstract Strategy', 'Dice', 'Number', 'Print & Play', 'Territory Building']"
99038,Monkeyland,2011,2,5,15,15,5,N/A,N/A,1,5.72222,1.1111,137,0,"['Childrens Game', 'Memory']"
2380,Gridiron Fantasy Football,1995,2,2,45,45,10,N/A,N/A,4,5.92453,2.125,43,0,"['Card Game', 'Collectible Components', 'Fantasy', 'Sports']"
8252,Lods 1914  Blitzkrieg in the East,1984,2,2,120,120,12,2,2,0,5.86792,2.3636,5,0,"['Wargame', 'World War I']"
5201,Trailblazer,1981,2,4,240,240,16,N/A,4,0,5.76957,3.3333,6,0,"['Economic', 'Science Fiction', 'Space Exploration']"
16474,Gei\u00dflein,2003,2,4,15,15,4,N/A,4,1,5.81212,1,204,1,"['Animals', 'Childrens Game', 'Memory', 'Mythology', 'Number']"
191512,Moono,2016,2,5,15,20,8,N/A,N/A,0,5.73636,1,60,0,['Card Game']
32245,Fortuna,1984,2,5,120,120,0,4,5,3,5.7172,1.1111,135,0,"['Economic', 'Negotiation']"
1665,Airport,1972,2,4,60,60,10,3,4,4,5.73056,1.6,25,0,"['Aviation / Flight', 'Economic', 'Transportation']"
240423,Marvel Contest of Champions  Battlerealm,2018,3,6,30,45,12,N/A,N/A,0,5.81887,0,96,0,"['Comic Book / Strip', 'Dice', 'Fighting']"
46800,Tens\u00e3o Total,2009,2,6,15,15,8,6,6,1,5.64559,1.0714,168,0,"['Adventure', 'Nautical']"
8526,Claymania,1993,4,12,30,30,10,4,8,4,5.82031,1,55,0,['Deduction']
1785,King's Bounty,1991,1,8,45,300,12,4,6,3,5.70692,2.625,32,0,"['Fantasy', 'Fighting']"
2151,Stomp!,1978,2,2,30,30,10,N/A,N/A,0,5.71154,1.375,23,0,"['Fantasy', 'Fighting']"
13378,Mukden  Climax of the Russo-Japanese War,1996,2,2,0,0,12,N/A,N/A,0,5.85269,3.5714,8,0,"['Wargame', 'World War I']"
97339,Compa\u00f1eros,2011,3,6,20,20,10,4,6,1,5.74348,1.75,105,0,['Card Game']
9319,The Train Game,1997,1,8,10,10,8,N/A,N/A,0,5.63901,1.1667,368,0,"['Dice', 'Trains']"
108554,Super Showdown,2012,2,2,10,10,12,2,2,3,5.65242,1.9167,287,0,"['Bluffing', 'Card Game', 'Comic Book / Strip']"
5019,Buggo,2000,2,8,10,10,5,N/A,3,1,5.6902,1.1429,225,0,"['Childrens Game', 'Memory']"
234977,Capo della Mafia,2017,3,7,30,0,12,N/A,N/A,0,6.01304,1.5,67,0,"['Card Game', 'Mafia']"
207063,Donkey Derby,2016,2,5,25,35,9,5,5,0,6.03333,1,63,0,['Racing']
19040,ChiZo Rising,2005,2,4,20,20,8,N/A,4,3,5.7259,2.1429,449,0,"['Collectible Components', 'Fantasy', 'Fighting', 'Mythology']"
50995,The Toast of the Town,2009,2,2,30,30,0,N/A,N/A,0,5.81667,1.3333,39,0,"['Ancient', 'Wargame']"
153501,Mit Mist und T\u00fccke,2014,2,4,20,20,5,N/A,N/A,0,5.80645,1,70,0,['Childrens Game']
11292,Blood and Steel,1999,2,2,120,150,12,N/A,N/A,0,5.75268,2.1818,49,0,"['Wargame', 'World War II']"
5875,Last Battle  Twilight \u2013 2000,1989,2,8,120,120,12,2,2,0,5.97091,2.75,8,0,"['Science Fiction', 'Wargame']"
3468,Panzer Pranks,1980,2,2,20,20,12,2,N/A,0,5.6875,2.3636,14,0,"['Humor', 'Movies / TV / Radio theme', 'Wargame', 'World War II']"
10258,Strike North,1996,2,2,120,120,12,N/A,N/A,0,6.03846,2.6667,15,0,"['Wargame', 'World War II']"
169984,Stowaway 52,2015,1,5,45,45,8,1,1,0,5.58414,1,279,0,"['Adventure', 'Card Game', 'Puzzle', 'Science Fiction']"
248695,Samurai Jack  Back to the Past,2018,2,5,45,60,13,N/A,N/A,0,6.28217,2,92,0,"['Movies / TV / Radio theme', 'Mythology', 'Science Fiction']"
8220,Civil War,1961,2,2,90,90,10,2,2,0,5.7513,1.7857,56,0,"['American Civil War', 'Wargame']"
12539,Incognito,1990,2,6,30,30,14,N/A,N/A,0,5.71277,1,21,0,"['Deduction', 'Party Game']"
164838,Flip Hue,2015,3,6,5,45,7,N/A,N/A,0,5.77841,1.3333,156,0,['Card Game']
25168,Magellan,1966,2,6,45,45,0,N/A,N/A,4,5.89623,2.7143,67,1,"['Economic', 'Educational', 'Exploration']"
88521,Pharaoh,2010,2,4,15,15,0,4,4,1,5.69,1.6667,445,0,['Abstract Strategy']
150539,Big Picture Apples to Apples,2012,4,6,30,30,7,7,N/A,0,5.67523,1,308,0,"['Bluffing', 'Card Game', 'Childrens Game', 'Humor', 'Party Game']"
173338,Pollen,2015,2,2,15,15,8,N/A,N/A,1,5.84333,2,44,0,"['Jeux Opla', 'Trefl Joker Line']"
103806,Existenz  On the Ruins of Chaos,2011,2,4,90,90,12,2,N/A,4,5.84091,3,82,0,"['Card Game', 'Fantasy']"
201012,Chernobyl,2015,1,6,20,60,10,N/A,5,1,6.00857,1.8,45,0,"['Adventure', 'Environmental', 'Exploration']"
14236,Stretch Run,2004,2,6,30,60,8,6,6,2,5.71887,1.1818,118,0,"['Animals', 'Racing', 'Sports']"
73232,DMZ  The Next Korean War,2010,2,2,60,60,12,2,2,2,5.8,2.375,26,0,"['Modern Warfare', 'Wargame']"
19028,Secret Tijuana Deathmatch,2005,3,6,60,60,12,6,6,2,5.59396,1.75,99,0,"['Card Game', 'Fighting', 'Humor']"
10631,Age of Heroes,2003,2,6,45,45,6,3,6,2,5.83617,2.3333,33,0,"['Ancient', 'Card Game', 'Civilization', 'Educational', 'Print & Play']"
25924,Trivial Pursuit  Genus Edicion II (Spain),1999,2,6,60,60,12,2,6,0,5.69453,1.1667,42,0,"['Party Game', 'Trivia']"
223971,H\u00e0nz\u00ec,2017,2,5,15,30,7,N/A,N/A,0,5.85038,2,64,0,"['Card Game', 'Memory', 'Mythology']"
131448,H\u00f6chste Eisenbahn,2012,2,6,10,10,5,3,5,1,5.77098,1,79,1,"['Card Game', 'Childrens Game', 'Trains']"
8471,Trenchfoot,1981,2,2,120,120,0,3,N/A,3,5.81098,1.8889,29,0,"['Wargame', 'World War I']"
9420,Hear 'N Seek,2004,2,6,20,20,5,N/A,N/A,0,5.82233,1,46,0,"['Childrens Game', 'Memory']"
18117,Schoko-Hexe,1990,2,6,20,20,5,3,3,1,5.62821,1,630,0,"['Card Game', 'Childrens Game']"
53,Brauerei,1996,3,6,0,0,14,N/A,N/A,0,5.89194,3,16,0,['Economic']
3174,Titan Strike!,1979,2,2,90,90,10,2,2,0,5.63562,2.5714,15,0,"['Fighting', 'Science Fiction', 'Wargame']"
128910,Pyramid Raiders,2012,3,6,20,20,12,4,6,1,5.74865,2,45,0,"['Ancient', 'Animals', 'Mythology']"
80942,Ranking,2010,3,5,30,45,8,N/A,5,3,5.59005,1.2941,381,0,"['Bluffing', 'Deduction', 'Humor']"
193628,J'Accuse!,2016,3,6,30,60,14,6,6,2,5.68012,1.4,242,0,"['Card Game', 'Humor', 'Murder/Mystery']"
3127,Age of Empires  Expandable Card Game,2000,2,4,120,360,12,2,4,4,5.87377,3.0909,59,0,"['Card Game', 'Collectible Components', 'Fighting', 'Medieval']"
56843,Fish! Fish!! Fish!,2009,2,5,45,45,8,N/A,N/A,1,5.68878,1.75,86,0,['Nautical']
13576,Math Dice Tournament Kit,2003,1,0,5,10,8,N/A,N/A,1,5.6241,1.6667,194,0,"['Educational', 'Math', 'Number']"
99166,Monza  Das Kartenspiel,2011,2,6,15,15,4,N/A,N/A,0,5.92258,1,126,0,"['Card Game', 'Childrens Game', 'Racing']"
20138,Rotundo,2005,2,5,20,20,9,N/A,3,1,5.58835,1.4375,165,0,['Card Game']
32885,Sequence  States & Capitals,2006,2,6,15,15,7,2,N/A,1,5.66632,1,169,0,"['Abstract Strategy', 'Card Game', 'Educational']"
90460,OlymPeak,2011,2,6,30,30,8,5,6,1,5.85758,2,34,0,"['Card Game', 'Mythology']"
221263,Space Invaders Dice!,2017,1,4,10,20,6,1,2,1,5.66837,1,308,0,['Dice']
173100,Monsters' Tower,2015,2,4,15,20,6,4,4,1,5.63507,1,146,0,"['Action / Dexterity', 'Childrens Game', 'Real-time']"
65889,Zeven Card Zombie,2010,2,8,30,30,9,4,8,2,5.60413,1.2857,264,0,"['Card Game', 'Fighting', 'Horror', 'Medieval', 'Zombies']"
123930,Pint Craft,2012,2,6,60,60,21,4,6,2,5.89061,1.8571,74,0,"['Card Game', 'Industry / Manufacturing']"
258544,Marble Bobsleigh,2018,2,4,10,20,6,4,4,1,5.73519,1,146,0,"['Action / Dexterity', 'Sports']"
37680,The Heavens of Olympus,2011,3,5,60,60,13,5,5,1,5.60154,2.7333,143,0,"['Economic', 'Mythology']"
286535,#MyLife,2019,2,6,30,30,10,N/A,N/A,2,5.78939,0,85,0,['Card Game']
94683,Coronation,2010,2,6,40,40,10,6,6,4,5.85484,2,26,0,"['Deduction', 'Novel-based']"
192017,Trivial Pursuit  The Big Bang Theory Edition,2014,2,10,30,60,12,N/A,N/A,0,5.9375,1.5,23,0,"['Movies / TV / Radio theme', 'Party Game', 'Trivia']"
246744,Harry Potter Miniatures Adventure Game,2018,2,6,30,90,12,2,5,0,6.09287,2.5,61,0,"['Adventure', 'Fantasy', 'Miniatures', 'Movies / TV / Radio theme', 'Novel-based']"
131163,The Visions of Johnny the Skull,2011,1,0,10,10,5,N/A,N/A,0,5.78125,1.5,103,0,"['Action / Dexterity', 'Childrens Game', 'Electronic', 'Horror', 'Party Game']"
27876,La ira del drag\u00f3n,1995,2,2,10,10,10,N/A,N/A,5,5.74042,2,33,0,"['Card Game', 'Collectible Components', 'Fantasy']"
153077,Kakerlakentanz,2014,2,6,10,20,6,N/A,N/A,0,5.67517,1,106,1,"['Action / Dexterity', 'Card Game', 'Childrens Game', 'Humor', 'Real-time']"
2645,Prize Property,1974,2,4,90,90,9,4,4,0,5.7161,1.55,76,0,['City Building']
5216,Space Master  Star Strike,1988,2,2,120,120,12,N/A,N/A,3,5.875,3,29,0,"['Fighting', 'Science Fiction']"
21294,NoNo,2006,3,8,30,30,8,N/A,5,5,5.63939,1.1111,92,0,"['Card Game', 'Dice', 'Trivia', 'Word Game']"
220642,This Belongs in a Museum,2017,2,4,20,30,10,N/A,N/A,0,6.06098,3,65,0,"['Adventure', 'Territory Building']"
9263,The Forgotten War  Korea,1996,2,2,240,240,12,N/A,N/A,0,5.9,2.5,5,1,"['Korean War', 'Wargame']"
37142,There Must Be a Victory,2009,2,2,360,360,0,2,2,2,5.875,2.3333,19,0,"['Nautical', 'Wargame']"
6367,Make 7,1994,2,2,20,20,7,2,2,0,5.76829,2,113,0,"['Abstract Strategy', 'Number']"
2616,Janus,1993,3,6,20,20,8,5,5,1,5.61859,1.1667,78,0,"['Card Game', 'Memory']"
143780,Texas Zombies,2012,3,6,20,20,14,N/A,N/A,0,5.56635,1.3333,122,0,"['Card Game', 'Horror', 'Party Game', 'Zombies']"
149078,Light Line,2013,1,8,15,15,5,N/A,N/A,0,5.69938,1,177,0,"['Card Game', 'Real-time']"
6687,Lords Of The Middle Sea,1978,2,4,180,180,12,2,4,0,5.96333,2.4,4,0,"['Science Fiction', 'Wargame']"
13495,High Finance,1968,2,6,45,45,12,N/A,N/A,0,5.70686,1.6,74,0,['Economic']
11972,Monte Rolla,2003,2,4,20,20,4,4,N/A,1,5.83333,1,126,3,"['Childrens Game', 'Racing']"
76684,Launch Pad,2010,2,4,45,45,10,4,N/A,2,5.62273,1.4286,293,0,"['Card Game', 'Industry / Manufacturing', 'Science Fiction']"
14119,Der Prestel Schlossgarten,2004,2,4,45,45,9,N/A,N/A,1,5.62432,1.8,70,0,['Prestel Verlag']
11149,It from the Pit,1992,2,4,0,0,8,4,4,1,5.88192,1,66,0,"['Action / Dexterity', 'Electronic', 'Horror']"
11873,AMC Reel Clues,2002,4,30,0,0,12,4,12,0,5.839,1.9091,35,0,"['Movies / TV / Radio theme', 'Trivia']"
2527,Attack Force,1982,2,2,60,60,10,2,2,0,5.72175,1.2,12,0,"['Science Fiction', 'Wargame']"
31138,Amazing Space Venture,2007,2,4,60,60,12,N/A,4,2,5.76513,2.3077,95,0,"['Adventure', 'Humor', 'Science Fiction', 'Space Exploration']"
2974,Scoop!,1953,2,4,45,45,7,N/A,N/A,0,5.68071,1.4,84,0,['Economic']
129290,YOU are the Maniac!,2012,2,4,30,30,13,N/A,N/A,0,5.66582,2.2,153,0,"['Card Game', 'Horror', 'Humor', 'Movies / TV / Radio theme', 'Print & Play']"
11974,Kipp,2004,2,4,15,15,5,4,4,1,5.69091,1,78,1,"['Action / Dexterity', 'Childrens Game', 'Nautical']"
5757,Bakerstreet,2003,2,2,30,30,10,2,2,1,5.5707,1.7778,255,0,"['Bluffing', 'Card Game', 'Memory', 'Murder/Mystery']"
14024,Piracy,2004,2,5,90,90,14,4,4,3,5.93772,2.5,30,0,"['Nautical', 'Wargame']"
73574,Rainbow,2010,2,6,20,20,8,N/A,6,0,5.775,2,90,0,['Card Game']
88088,Cranium  Disney Family Edition,2010,4,16,40,40,8,N/A,N/A,0,5.668,1,76,0,"['Movies / TV / Radio theme', 'Party Game', 'Puzzle', 'Trivia', 'Word Game']"
10885,Royalists & Roundheads II,1992,1,2,120,120,12,N/A,2,0,5.70465,2,13,0,"['Civil War', 'Pike and Shot', 'Wargame']"
8930,Buffy the Vampire Slayer CCG,2001,2,10,20,20,10,2,2,4,5.56587,2.0833,420,0,"['Card Game', 'Collectible Components']"
37379,Netzwerk,2003,2,4,45,45,0,N/A,N/A,0,5.7617,2.25,90,0,['Transportation']
25461,Pai Gow,0,2,8,10,10,0,N/A,N/A,0,5.76286,2,54,0,['Card Game']
1318,Blackrock Castle,2001,2,4,45,45,8,N/A,N/A,0,5.72162,2,29,0,"['Childrens Game', 'Exploration', 'Maze', 'Medieval', 'Memory']"
11456,Zilch,1972,2,12,30,30,8,2,5,1,5.80132,1.2727,397,0,['Dice']
93578,Ugh!,2012,2,6,15,15,8,3,5,1,5.68229,1.2222,200,0,"['Card Game', 'Prehistoric']"
188204,De 7 geitjes,2015,2,4,20,20,6,N/A,N/A,1,5.8186,1,172,0,"['Animals', 'Childrens Game', 'Novel-based']"
6350,Zomax,1988,2,2,60,60,8,2,2,1,5.70909,1.6667,30,0,"['Abstract Strategy', 'Wargame']"
17699,Polarity,2002,2,4,2,2,0,N/A,N/A,0,5.92,1,26,0,['Action / Dexterity']
15559,Quak,1994,2,4,15,15,4,4,4,1,5.68913,1,214,0,"['Childrens Game', 'Dice']"
1954,Kalahen,1989,3,6,120,120,12,N/A,4,1,5.7507,2.6667,20,0,"['Adventure', 'Exploration', 'Fantasy', 'Fighting']"
11136,End of Empire  The French and Indian War and the American Revolution,1997,2,2,0,0,12,2,2,0,5.90333,3.5,2,0,"['Age of Reason', 'American Revolutionary War', 'Wargame']"
257411,This Game Goes to Eleven,2018,2,6,15,30,8,N/A,6,0,5.59811,1,369,0,['Card Game']
1162,Burp,1995,2,4,60,60,10,4,4,1,5.54762,1.6667,70,0,"['Action / Dexterity', 'Bluffing', 'Civilization', 'Fantasy', 'Prehistoric']"
6355,Cirondo,1991,2,4,90,90,0,2,4,1,5.67547,3,75,0,['Abstract Strategy']
28258,Ubongo Mini,2007,1,4,10,10,7,4,4,1,5.5249,1.2059,1412,1,"['Puzzle', 'Real-time']"
119856,Button Up!,2012,2,2,15,15,8,2,2,1,5.60739,1.1333,358,0,['Abstract Strategy']
7493,Caves & Claws,1998,1,4,20,20,6,2,4,0,5.54765,1.2857,470,0,"['Adventure', 'Childrens Game', 'Exploration', 'Fantasy', 'Humor', 'Maze']"
60872,Rio Grande,2009,2,5,30,30,10,4,5,1,5.70714,1.5,64,0,['Territory Building']
174404,Robot X,2015,2,5,30,45,8,4,5,1,5.673,2,109,0,"['Card Game', 'Party Game']"
35371,El Juego de la Liga,2003,2,8,120,120,0,N/A,N/A,3,6.03333,1,91,0,['Sports']
130682,Air King,2012,2,4,30,30,8,4,4,1,5.63427,1.375,208,0,"['Aviation / Flight', 'Bluffing', 'Card Game']"
8644,Masquerade,1987,3,12,90,90,10,8,12,0,5.75806,1,38,0,"['Deduction', 'Humor', 'Party Game']"
153807,Room Party  The Game!,2014,2,5,30,45,13,4,N/A,3,5.89394,0,42,0,"['Card Game', 'Party Game']"
121813,StelCon  Infinity,2013,2,6,60,270,13,N/A,N/A,4,5.9375,2.3333,32,0,"['Science Fiction', 'Space Exploration', 'Wargame']"
157452,Cultists of Cthulhu,2016,3,6,120,120,14,6,6,0,6.26571,3,84,0,"['Horror', 'Novel-based']"
32324,Szczury Pustyni,1996,2,2,480,480,0,2,2,1,5.88571,3.3333,12,0,"['Wargame', 'World War II']"
27678,Quest for the Auburn Pelt  A PageQuest Game,1997,1,1,15,15,0,1,1,4,6.01351,1.7143,45,0,"['Adventure', 'Fantasy', 'Print & Play']"
198269,En tu casa o donde sea,2016,4,7,30,50,18,5,7,0,5.815,1,49,0,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']"
5348,Khe Sanh,2002,2,2,360,360,12,2,2,0,5.91774,2.8333,13,2,"['Modern Warfare', 'Vietnam War', 'Wargame']"
153484,Hedbanz Act Up!,2013,2,6,30,30,8,N/A,N/A,0,5.78205,0,69,0,"['Deduction', 'Party Game']"
2260,Blood and Iron,1990,2,2,300,300,12,2,2,0,5.825,2.7143,8,0,['Wargame']
156358,The Black Rose,2014,3,5,20,20,15,5,5,3,5.90154,1.8333,115,0,"['Bluffing', 'Card Game', 'Deduction', 'Memory', 'Murder/Mystery', 'Novel-based']"
7143,Crossbows and Cannon,1992,1,2,180,180,12,2,2,0,5.741,2.25,21,0,"['Renaissance', 'Wargame']"
217322,Caramba,2017,2,4,0,20,7,N/A,4,0,5.76441,1,263,0,['Dice']
144346,Mess Machine,2014,2,4,30,30,10,3,4,1,5.73514,2,109,0,"['Bluffing', 'Industry / Manufacturing', 'Puzzle']"
31216,Whack a Catgirl,2007,2,5,30,30,14,N/A,5,4,5.64332,1.2,195,0,"['Card Game', 'Humor']"
4093,Exit,1983,2,2,10,10,8,2,2,1,5.89423,1.375,156,0,"['Abstract Strategy', 'Action / Dexterity', 'Maze', 'Puzzle']"
55222,Clue  The Office,2009,3,6,45,45,9,N/A,N/A,0,5.79453,1.6667,67,0,"['Deduction', 'Movies / TV / Radio theme', 'Murder/Mystery']"
18945,Downfall  If the U.S. Invaded Japan,2005,1,2,360,360,14,N/A,N/A,0,5.97051,2.5,10,0,"['Wargame', 'World War II']"
265571,Monopoly  Game of Thrones,2019,2,6,0,0,0,N/A,N/A,0,5.94094,1.5,31,0,"['Economic', 'Movies / TV / Radio theme', 'Negotiation']"
166972,Bubble Bath Bunny,2014,2,4,5,5,2,2,3,0,5.68163,1,408,0,['Childrens Game']
211168,I Can't Even With These Monsters,2016,2,5,15,30,10,N/A,N/A,0,5.72245,1,122,0,['Card Game']
151396,Bigfoot,2014,2,2,15,15,12,2,2,3,5.60158,1.8571,174,0,['Deduction']
2495,Boggle Bowl,1987,2,4,45,45,8,2,2,0,5.6736,1.4,67,0,"['Dice', 'Word Game']"
6129,Jena,1981,2,4,240,240,12,N/A,N/A,0,5.92881,2.8,11,0,"['Napoleonic', 'Wargame']"
36560,Click Clack,2008,2,4,20,20,5,3,4,1,5.5867,1,368,2,"['Animals', 'Childrens Game', 'Dice']"
10820,Master,1982,2,8,60,60,14,6,8,0,5.69762,2.25,74,0,['Trivia']
10214,The Hundred Years War,1995,2,2,180,180,12,2,2,0,5.89318,3.4286,5,0,"['Medieval', 'Wargame']"
2970,Squatter,1962,2,6,90,90,10,3,6,3,5.65638,1.5417,147,0,"['Animals', 'Economic', 'Farming']"
7060,NORAD,1973,2,2,30,30,0,N/A,2,0,6.12333,3,6,0,"['Modern Warfare', 'Wargame']"
17021,W\u00fcrfel-Dinos,2004,2,4,10,10,4,3,4,1,5.73486,1.375,113,0,"['Childrens Game', 'Dice', 'Prehistoric', 'Racing']"
776,Remmi Demmi,1999,4,9,30,30,8,6,9,1,5.74118,1,47,0,"['Party Game', 'Real-time']"
162071,Vaults,2015,2,4,20,30,12,3,4,2,5.80041,2.375,216,0,['Card Game']
11446,La Ruta del Tesoro,1980,2,6,90,180,8,6,6,3,5.70187,1.2857,206,0,"['Economic', 'Negotiation']"
154728,Kosmiczna misja,2013,2,4,20,20,6,N/A,N/A,1,5.73429,1,134,0,"['Childrens Game', 'Space Exploration']"
151603,Scrabble Twists & Turns,2012,2,4,30,30,10,3,4,0,5.76047,1.5,51,0,"['Party Game', 'Word Game']"
40943,bOOLeO,2009,2,2,5,5,10,2,2,2,5.71556,1.5,89,0,"['Card Game', 'Math']"
32004,Chaos,2007,2,2,30,30,8,2,2,1,5.64194,1.75,142,0,['Abstract Strategy']
1247,Gangland!,1996,3,8,60,60,12,N/A,N/A,0,5.62255,2.4444,96,0,"['Card Game', 'Mafia']"
2337,Droids,1991,1,4,60,60,12,3,4,0,5.61605,2.5,39,0,"['Fighting', 'Science Fiction']"
21366,RPGQuest  The Knights Templar,2005,4,12,30,30,12,N/A,N/A,0,8.14286,1.8333,28,0,"['Exploration', 'Fantasy']"
3335,Ganoven Jagd,1983,2,2,20,20,8,2,2,1,5.76129,2,57,1,"['Abstract Strategy', 'Murder/Mystery']"
97990,Uno Roboto,2011,2,10,39,39,6,N/A,N/A,0,5.70283,1.4286,352,0,"['Card Game', 'Electronic']"
