FECHA,HORA,REGION,MODALIDAD,FALLECIDOS,HERIDOS
20210529,20:05,JUNIN,CHOQUE,1,0
20210529,19:00,LIMA,CHOQUE,0,2
20210529,06:00,AREQUIPA,DESPISTE,0,1
20210529,13:30,LIMA,CHOQUE,0,1
20210529,20:10,LIMA,CHOQUE,0,1
20210529,21:05,LIMA,CHOQUE,2,0
20210529,13:25,ANCASH,DESPISTE,1,4
20210529,14:40,ICA,CHOQUE,0,3
20210529,08:00,ANCASH,DESPISTE,0,0
20210529,20:25,AREQUIPA,CHOQUE,2,0
20210529,17:50,LAMBAYEQUE,CHOQUE,0,0
20210529,10:30,AREQUIPA,DESPISTE,0,1
20210530,00:30,LAMBAYEQUE,DESPISTE,0,2
20210530,04:30,LIMA,ATROPELLO,0,0
20210530,12:30,JUNIN,DESPISTE,0,28
20210530,07:15,AREQUIPA,CHOQUE,0,0
20210530,18:05,JUNIN,CHOQUE,0,3
20210530,06:40,LIMA,DESPISTE,0,0
20210530,06:50,AREQUIPA,DESPISTE,0,0
20210530,04:30,ICA,CHOQUE,0,1
20210530,19:40,PIURA,CHOQUE,0,1
20210530,06:45,PUNO,DESPISTE,0,0
20210530,17:30,PUNO,DESPISTE,0,3
20210530,11:20,LA LIBERTAD,ESPECIAL,0,1
20210530,18:20,PUNO,CHOQUE,0,4
20210531,19:30,AREQUIPA,DESPISTE,0,0
20210531,19:30,ANCASH,DESPISTE,0,1
20210531,16:00,LAMBAYEQUE,CHOQUE,0,1
20210531,12:22,MOQUEGUA,DESPISTE,0,2
20210531,02:15,PUNO,CHOQUE,0,0
20210531,11:20,PUNO,ATROPELLO,0,1
20210531,07:00,LA LIBERTAD,CHOQUE,0,2
20210601,02:20,JUNIN,DESPISTE,0,0
20210601,06:00,JUNIN,DESPISTE,0,0
20210601,18:10,PIURA,DESPISTE,0,1
20210601,11:40,LIMA,DESPISTE,0,1
20210601,22:57,PIURA,DESPISTE,0,0
20210601,17:55,LIMA,DESPISTE,0,0
20210601,17:00,ANCASH,DESPISTE,0,0
20210601,04:00,LA LIBERTAD,ATROPELLO,0,0
20210601,23:30,LAMBAYEQUE,CHOQUE,0,1
20210602,14:30,JUNIN,CHOQUE,0,2
20210602,14:45,JUNIN,DESPISTE,0,1
20210602,08:20,LIMA,CHOQUE,0,0
20210602,07:50,LIMA,DESPISTE,0,0
20210602,14:00,LIMA,DESPISTE,0,0
20210602,21:20,LIMA,ATROPELLO,1,0
20210602,02:30,JUNIN,DESPISTE,0,5
20210602,04:00,ANCASH,DESPISTE,0,0
20210602,00:15,ICA,CHOQUE,0,1
20210602,17:45,ICA,CHOQUE,0,2
20210602,13:50,ICA,CHOQUE,0,2
20210602,08:30,ANCASH,DESPISTE,0,2
20210602,12:00,LA LIBERTAD,CHOQUE,1,2
20210603,01:30,LIMA,CHOQUE,0,1
20210603,19:30,LA LIBERTAD,DESPISTE,0,0
20210603,05:50,AREQUIPA,ATROPELLO,0,1
20210604,00:50,LIMA,DESPISTE,0,1
20210604,08:20,LIMA,DESPISTE,0,0
20210604,17:20,LIMA,CHOQUE,0,1
20210604,21:00,LIMA,CHOQUE,0,2
20210604,07:20,JUNIN,CHOQUE,0,2
20210604,05:00,ANCASH,CHOQUE,0,2
20210604,15:20,LA LIBERTAD,DESPISTE,1,0
20210604,11:50,ANCASH,CHOQUE,0,0
20210604,06:45,LAMBAYEQUE,ATROPELLO,1,0
20210604,04:15,LAMBAYEQUE,CHOQUE,0,2
20210604,17:25,LAMBAYEQUE,ATROPELLO,0,1
20210604,13:35,AREQUIPA,CHOQUE,0,3
20210604,17:30,MOQUEGUA,DESPISTE,0,2
20210605,13:00,PIURA,CHOQUE,0,2
20210605,09:20,ICA,CHOQUE,0,1
20210605,15:30,PUNO,CHOQUE,0,0
20210605,17:00,LIMA,CHOQUE,0,4
20210605,21:00,LAMBAYEQUE,ESPECIAL,0,1
20210605,10:00,JUNIN,DESPISTE,0,1
20210605,18:35,LIMA,CHOQUE,1,0
20210605,09:00,ANCASH,DESPISTE,0,2
20210605,02:15,ANCASH,ESPECIAL,0,0
20210605,16:45,LA LIBERTAD,CHOQUE,0,1
20210605,20:20,AREQUIPA,CHOQUE,0,0
20210605,23:00,AREQUIPA,CHOQUE,1,1
20210606,07:15,JUNIN,CHOQUE,0,0
20210606,19:50,PUNO,CHOQUE,0,2
20210606,12:25,JUNIN,CHOQUE,0,1
20210606,07:34,LIMA,CHOQUE,0,0
20210606,03:30,PIURA,DESPISTE,0,1
20210606,19:30,PUNO,CHOQUE,0,0
20210606,08:10,PIURA,CHOQUE,0,2
20210606,04:20,ICA,DESPISTE,0,0
20210606,15:50,ICA,DESPISTE,0,0
20210606,03:00,PIURA,DESPISTE,0,4
20210607,14:40,LIMA,CHOQUE,0,15
20210607,05:30,JUNIN,DESPISTE,0,1
20210607,07:30,PUNO,CHOQUE,0,3
20210607,03:00,AREQUIPA,DESPISTE,0,0
20210607,19:50,LIMA,ESPECIAL,0,0
20210607,09:45,AREQUIPA,DESPISTE,1,2
20210607,19:22,LAMBAYEQUE,CHOQUE,0,2
20210607,19:40,LIMA,DESPISTE,0,1
20210607,04:00,ICA,DESPISTE,0,0
20210607,14:30,ANCASH,CHOQUE,0,3
20210607,15:50,LAMBAYEQUE,CHOQUE,1,0
20210607,19:00,PUNO,CHOQUE,0,0
20210608,12:40,LA LIBERTAD,DESPISTE,18,5
20210608,22:00,PUNO,DESPISTE,0,0
20210608,09:30,AREQUIPA,CHOQUE,0,1
20210608,19:10,LIMA,DESPISTE,0,4
20210608,14:20,LIMA,CHOQUE,0,0
20210608,09:10,LIMA,DESPISTE,0,5
20210608,00:03,LIMA,CHOQUE,0,0
20210608,08:00,AREQUIPA,DESPISTE,0,1
20210608,22:00,PUNO,CHOQUE,0,1
20210608,17:45,ICA,DESPISTE,0,1
20210608,12:30,LA LIBERTAD,DESPISTE,0,0
20210608,18:30,AREQUIPA,DESPISTE,0,1
20210609,11:00,LIMA,CHOQUE,1,0
20210609,23:30,LIMA,DESPISTE,0,1
20210609,15:00,AREQUIPA,DESPISTE,0,0
20210609,18:30,AREQUIPA,DESPISTE,0,0
20210609,21:50,LIMA,CHOQUE,0,1
20210609,18:07,LIMA,CHOQUE,0,1
20210609,15:30,LIMA,DESPISTE,0,3
20210609,11:00,LA LIBERTAD,CHOQUE,1,2
20210609,20:00,AREQUIPA,ATROPELLO,1,1
20210609,04:30,AREQUIPA,DESPISTE,0,0
20210610,07:00,PUNO,DESPISTE,2,0
20210610,19:15,JUNIN,CHOQUE,1,4
20210610,20:15,LIMA,DESPISTE,0,1
20210610,19:20,JUNIN,CHOQUE,0,0
20210610,08:50,AREQUIPA,DESPISTE,0,1
20210610,21:30,AREQUIPA,CHOQUE,0,0
20210610,15:25,LIMA,CHOQUE,0,2
20210610,12:10,LIMA,CHOQUE,0,1
20210610,06:00,ICA,CHOQUE,0,0
20210610,13:45,LA LIBERTAD,DESPISTE,0,0
20210611,01:30,LIMA,CHOQUE,0,0
20210611,07:30,LIMA,ESPECIAL,0,0
20210611,05:10,ANCASH,CHOQUE,2,5
20210611,06:30,ICA,DESPISTE,0,0
20210611,03:40,AREQUIPA,CHOQUE,0,0
20210611,06:30,AREQUIPA,CHOQUE,0,5
20210611,09:00,PIURA,DESPISTE,0,0
20210611,19:30,PUNO,CHOQUE,1,0
20210612,12:00,ICA,CHOQUE,0,4
20210612,19:05,LIMA,CHOQUE,0,1
20210612,18:00,ANCASH,DESPISTE,0,4
20210612,15:50,LIMA,CHOQUE,0,2
20210612,16:20,JUNIN,CHOQUE,0,2
20210612,02:30,ANCASH,DESPISTE,0,2
20210612,17:30,AREQUIPA,CHOQUE,0,1
20210612,10:20,AREQUIPA,DESPISTE,0,0
20210613,09:50,PIURA,DESPISTE,0,1
20210613,17:40,PUNO,CHOQUE,0,5
20210613,05:45,JUNIN,DESPISTE,0,0
20210613,18:50,LIMA,CHOQUE,1,0
20210613,16:54,JUNIN,DESPISTE,0,1
20210613,18:45,LIMA,DESPISTE,0,1
20210613,14:30,LIMA,DESPISTE,0,3
20210613,19:20,LIMA,CHOQUE,1,0
20210613,20:10,ANCASH,CHOQUE,0,1
20210613,15:40,PIURA,CHOQUE,0,0
20210613,07:42,PIURA,DESPISTE,1,0
20210613,21:30,MOQUEGUA,DESPISTE,0,2
20210614,09:00,JUNIN,CHOQUE,0,3
20210614,11:30,LIMA,CHOQUE,0,0
20210614,12:40,LIMA,CHOQUE,0,1
20210614,22:20,MOQUEGUA,DESPISTE,0,1
20210614,03:45,AREQUIPA,DESPISTE,0,1
20210614,10:30,JUNIN,CHOQUE,0,1
20210614,20:05,LA LIBERTAD,CHOQUE,0,0
20210614,11:10,LIMA,DESPISTE,0,1
20210614,17:20,ANCASH,CHOQUE,0,1
20210614,16:40,ANCASH,CHOQUE,0,0
20210614,16:50,AREQUIPA,DESPISTE,0,1
20210614,10:45,LA LIBERTAD,DESPISTE,0,1
20210614,18:50,LAMBAYEQUE,CHOQUE,0,1
20210614,20:45,AREQUIPA,CHOQUE,0,6
20210614,06:00,AREQUIPA,DESPISTE,0,1
20210614,14:30,AREQUIPA,CHOQUE,1,1
20210614,05:30,MOQUEGUA,CHOQUE,0,0
20210615,20:40,AREQUIPA,CHOQUE,1,0
20210615,18:30,JUNIN,CHOQUE,0,0
20210615,03:30,PIURA,DESPISTE,0,1
20210615,04:45,ANCASH,CHOQUE,0,2
20210615,02:25,ANCASH,DESPISTE,0,1
20210615,09:30,LAMBAYEQUE,CHOQUE,0,0
20210616,20:30,JUNIN,CHOQUE,0,1
20210616,10:00,LIMA,CHOQUE,1,0
20210616,18:50,LIMA,DESPISTE,0,0
20210616,21:15,LIMA,DESPISTE,0,0
20210616,12:00,LIMA,CHOQUE,0,1
20210616,07:15,LIMA,DESPISTE,0,0
20210616,06:40,ICA,CHOQUE,1,0
20210616,03:15,AREQUIPA,DESPISTE,0,3
20210616,05:20,LAMBAYEQUE,DESPISTE,0,0
20210616,09:10,AREQUIPA,CHOQUE,1,1
20210617,21:30,LIMA,CHOQUE,0,0
20210617,05:45,JUNIN,CHOQUE,0,0
20210617,14:10,LIMA,DESPISTE,0,0
20210617,21:30,LIMA,ESPECIAL,0,0
20210617,15:20,LIMA,DESPISTE,0,1
20210617,10:15,LIMA,DESPISTE,0,0
20210617,06:50,AREQUIPA,CHOQUE,0,0
20210617,21:55,LAMBAYEQUE,CHOQUE,0,1
20210617,17:00,LAMBAYEQUE,CHOQUE,0,0
20210617,15:20,PIURA,CHOQUE,1,0
20210617,23:20,AREQUIPA,DESPISTE,0,1
20210617,18:50,PUNO,CHOQUE,0,2
20210618,03:45,LA LIBERTAD,DESPISTE,1,0
20210618,08:20,LIMA,CHOQUE,0,3
20210618,20:40,AREQUIPA,DESPISTE,0,1
20210618,01:00,JUNIN,ATROPELLO,1,0
20210618,10:00,AREQUIPA,CHOQUE,0,0
20210618,19:30,LAMBAYEQUE,CHOQUE,0,2
20210618,20:10,LIMA,CHOQUE,0,0
20210618,06:50,LIMA,DESPISTE,0,5
20210618,01:40,PUNO,DESPISTE,0,0
20210618,02:00,ANCASH,DESPISTE,0,0
20210618,11:20,ANCASH,DESPISTE,0,1
20210618,19:40,AREQUIPA,ATROPELLO,0,0
20210618,23:00,PIURA,DESPISTE,0,3
20210618,06:15,PUNO,DESPISTE,0,0
20210619,11:50,LIMA,CHOQUE,0,2
20210619,19:20,LIMA,DESPISTE,0,0
20210619,15:00,LIMA,DESPISTE,0,2
20210619,20:15,LAMBAYEQUE,CHOQUE,0,0
20210619,03:30,LIMA,ATROPELLO,0,0
20210619,17:30,LAMBAYEQUE,CHOQUE,0,1
20210619,19:30,JUNIN,CHOQUE,0,1
20210619,04:30,LIMA,DESPISTE,0,0
20210619,15:25,LIMA,DESPISTE,0,1
20210619,19:10,ANCASH,CHOQUE,0,3
20210619,10:25,PUNO,DESPISTE,0,0
20210619,15:00,LA LIBERTAD,CHOQUE,0,0
20210619,17:00,PIURA,DESPISTE,0,2
20210619,11:20,MOQUEGUA,CHOQUE,0,0
20210620,18:50,JUNIN,ATROPELLO,0,0
20210620,05:20,LIMA,DESPISTE,0,0
20210620,23:20,LIMA,DESPISTE,0,0
20210620,17:30,LAMBAYEQUE,CHOQUE,0,2
20210620,00:05,LIMA,DESPISTE,1,1
20210620,19:00,ANCASH,CHOQUE,0,2
20210620,06:05,LIMA,DESPISTE,0,0
20210620,23:40,LIMA,CHOQUE,0,1
20210620,09:10,ICA,DESPISTE,0,4
20210620,17:50,MOQUEGUA,DESPISTE,0,1
20210620,11:10,MOQUEGUA,CHOQUE,0,0
20210620,00:05,ANCASH,CHOQUE,1,0
20210620,13:30,AREQUIPA,CHOQUE,0,0
20210620,19:30,AREQUIPA,CHOQUE,0,1
20210620,20:30,AREQUIPA,DESPISTE,0,0
20210620,11:40,AREQUIPA,DESPISTE,0,2
20210620,21:30,PIURA,CHOQUE,0,0
20210620,20:30,AREQUIPA,DESPISTE,0,0
20210620,20:35,PIURA,DESPISTE,0,1
20210620,16:35,PUNO,DESPISTE,0,0
20210621,06:39,LIMA,ATROPELLO,0,0
20210621,07:30,LIMA,DESPISTE,0,3
20210621,06:20,LAMBAYEQUE,CHOQUE,0,1
20210621,06:26,LIMA,CHOQUE,0,1
20210621,07:00,LIMA,DESPISTE,0,0
20210621,09:30,ANCASH,DESPISTE,0,0
20210621,07:10,LIMA,CHOQUE,0,2
20210621,09:14,ANCASH,DESPISTE,0,4
20210621,12:40,ANCASH,DESPISTE,0,3
20210621,19:00,ICA,ATROPELLO,0,1
20210621,17:30,ANCASH,CHOQUE,0,0
20210622,07:00,PIURA,CHOQUE,1,3
20210622,07:45,MOQUEGUA,CHOQUE,0,2
20210622,18:20,LIMA,DESPISTE,0,1
20210622,10:30,AREQUIPA,DESPISTE,0,2
20210622,17:45,LAMBAYEQUE,CHOQUE,0,1
20210622,23:00,LIMA,DESPISTE,0,1
20210622,04:20,LIMA,CHOQUE,0,3
20210622,05:20,LIMA,DESPISTE,0,0
20210622,22:10,LIMA,ESPECIAL,0,0
20210622,01:00,LIMA,ESPECIAL,1,1
20210622,10:40,ANCASH,CHOQUE,0,0
20210622,00:25,LIMA,CHOQUE,2,3
20210622,05:30,LAMBAYEQUE,DESPISTE,0,0
20210622,06:30,LAMBAYEQUE,CHOQUE,0,1
20210622,10:05,AREQUIPA,CHOQUE,0,0
20210623,16:45,ANCASH,DESPISTE,0,2
20210623,09:20,LIMA,DESPISTE,0,1
20210623,18:00,LAMBAYEQUE,CHOQUE,0,4
20210623,04:30,AREQUIPA,DESPISTE,0,0
20210623,04:50,ANCASH,DESPISTE,0,0
20210623,21:00,LA LIBERTAD,CHOQUE,0,1
20210623,06:00,LAMBAYEQUE,DESPISTE,0,4
20210623,13:00,PUNO,DESPISTE,0,1
20210624,05:00,LAMBAYEQUE,CHOQUE,0,0
20210624,19:15,ANCASH,DESPISTE,0,2
20210624,10:00,LIMA,CHOQUE,0,0
20210624,15:10,ANCASH,DESPISTE,0,0
20210624,11:35,ANCASH,DESPISTE,0,1
20210624,15:20,LA LIBERTAD,CHOQUE,3,7
20210624,10:00,AREQUIPA,CHOQUE,0,2
20210624,18:30,PIURA,CHOQUE,0,1
20210625,09:40,JUNIN,DESPISTE,0,1
20210625,10:50,LIMA,DESPISTE,0,0
20210625,11:05,JUNIN,ATROPELLO,0,1
20210626,23:55,LA LIBERTAD,CHOQUE,0,2
20210626,07:50,AREQUIPA,DESPISTE,0,1
20210626,20:30,LA LIBERTAD,CHOQUE,0,0
20210626,19:40,AREQUIPA,DESPISTE,0,0
20210626,02:00,ANCASH,ESPECIAL,0,0
20210626,12:10,LIMA,DESPISTE,0,0
20210626,07:50,LIMA,DESPISTE,0,0
20210626,08:00,LIMA,CHOQUE,0,0
20210626,10:00,JUNIN,ESPECIAL,0,0
20210626,19:35,ANCASH,DESPISTE,0,1
20210626,20:30,ICA,DESPISTE,0,1
20210626,17:30,ICA,CHOQUE,0,4
20210626,18:20,PUNO,CHOQUE,0,1
20210626,15:30,PUNO,DESPISTE,0,0
20210626,07:00,AREQUIPA,DESPISTE,0,0
20210626,05:40,AREQUIPA,CHOQUE,0,4
20210626,04:00,PUNO,DESPISTE,0,6
20210627,13:45,PUNO,DESPISTE,0,1
20210627,20:00,PIURA,CHOQUE,0,2
20210627,05:40,JUNIN,CHOQUE,0,1
20210627,14:50,AREQUIPA,DESPISTE,0,0
20210627,10:50,AREQUIPA,CHOQUE,0,0
20210627,08:20,LAMBAYEQUE,DESPISTE,0,0
20210628,13:45,LAMBAYEQUE,DESPISTE,0,0
20210628,11:30,LAMBAYEQUE,CHOQUE,1,1
20210628,03:50,JUNIN,DESPISTE,0,1
20210628,15:30,PIURA,ATROPELLO,0,0
20210628,14:40,ANCASH,DESPISTE,0,6
20210628,19:30,ANCASH,DESPISTE,0,1
20210628,17:30,ANCASH,DESPISTE,0,1
20210629,18:45,LIMA,DESPISTE,0,2
20210629,21:30,LIMA,DESPISTE,0,0
20210629,20:45,LIMA,DESPISTE,0,2
20210629,12:43,PUNO,DESPISTE,0,0
20210629,11:20,JUNIN,CHOQUE,0,2
20210629,08:35,LIMA,CHOQUE,0,1
20210629,08:00,JUNIN,CHOQUE,0,2
20210629,05:55,PUNO,CHOQUE,0,0
20210630,21:50,LIMA,CHOQUE,1,2
20210630,05:30,JUNIN,VOLCADURA,0,0
20210630,20:40,LIMA,CHOQUE,0,0
20210630,05:56,JUNIN,DESPISTE,0,2
20210630,18:05,LIMA,DESPISTE,0,3
20210630,04:50,LIMA,VOLCADURA,0,0
20210701,05:30,JUNIN,DESPISTE,0,0
20210701,07:10,LIMA,CHOQUE,0,1
20210701,22:45,JUNIN,CHOQUE,0,1
20210701,07:30,LIMA,CHOQUE,0,3
20210701,11:00,ICA,ESPECIAL,0,0
20210701,09:35,LIMA,DESPISTE,0,1
20210701,00:35,LIMA,DESPISTE,1,0
20210701,16:10,LA LIBERTAD,CHOQUE,0,3
20210701,15:00,ANCASH,DESPISTE,1,3
20210701,05:30,ANCASH,CHOQUE,0,1
20210701,09:20,PUNO,CHOQUE,0,0
20210701,07:20,PUNO,DESPISTE,0,0
20210702,23:50,LA LIBERTAD,CHOQUE,0,2
20210702,16:30,LIMA,ATROPELLO,0,0
20210702,13:30,JUNIN,DESPISTE,0,0
20210702,13:06,LIMA,DESPISTE,0,1
20210702,04:30,LIMA,DESPISTE,0,0
20210702,14:00,PUNO,DESPISTE,0,2
20210702,00:00,ICA,ESPECIAL,0,0
20210702,10:20,PUNO,CHOQUE,0,0
20210702,17:25,ANCASH,DESPISTE,0,0
20210702,00:30,ICA,VOLCADURA,0,1
20210702,21:35,LA LIBERTAD,VOLCADURA,0,0
20210702,17:00,AREQUIPA,DESPISTE,0,1
20210702,07:45,PIURA,CHOQUE,0,3
20210702,07:45,PIURA,ESPECIAL,0,0
20210703,20:15,PUNO,CHOQUE,0,1
20210703,22:50,MOQUEGUA,CHOQUE,0,12
20210703,22:00,LIMA,ESPECIAL,0,0
20210703,14:30,LIMA,DESPISTE,0,1
20210703,05:50,LIMA,CHOQUE,0,0
20210703,18:40,LIMA,CHOQUE,0,1
20210703,19:45,LIMA,CHOQUE,0,2
20210703,20:00,LIMA,DESPISTE,0,2
20210703,19:05,AREQUIPA,CHOQUE,0,1
20210703,02:50,ANCASH,CHOQUE,0,0
20210703,13:45,ANCASH,DESPISTE,0,0
20210703,06:10,ANCASH,DESPISTE,0,2
20210703,20:38,LAMBAYEQUE,CHOQUE,1,2
20210703,13:35,PIURA,CHOQUE,0,3
20210703,13:35,PIURA,CHOQUE,0,3
20210704,06:00,LIMA,CHOQUE,0,5
20210704,13:45,LIMA,DESPISTE,0,1
20210704,13:50,LIMA,DESPISTE,0,8
20210704,17:40,LIMA,DESPISTE,0,0
20210704,10:30,MOQUEGUA,DESPISTE,0,1
20210704,17:20,AREQUIPA,CHOQUE,1,0
20210705,20:50,LIMA,DESPISTE,0,0
20210705,06:10,LA LIBERTAD,CHOQUE,1,0
20210705,21:15,LIMA,DESPISTE,0,0
20210705,15:18,LIMA,CHOQUE,0,0
20210705,20:10,LIMA,CHOQUE,0,2
20210705,11:30,AREQUIPA,ESPECIAL,0,0
20210705,07:00,LA LIBERTAD,CHOQUE,0,3
20210706,15:30,LIMA,DESPISTE,0,1
20210706,15:05,ICA,DESPISTE,0,2
20210706,12:58,ANCASH,CHOQUE,0,0
20210706,20:30,AREQUIPA,DESPISTE,0,2
20210706,15:00,LAMBAYEQUE,CHOQUE,0,0
20210706,00:25,AREQUIPA,CHOQUE,0,2
20210707,20:20,LIMA,CHOQUE,0,0
20210707,15:30,LAMBAYEQUE,CHOQUE,0,1
20210707,04:39,LIMA,DESPISTE,0,0
20210707,18:00,AREQUIPA,DESPISTE,0,0
20210707,07:50,LA LIBERTAD,CHOQUE,1,0
20210708,11:25,MOQUEGUA,CHOQUE,0,0
20210708,18:30,PUNO,CHOQUE,0,0
20210708,05:00,LIMA,CHOQUE,1,7
20210708,18:10,LIMA,DESPISTE,0,0
20210708,20:00,LIMA,DESPISTE,0,2
20210708,06:20,LIMA,CHOQUE,0,0
20210708,23:39,LIMA,DESPISTE,0,0
20210708,16:30,JUNIN,DESPISTE,0,0
20210708,00:00,LIMA,CHOQUE,0,1
20210708,10:01,MOQUEGUA,DESPISTE,0,0
20210708,15:10,ICA,DESPISTE,0,0
20210708,06:20,LA LIBERTAD,CHOQUE,0,0
20210708,20:10,AREQUIPA,ESPECIAL,0,0
20210709,14:50,JUNIN,ESPECIAL,0,1
20210709,11:45,ANCASH,DESPISTE,0,0
20210709,12:45,LA LIBERTAD,CHOQUE,0,0
20210709,12:20,JUNIN,CHOQUE,0,3
20210709,07:15,LIMA,CHOQUE,0,1
20210709,11:45,LIMA,DESPISTE,0,4
20210709,23:25,AREQUIPA,VOLCADURA,0,0
20210709,02:00,LIMA,CHOQUE,0,0
20210709,16:30,LIMA,CHOQUE,0,0
20210709,08:00,AREQUIPA,CHOQUE,0,5
20210709,14:00,ICA,CHOQUE,1,2
20210709,14:30,MOQUEGUA,DESPISTE,0,0
20210709,05:00,LAMBAYEQUE,CHOQUE,0,1
20210709,16:01,AREQUIPA,CHOQUE,0,4
20210710,16:01,AREQUIPA,DESPISTE,0,2
20210710,07:50,JUNIN,CHOQUE,0,1
20210710,00:20,JUNIN,CHOQUE,0,1
20210710,12:45,LA LIBERTAD,CHOQUE,0,1
20210710,17:00,LIMA,DESPISTE,0,2
20210710,08:30,ANCASH,ESPECIAL,0,3
20210710,20:20,LIMA,CHOQUE,1,3
20210710,13:45,LIMA,DESPISTE,0,4
20210710,07:20,MOQUEGUA,DESPISTE,0,1
20210710,10:40,PIURA,ATROPELLO,2,0
20210710,08:30,ANCASH,CHOQUE,1,17
20210710,08:00,PIURA,CHOQUE,0,0
20210710,16:20,PUNO,DESPISTE,0,1
20210711,12:30,AREQUIPA,CHOQUE,0,1
20210711,19:00,MOQUEGUA,CHOQUE,0,1
20210711,12:20,LIMA,DESPISTE,0,0
20210711,08:30,LIMA,DESPISTE,0,0
20210711,23:40,JUNIN,CHOQUE,2,0
20210711,18:20,LIMA,CHOQUE,0,4
20210711,20:30,LAMBAYEQUE,DESPISTE,0,1
20210711,18:00,LIMA,CHOQUE,0,3
20210711,22:57,PIURA,DESPISTE,0,1
20210711,09:00,ANCASH,DESPISTE,0,1
20210711,09:00,LA LIBERTAD,DESPISTE,0,0
20210712,07:00,AREQUIPA,CHOQUE,2,8
20210712,09:00,ICA,CHOQUE,1,0
20210712,05:30,ANCASH,CHOQUE,1,3
20210712,16:40,LA LIBERTAD,CHOQUE,0,1
20210712,09:50,AREQUIPA,CHOQUE,0,1
20210712,16:00,PUNO,CHOQUE,0,2
20210712,03:15,PUNO,DESPISTE,0,0
20210713,21:00,LIMA,CHOQUE,0,3
20210713,08:00,PIURA,CHOQUE,0,2
20210713,16:47,JUNIN,DESPISTE,0,1
20210713,08:00,MOQUEGUA,DESPISTE,0,0
20210713,17:20,PUNO,ESPECIAL,0,0
20210713,20:30,ICA,DESPISTE,0,2
20210713,16:50,AREQUIPA,CHOQUE,0,1
20210713,04:58,AREQUIPA,DESPISTE,0,1
20210713,10:40,PUNO,ESPECIAL,0,0
20210713,09:00,PUNO,DESPISTE,1,0
20210714,03:30,LA LIBERTAD,DESPISTE,0,16
20210714,14:20,LIMA,CHOQUE,0,0
20210714,18:40,LIMA,ATROPELLO,1,0
20210714,16:20,LIMA,DESPISTE,0,1
20210714,11:30,AREQUIPA,DESPISTE,0,2
20210714,23:00,PUNO,DESPISTE,0,0
20210714,16:30,PUNO,DESPISTE,0,0
20210714,18:30,MOQUEGUA,CHOQUE,0,0
20210714,22:45,ICA,CHOQUE,0,1
20210714,09:00,LAMBAYEQUE,DESPISTE,0,0
20210714,17:30,AREQUIPA,CHOQUE,0,0
20210715,12:30,JUNIN,DESPISTE,0,1
20210715,07:25,LIMA,CHOQUE,0,2
20210715,18:00,ANCASH,CHOQUE,2,1
20210715,20:10,PUNO,DESPISTE,0,0
20210715,22:50,LIMA,CHOQUE,0,2
20210715,20:10,PIURA,DESPISTE,0,2
20210715,06:20,ANCASH,CHOQUE,0,1
20210715,06:35,AREQUIPA,CHOQUE,0,2
20210715,19:00,AREQUIPA,ESPECIAL,0,0
20210715,19:50,AREQUIPA,CHOQUE,0,4
20210715,14:30,AREQUIPA,DESPISTE,0,0
20210715,08:40,MOQUEGUA,DESPISTE,0,1
20210716,05:45,PUNO,DESPISTE,2,9
20210716,08:50,AREQUIPA,CHOQUE,0,4
20210716,23:55,LIMA,CHOQUE,0,0
20210716,18:45,PUNO,CHOQUE,0,1
20210716,17:20,PUNO,VOLCADURA,0,3
20210717,08:15,LAMBAYEQUE,CHOQUE,0,2
20210717,20:30,LIMA,CHOQUE,0,1
20210717,06:45,PUNO,DESPISTE,0,0
20210717,02:10,LAMBAYEQUE,CHOQUE,0,1
20210717,06:30,AREQUIPA,DESPISTE,0,0
20210718,04:15,LA LIBERTAD,DESPISTE,0,2
20210718,19:30,LIMA,CHOQUE,0,1
20210718,22:00,AREQUIPA,VOLCADURA,0,0
20210718,00:35,PUNO,DESPISTE,0,0
20210718,16:30,LA LIBERTAD,DESPISTE,0,0
20210718,21:15,LIMA,CHOQUE,0,1
20210718,18:30,PIURA,CHOQUE,0,0
20210718,07:50,MOQUEGUA,DESPISTE,0,2
20210718,06:00,ICA,DESPISTE,0,0
20210718,03:00,AREQUIPA,DESPISTE,0,0
20210719,04:45,LA LIBERTAD,DESPISTE,0,1
20210719,19:00,LAMBAYEQUE,ESPECIAL,0,0
20210719,01:05,JUNIN,CHOQUE,0,1
20210719,04:50,AREQUIPA,DESPISTE,0,0
20210719,15:10,LIMA,CHOQUE,0,1
20210719,07:20,AREQUIPA,DESPISTE,0,3
20210719,12:40,LIMA,CHOQUE,0,1
20210719,21:00,LA LIBERTAD,VOLCADURA,0,1
20210719,13:30,LA LIBERTAD,DESPISTE,0,4
20210720,20:45,PUNO,DESPISTE,0,2
20210720,22:30,LIMA,CHOQUE,0,1
20210720,17:30,JUNIN,DESPISTE,0,0
20210720,10:30,LIMA,CHOQUE,0,1
20210720,09:00,JUNIN,CHOQUE,0,1
20210720,20:20,LIMA,CHOQUE,0,0
20210720,14:20,LIMA,DESPISTE,0,2
20210720,15:30,LIMA,DESPISTE,0,1
20210720,18:55,ANCASH,DESPISTE,0,0
20210720,10:00,ICA,CHOQUE,0,0
20210720,20:30,PUNO,ATROPELLO,0,1
20210720,15:30,PUNO,DESPISTE,0,1
20210721,10:00,JUNIN,CHOQUE,0,0
20210721,17:40,LIMA,CHOQUE,0,2
20210721,21:30,LIMA,DESPISTE,0,2
