periodo;fproceso;anio_ing;id_df;distrito_fiscal;tipo_fiscalia;materia;especialidad;tipo_caso;sistema;tipo_especializada;ingresado;atendido
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;165;163
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;45;45
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;894;846
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 SUPRAPROVINCIAL ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;47;45
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;02 SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;215;185
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;03 SUPRAPROVINCIAL ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;204;187
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;718;584
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;07 ESPECIALIZADA EN DELITOS TRIBUTARIOS;125;125
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;483;480
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;5938;5930
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;236;227
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;3311;3281
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;17 PENAL SUPRAPROVINCIAL;178;172
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;1337;273
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;;64133;59091
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;02 SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;783;725
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;07 ESPECIALIZADA EN DELITOS TRIBUTARIOS;14;14
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;101;95
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;43;43
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;1027;751
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;17 PENAL SUPRAPROVINCIAL;10;9
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;;12405;10203
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;16948;14093
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;945;914
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;49;48
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;16;16
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;373;360
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;232;232
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 NACIONAL ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;91;91
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;02 NACIONAL ESPECIALIZADA EN CRIMINALIDAD ORGANIZADA;184;184
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;03 NACIONAL ESPECIALIZADA EN LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;44;44
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;38;38
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;02 NACIONAL ESPECIALIZADA EN CRIMINALIDAD ORGANIZADA;34;34
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;03 NACIONAL ESPECIALIZADA EN LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;53;53
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;50;45
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 NACIONAL ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;47;47
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;02 NACIONAL ESPECIALIZADA EN CRIMINALIDAD ORGANIZADA;4;4
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;03 NACIONAL ESPECIALIZADA EN LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;120;118
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;03 NACIONAL ESPECIALIZADA EN LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;8;8
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;126;104
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;02 NACIONAL ESPECIALIZADA EN CRIMINALIDAD ORGANIZADA;98;78
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;03 NACIONAL ESPECIALIZADA EN LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO;29;7
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;04 ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS;34;28
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;06 PENAL NACIONAL;290;234
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;;5210;3680
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;15;14
01/01/2018 - 31/12/2018;11/01/2019;2018;17;LIMA;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;02 NACIONAL ESPECIALIZADA EN CRIMINALIDAD ORGANIZADA;4;3
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1538;1484
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;139;79
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;2140;2034
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1237;1162
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;442;426
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;400;377
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;33;33
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;75;72
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;63;62
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;171;164
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;1279;383
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;;56981;35502
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;;5315;4406
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1146;1146
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;165;127
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;33;32
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;13;13
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;248;218
01/01/2018 - 31/12/2018;11/01/2019;2018;18;LIMA ESTE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;;2403;1581
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;1888;1852
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;108;108
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;2389;2310
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1480;1456
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;564;559
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;1298;1268
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;51;51
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;213;204
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;32;27
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;334;327
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;53;53
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;64;49
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;139;139
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;151;131
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;3351;887
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;;48874;35001
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;7;7
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;93;93
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;595;595
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;;1902;1902
01/01/2018 - 31/12/2018;11/01/2019;2018;22;MADRE DE DIOS;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;10 ESPECIALIZADA EN MATERIA AMBIENTAL;19;12
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;3;
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SGF;;186;141
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;22;22
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;13;13
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;12 ESPECIALIZADA EN DELITOS DE TRAFICOS ILICITO DE DROGAS;8;8
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;15 ESPECIALIZADA EN TRANSITO Y SEGURIDAD VIAL;71;71
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;;1403;1403
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;05 ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;PROVINCIAL;PENAL;PENAL;INVESTIGACION PREVENTIVA;SGF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;259;259
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;974;909
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;493;486
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;127;127
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;31;30
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;376;374
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;46;46
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;;183;183
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;;870;783
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;13;13
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;;1173;1156
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;;18;17
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;4;3
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SGF;;1041;480
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;EXPEDIENTE;SIATF;;522;522
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;2;
01/01/2018 - 31/12/2018;11/01/2019;2018;19;LIMA NORTE;SUPERIOR;PENAL;PENAL;INCIDENTE-EXPEDIENTE;SGF;;76;42
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;814;727
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;ACTOS CONTRA LA LIBERTAD SEXUAL;DENUNCIA;SIATF;;69;65
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;1051;1042
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;FAMILIA PENAL;DENUNCIA;SIATF;;1006;974
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;342;340
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;DENUNCIA;SIATF;;545;526
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;FAMILIA TUTELAR;EXPEDIENTE;SIATF;;37;34
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;DENUNCIA;SIATF;;126;122
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;76;76
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;PENAL;PENAL;DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;212;197
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;11 ESPECIALIZADA EN PREVENCION DEL DELITO;120;117
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;18 ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR;241;88
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;PENAL;PENAL;DENUNCIA;SIATF;;32343;28971
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;PROVINCIAL;PENAL;PENAL;EXPEDIENTE;SIATF;;3701;3396
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;CIVIL;CIVIL;EXPEDIENTE;SIATF;;270;264
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;FAMILIA;FAMILIA CIVIL;EXPEDIENTE;SIATF;;262;237
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;FAMILIA;FAMILIA PENAL;EXPEDIENTE;SIATF;;35;34
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;FAMILIA;VIOLENCIA FAMILIAR;EXPEDIENTE;SIATF;;200;190
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;PENAL;PENAL;APELACION DENUNCIA;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;78;78
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;PENAL;PENAL;APELACION EXPEDIENTE;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;1;1
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;PENAL;PENAL;CONSULTAS;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;20;LIMA SUR;SUPERIOR;PENAL;PENAL;EXCLUSION FISCAL;SGF;01 ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS;2;2
01/01/2018 - 31/12/2018;11/01/2019;2018;21;LORETO;PROVINCIAL;CIVIL;CIVIL;EXPEDIENTE;SIATF;;3880;3573
