CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,P313_N,P313_1,P313_2,P313_3,P313_4,factorfinal
15,LIMA,01,LIMA,37,SANTA ANITA,Lima,2436802,55097,1,1,1,4,1,1,1,4,3,1,1,1,48,2,79.8184115118666
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03931,04405,16,1,1,2,1,1,1,8,6,1,3,2,26,2,27.065
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10350,05205,11,1,1,3,1,1,1,6,5,2,8,2,32,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10350,05205,11,1,1,3,1,1,1,6,5,3,8,1,25,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10350,05205,11,1,1,3,1,1,1,6,5,1,1,1,64,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10618,08099,7,1,1,2,1,1,1,5,5,1,4,2,38,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10618,08099,7,1,1,2,1,1,1,5,5,2,4,1,36,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,03,FLORENCIA DE MORA,Trujillo,11095,05586,15,1,1,4,1,1,1,4,1,1,2,2,63,2,20.2326935890796
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12181,09919,5,1,1,3,1,1,1,3,3,1,1,1,45,2,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12181,09919,5,1,1,3,1,1,1,3,3,2,2,2,40,2,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12181,09919,5,1,1,3,1,1,1,3,3,3,8,2,15,2,17.5677605416671
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,12228,10014,2,1,1,3,1,1,1,5,4,1,2,2,45,1,13.1758204062503
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,12451,10609,14,1,1,3,1,1,1,1,2,1,1,1,60,1,26.3516408125007
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,12451,10609,14,1,1,3,1,1,1,1,2,2,2,2,39,1,26.3516408125007
02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,Chimbote,12451,10609,14,1,1,3,1,1,1,1,2,3,9,1,4,1,26.3516408125007
07,LIMA,01,CALLAO,07,MI PERU,Lima,17403,19655,4,1,1,3,1,1,1,2,1,1,2,2,64,1,99.7730143898332
07,LIMA,01,CALLAO,07,MI PERU,Lima,17403,19655,4,1,1,3,1,1,1,2,1,2,4,1,5,2,99.7730143898332
07,LIMA,01,CALLAO,07,MI PERU,Lima,17403,19655,4,1,1,3,1,1,1,2,1,3,8,1,18,1,99.7730143898332
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17499,19343,44,1,1,4,1,1,1,1,1,1,3,2,51,1,133.030685853111
07,LIMA,01,CALLAO,06,VENTANILLA,Lima,17499,19343,44,1,1,4,1,1,1,1,1,2,4,1,22,1,133.030685853111
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,4,8,1,20,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,5,8,2,17,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,6,9,1,39,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,7,9,1,35,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,8,9,2,2,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,9,9,2,1,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,1,9,2,86,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00041,00196,13,1,1,3,1,1,1,3,2,10,9,1,1,2,18.4221580467314
20,PIURA,01,PIURA,01,PIURA,Piura,01295,01454,16,1,1,1,1,1,1,6,3,1,2,2,45,1,94.1046726420262
15,LIMA,01,LIMA,19,LURIN,Lima,47923,68062,2,1,1,5,1,1,1,8,5,2,2,2,46,2,133.030685853111
15,LIMA,01,LIMA,19,LURIN,Lima,47923,68062,2,1,1,5,1,1,1,8,5,3,8,1,18,2,133.030685853111
15,LIMA,01,LIMA,19,LURIN,Lima,47923,68062,2,1,1,5,1,1,1,8,5,4,8,2,3,2,133.030685853111
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01181,02214,20,1,1,4,1,1,1,8,5,1,4,2,11,1,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01181,02214,20,1,1,4,1,1,1,8,5,2,4,1,9,1,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01181,02214,20,1,1,4,1,1,1,8,5,3,4,1,1,1,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01181,02214,20,1,1,4,1,1,1,8,5,4,9,2,39,1,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01665,02130,17,1,1,2,1,1,1,1,2,1,2,2,38,1,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01665,02130,17,1,1,2,1,1,1,1,2,2,9,2,63,2,31.3682242140087
20,PIURA,01,PIURA,04,CASTILLA,Piura,01665,02130,17,1,1,2,1,1,1,1,2,3,4,2,3,1,31.3682242140087
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03434,03778,2,1,1,2,1,1,1,2,2,1,1,1,50,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03434,03778,2,1,1,2,1,1,1,2,2,2,2,2,49,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03434,03778,2,1,1,2,1,1,1,2,2,3,8,2,26,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03515,03928,2,1,1,2,1,1,1,4,1,1,9,1,57,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,1,2,2,70,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,2,8,1,55,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,3,8,1,50,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,4,8,1,40,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,5,8,1,42,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03428,03780,16,1,1,2,1,1,1,3,1,6,8,1,40,2,18.0433333333333
15,LIMA,01,LIMA,19,LURIN,Lima,29773,68082,14,1,1,4,1,1,1,3,2,1,4,2,10,2,133.030685853111
15,LIMA,01,LIMA,19,LURIN,Lima,29773,68082,14,1,1,4,1,1,1,3,2,2,4,2,5,2,133.030685853111
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,2,1,8,1,30,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,3,1,8,1,30,1,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,6,1,4,1,9,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,6,2,9,2,57,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,8,1,8,1,9,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,8,2,9,2,57,2,18.4221580467314
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00084,00973,15,1,1,2,1,1,1,12,1,1,2,2,60,2,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00084,00973,15,1,1,2,1,1,1,12,1,2,8,1,27,2,36.8443160934628
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00084,00973,15,1,1,2,1,1,1,12,1,3,8,2,25,2,36.8443160934628
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03369,03367,26,1,1,2,1,1,1,1,1,1,2,2,63,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03369,03367,26,1,1,2,1,1,1,1,1,2,4,2,17,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,03369,03367,26,1,1,2,1,1,1,1,1,3,4,1,7,1,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02875,24,1,1,3,1,1,1,6,2,1,1,1,82,2,54.13
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02875,24,1,1,3,1,1,1,6,2,2,2,2,59,2,54.13
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03841,02875,24,1,1,3,1,1,1,6,2,3,8,2,30,2,54.13
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04255,29,1,1,2,1,1,1,5,1,1,8,1,21,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04255,29,1,1,2,1,1,1,5,4,1,4,1,21,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04563,8,1,1,4,1,1,1,2,2,1,2,2,52,2,18.0433333333333
04,AREQUIPA,01,AREQUIPA,04,CERRO COLORADO,Arequipa,42125,12586,3,1,1,3,1,1,1,3,2,3,4,2,17,2,44.2092192842152
04,AREQUIPA,01,AREQUIPA,10,MIRAFLORES,Arequipa,42850,13558,25,1,1,4,1,1,1,5,1,1,8,2,49,2,26.5255315705291
14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,Chiclayo,0330802,03152,1,1,1,3,1,1,1,3,1,1,8,2,20,1,27.065
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10169,04671,6,1,1,3,1,1,1,9,2,1,6,2,21,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10198,04855,11,1,1,3,1,1,1,4,1,1,1,1,70,2,25.2908669863495
07,LIMA,01,CALLAO,01,CALLAO,Lima,17965,15088,20,2,2,3,1,1,1,4,2,1,2,2,63,2,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,18010,15441,11,1,1,2,1,1,1,3,2,1,2,2,78,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18010,15441,11,1,1,2,1,1,1,3,2,2,4,1,28,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18228,16667,12,1,1,4,1,1,1,2,1,1,2,2,66,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18228,16667,12,1,1,4,1,1,1,2,1,2,8,2,45,2,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,18469,17037,38,1,1,3,1,1,1,4,4,1,2,2,54,2,99.7730143898332
15,LIMA,01,LIMA,25,PUENTE PIEDRA,Lima,19081,19923,2,1,1,4,1,1,1,4,4,1,1,1,46,2,199.546028779666
15,LIMA,01,LIMA,25,PUENTE PIEDRA,Lima,19081,19923,2,1,1,4,1,1,1,4,4,2,2,2,43,2,199.546028779666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28815,66597,8,1,1,3,1,1,1,3,1,1,1,1,52,2,199.546028779666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28815,66597,8,1,1,3,1,1,1,3,1,2,2,2,47,2,199.546028779666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28815,66597,8,1,1,3,1,1,1,3,2,1,8,1,13,2,199.546028779666
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28815,66597,8,1,1,3,1,1,1,3,2,2,9,2,61,2,199.546028779666
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01181,02214,20,1,1,4,1,1,1,8,1,1,7,2,46,1,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01182,02209,18,1,1,3,1,1,1,3,3,1,9,2,37,2,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01182,02209,18,1,1,3,1,1,1,3,3,2,9,2,17,2,31.3682242140087
20,PIURA,01,PIURA,15,VEINTISÉIS DE OCTUBRE,Piura,01182,02209,18,1,1,3,1,1,1,3,3,3,9,1,13,2,31.3682242140087
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03954,04537,31,1,1,3,1,1,1,3,3,1,4,1,41,2,54.13
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,2,1,1,1,51,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,2,2,2,2,56,1,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,2,3,8,2,31,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,4,1,3,2,42,1,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,5,1,2,2,49,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10610,07916,3,1,1,2,1,1,1,5,5,2,8,2,27,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10708,08117,29,1,1,2,1,1,1,4,4,1,1,1,54,2,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,10708,08117,29,1,1,2,1,1,1,4,4,2,2,2,54,2,50.5817339726989
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,0390504,04244,12,1,1,3,1,1,1,1,2,1,3,2,36,2,27.065
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,0390504,04244,12,1,1,3,1,1,1,1,2,2,4,2,16,2,27.065
24,TUMBES,01,TUMBES,01,TUMBES,Tumbes,00069,00953,3,1,1,1,1,1,1,10,4,1,9,1,30,1,18.4221580467314
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66294,18,1,1,4,1,1,1,4,1,1,1,1,63,2,79.8184115118666
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,47798,66294,18,1,1,4,1,1,1,4,1,2,2,2,63,2,79.8184115118666
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19609,30474,33,1,1,1,1,1,1,1,1,1,1,1,64,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19609,30474,33,1,1,1,1,1,1,1,1,2,2,2,60,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19609,30474,33,1,1,1,1,1,1,1,1,3,4,2,19,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,19609,30474,33,1,1,1,1,1,1,1,1,4,4,1,17,1,133.030685853111
15,LIMA,01,LIMA,35,SAN MARTIN DE PORRES,Lima,20133,33198,2,1,1,3,1,1,1,3,2,1,9,1,45,2,133.030685853111
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06131,12,1,1,3,1,1,1,4,2,1,1,1,54,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,45266,06131,12,1,1,3,1,1,1,4,2,2,2,2,58,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1039001,06317,16,1,1,2,1,1,1,4,2,1,4,1,7,2,20.2326935890796
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1039001,06306,12,1,1,2,1,1,1,2,1,1,4,2,21,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1051002,06104,10,1,1,3,1,1,1,6,1,1,2,2,60,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1051002,06104,10,1,1,3,1,1,1,6,6,1,3,2,41,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1051002,06104,10,1,1,3,1,1,1,6,6,2,4,2,10,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052802,06819,4,1,1,2,1,1,1,1,1,1,3,2,51,2,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1052802,06819,4,1,1,2,1,1,1,1,1,2,4,2,22,2,25.2908669863495
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,2,1,4,1,41,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,2,2,4,1,34,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,2,3,4,1,32,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,4,1,9,1,41,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,4,2,9,1,34,2,10.5406563250003
02,ANCASH,18,SANTA,01,CHIMBOTE,Chimbote,1230702,10464,2,1,1,3,1,1,1,4,4,3,9,1,32,2,10.5406563250003
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1783202,18780,4,1,1,4,1,1,1,3,2,1,2,2,54,1,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1783202,18780,4,1,1,4,1,1,1,3,2,2,8,2,36,1,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1783202,18780,4,1,1,4,1,1,1,3,2,3,8,2,33,1,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1783202,18780,4,1,1,4,1,1,1,3,2,4,8,2,31,1,99.7730143898332
07,LIMA,01,CALLAO,03,CARMEN DE LA LEGUA REYNOSO,Lima,1783202,18780,4,1,1,4,1,1,1,3,2,5,8,2,18,1,99.7730143898332
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15094,23,1,1,4,1,1,1,2,1,1,4,2,29,2,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15094,23,1,1,4,1,1,1,2,1,2,4,1,23,2,79.8184115118666
15,LIMA,01,LIMA,25,PUENTE PIEDRA,Lima,1929002,20520,24,1,1,4,1,1,1,7,2,1,2,2,66,2,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2611302,42815,22,1,1,4,1,1,1,2,2,1,1,1,65,2,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2611302,42815,22,1,1,4,1,1,1,2,2,2,2,2,54,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2752001,61506,13,1,1,2,1,1,1,5,1,1,1,1,70,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2752001,61506,13,1,1,2,1,1,1,5,1,2,2,2,71,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2752001,61506,13,1,1,2,1,1,1,5,1,3,4,1,21,1,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2752001,61506,13,1,1,2,1,1,1,5,5,1,1,1,46,2,133.030685853111
15,LIMA,01,LIMA,08,CHORRILLOS,Lima,2752001,61506,13,1,1,2,1,1,1,5,5,2,2,2,49,2,133.030685853111
11,ICA,01,ICA,02,LA TINGUIÑA,Ica,3415202,12152,1,1,1,4,1,1,1,5,2,1,1,1,70,2,53.8135034307977
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03865,02553,2,1,1,4,1,1,1,2,1,3,8,1,25,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03865,02553,2,1,1,4,1,1,1,2,1,4,8,1,22,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03865,02553,2,1,1,4,1,1,1,2,1,5,8,2,13,1,10.826
14,LAMBAYEQUE,01,CHICLAYO,05,JOSE LEONARDO ORTIZ,Chiclayo,03865,02553,2,1,1,4,1,1,1,2,1,6,9,2,60,2,10.826
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04255,29,1,1,2,1,1,1,5,5,1,2,2,46,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03911,04255,29,1,1,2,1,1,1,5,5,2,8,1,25,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04563,8,1,1,4,1,1,1,2,1,1,3,1,62,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04563,8,1,1,4,1,1,1,2,1,2,4,1,32,2,18.0433333333333
14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,Chiclayo,03976,04563,8,1,1,4,1,1,1,2,1,3,4,1,23,2,18.0433333333333
13,LA LIBERTAD,01,TRUJILLO,05,LA ESPERANZA,Trujillo,10169,04671,6,1,1,3,1,1,1,9,1,1,4,1,37,2,33.7211559817993
15,LIMA,01,LIMA,10,COMAS,Lima,47326,23798,2,1,1,4,1,1,1,8,6,1,2,2,50,2,399.092057559333
15,LIMA,01,LIMA,10,COMAS,Lima,47326,23798,2,1,1,4,1,1,1,8,6,2,1,1,51,2,399.092057559333
20,PIURA,01,PIURA,01,PIURA,Piura,0122302,01163,9,1,1,1,1,1,1,6,5,1,4,2,42,2,47.0523363210131
20,PIURA,01,PIURA,01,PIURA,Piura,0122302,01163,9,1,1,1,1,1,1,6,5,2,6,2,19,2,47.0523363210131
20,PIURA,01,PIURA,01,PIURA,Piura,0122302,01163,9,1,1,1,1,1,1,6,5,3,6,2,17,2,47.0523363210131
20,PIURA,01,PIURA,01,PIURA,Piura,0122302,01163,9,1,1,1,1,1,1,6,5,4,6,2,9,2,47.0523363210131
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1036002,06657,22,1,1,1,1,1,1,6,1,1,2,2,47,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1036002,06657,22,1,1,1,1,1,1,6,1,2,8,1,13,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1036002,06657,22,1,1,1,1,1,1,6,1,3,8,2,4,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1036002,06657,22,1,1,1,1,1,1,6,1,4,9,2,68,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1065802,07365,2,1,1,3,1,1,1,3,1,1,9,2,49,2,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,01,TRUJILLO,Trujillo,1065802,07365,2,1,1,3,1,1,1,3,1,2,9,1,10,2,33.7211559817993
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41487,10,1,1,3,1,1,1,1,1,1,2,2,55,2,399.092057559333
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41487,10,1,1,3,1,1,1,1,1,2,9,1,7,2,399.092057559333
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41487,10,1,1,3,1,1,1,1,1,3,9,2,7,2,399.092057559333
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,25908,41487,10,1,1,3,1,1,1,1,1,4,9,2,5,2,399.092057559333
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,26042,41501,30,1,1,4,1,1,1,2,2,1,1,1,45,2,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,26042,41501,30,1,1,4,1,1,1,2,2,2,2,2,43,2,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,26042,41501,30,1,1,4,1,1,1,2,2,3,8,2,20,2,199.546028779666
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,26042,41501,30,1,1,4,1,1,1,2,2,4,8,2,18,2,199.546028779666
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26655,44627,31,1,1,2,1,1,1,2,2,1,2,2,77,2,399.092057559333
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26655,44627,31,1,1,2,1,1,1,2,2,2,1,1,74,2,399.092057559333
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26655,44627,31,1,1,2,1,1,1,2,2,3,8,2,50,2,399.092057559333
15,LIMA,01,LIMA,22,MIRAFLORES,Lima,26655,44627,31,1,1,2,1,1,1,2,2,4,9,2,24,2,399.092057559333
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28539,66313,28,1,1,4,1,1,1,8,1,1,1,1,65,2,399.092057559333
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28539,66313,28,1,1,4,1,1,1,8,1,2,2,2,60,2,399.092057559333
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28539,66313,28,1,1,4,1,1,1,8,8,1,1,1,57,2,399.092057559333
15,LIMA,01,LIMA,42,VILLA EL SALVADOR,Lima,28539,66313,28,1,1,4,1,1,1,8,8,2,2,2,55,2,399.092057559333
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28996,66898,9,1,1,3,1,1,1,3,2,6,8,1,18,2,99.7730143898332
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28996,66898,9,1,1,3,1,1,1,3,2,7,8,2,14,2,99.7730143898332
15,LIMA,01,LIMA,43,VILLA MARIA DEL TRIUNFO,Lima,28996,66898,9,1,1,3,1,1,1,3,2,1,1,1,52,2,99.7730143898332
