CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,ESTRATO,VRESFIN,RESFIN,PRESFIN,THOGAR,NHOGAR,P15,P15_N,P200_N,INF_300,P301_D,P301_M,P301_A,P302,P303_MES,P303_ANIO,P304,P305,P306_1,P306_2,P306_3,P306_4,P306_5,P306_6,P306_7,P307,P307A,P308,P309,P309_1,P310_E,P311,P312,P313,factorfinal
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2545902,37918,14,4.Medio alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,31,01,1995,35,6,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,16,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2545902,37919,15,4.Medio alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,02,02,1990,35,3,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,10,2.No,4.Regresar a Venezuela,1.Sí,133.030685853111
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551302,38780,18,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,2,18,04,1986,35,3,2017,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,4.Carné de extranjería por vulnerabilidad, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,2.No,99.7730143898332
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551302,38780,18,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,12,07,2004,35,1,2019,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,4.Carné de extranjería por vulnerabilidad, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,2.No,99.7730143898332
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38786,21,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,22,04,1990,35,3,2019,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,10,2.No,4.Regresar a Venezuela,1.Sí,399.092057559333
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38787,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,22,07,1988,35,4,2018,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, ,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38787,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,16,09,1993,35,10,2018,1.Tumbes,1.Sí,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, ,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38787,10,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,24,11,2013,35,10,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,02,1.Sí, , ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,13,07,1998,35,6,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,10,1.Sí, ,1.Sí,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38788,11,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,03,07,1998,35,4,2017,4.Lima Aeropuerto,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,10,1.Sí, ,1.Sí,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38789,12,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,26,04,1973,35,10,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,"1.Sí, solicité refugio, decisión pendiente", , ,07,1.Sí, ,1.Sí,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38789,12,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,04,08,1991,35,1,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,"4.Sí, pero fue denegada", , ,07,1.Sí, ,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38789,12,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,2,19,04,2011,35,1,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,07,1.Sí, , ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38789,12,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,2,20,07,2016,35,1,2018,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,07,1.Sí, , ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38789,12,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,5,12,08,1969,35,3,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38790,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,20,02,1997,35,8,2018,1.Tumbes,2.No,0,2.Cédula de identidad vencida,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,2.No sé cómo hacerlo, ,04,1.Sí, ,1.Sí,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38790,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,2,18,09,1997,35,12,2020,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,04,2.No,4.Regresar a Venezuela,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38790,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,2,19,08,2016,35,12,2020,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,04,2.No,4.Regresar a Venezuela, ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38790,22,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,2,05,01,2019,35,12,2020,1.Tumbes,2.No,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,04,2.No,4.Regresar a Venezuela, ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38791,23,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,05,03,1989,35,9,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"2.Sí, solicité pero abandone mi solicitud", , ,07,1.Sí, ,1.Sí,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38791,23,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,26,10,2006,35,9,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,5.Certificado o partida de nacimiento,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,07,1.Sí, ,2.No,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38791,23,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,1,19,10,2016,35,9,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,07,1.Sí, , ,79.8184115118666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38792,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,25,12,1992,35,9,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,"2.Sí, solicité pero abandone mi solicitud", , ,14,1.Sí, ,2.No,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38792,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,03,02,1991,35,10,2017,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,1.Sí, ,1.Sí,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38792,13,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,3,17,04,1992,35,4,2018,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,1.Sí, ,1.Sí,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38793,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,2,1,1,31,05,1986,35,3,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,24,1.Sí, ,1.Sí,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38793,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,2,1,1.Sí,2,2,2,07,05,1962,35,7,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,1.Sí,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38793,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,1,1,20,06,1979,35,3,2018,1.Tumbes,1.Sí,0,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,2.No,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38793,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,2,2,20,12,1983,35,3,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,2.No,199.546028779666
15,LIMA,01,LIMA,36,SAN MIGUEL,Lima,2551502,38793,14,3.Medio,1.Completa,1.Completa,1.COMPLETA,2,2,1.Sí,3,3,1,12,05,2017,35,3,2018,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, , ,199.546028779666
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39250,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,1,1,16,04,1961,35,6,2015,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,5.Carné de extranjería por familiar de residente, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,15,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39250,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,2,2,20,06,1950,27,6,2015,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,15,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39250,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,3,3,04,12,1991,35,10,2014,4.Lima Aeropuerto,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,15,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39250,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,4,4,09,04,1995,35,10,2014,4.Lima Aeropuerto,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,15,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39250,29,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,5,5,5,21,02,1996,35,10,2014,4.Lima Aeropuerto,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,15,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2562602,39253,32,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,12,02,1993,35,10,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,04,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2563002,39254,33,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,1,1,21,10,1981,35,9,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2563002,39254,33,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,19,06,1950,35,10,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,5.No solicité refugio,8.No he necesitado,3.Otro,07,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2563002,39256,35,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,20,05,1997,35,1,2017,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,07,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2563002,39256,35,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,12,09,1978,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2563002,39256,35,1.Bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,3,04,02,2000,35,8,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,14,1.Sí, ,2.No,133.030685853111
15,LIMA,01,LIMA,20,MAGDALENA DEL MAR,Lima,2564201,39245,24,2.Medio bajo,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,2,2,30,10,1985,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,05,1.Sí, ,1.Sí,399.092057559333
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,2568902,40579,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,2,2,26,02,1998,35,11,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,04,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,13,JESUS MARIA,Lima,2568902,40579,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,2,3,2,07,03,2020,27,3,2020,1.Tumbes,1.Sí,0,0,0,0,0,0,7.NO TIENE NINGÚN DOCUMENTO,13.DNI, ,5.No solicité refugio,8.No he necesitado,2.Cuenta con DNI,04,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41900,16,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,27,04,1996,35,9,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,23,2.No,4.Regresar a Venezuela,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41900,16,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,21,08,1995,35,10,2018,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"2.Sí, solicité pero abandone mi solicitud", , ,23,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41900,16,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,22,10,2016,35,2,2021,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,7.Carné de extranjería por refugiado, ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,23,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41901,17,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,1,1,19,11,1991,35,7,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,08,1.Sí, ,2.No,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41901,17,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,2,2,21,10,1994,35,3,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,4.Pasaporte vencido,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,08,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2594402,41901,17,5.Alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,3,3,2,01,03,2017,35,3,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,6.No tengo interés en tramitarlo/solicitarlo,"1.Sí, solicité refugio, decisión pendiente", , ,08,1.Sí, , ,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604401,41481,19,4.Medio alto,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,2,2,11,10,1972,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,3.Pasaporte vigente,0,0,0,0,2.Carné de extranjería por calidad migratoria humanitaria (CMH), ,"3.Sí, soy refugiado reconocido, con carné de extranjería", , ,11,1.Sí, ,2.No,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,1,1,14,03,1993,35,6,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,23,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,2,2,06,04,1994,35,6,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,23,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,3,2,07,08,2014,35,6,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,1.Carné de Permiso Temporal de Permanencia (CPP), ,"1.Sí, solicité refugio, decisión pendiente", , ,23,1.Sí, , ,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,4,4,14,01,2000,35,5,2018,1.Tumbes,1.Sí,0,0,3.Pasaporte vigente,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,1.No tengo información/no sé qué es, ,23,2.No,4.Regresar a Venezuela,1.Sí,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,5,5,13,11,2000,35,7,2021,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,"4.Lo intenté, pero no recibieron mi solicitud", ,23,1.Sí, ,1.Sí,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41476,17,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,6,6,6,27,06,2000,35,10,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,1.No me enteré de que existían estas posibilidades,5.No solicité refugio,1.No tengo información/no sé qué es, ,23,2.No,4.Regresar a Venezuela,1.Sí,133.030685853111
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41477,4,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,1,1,11,11,1996,35,1,2022,1.Tumbes,2.No,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,5.No solicité refugio,2.No sé cómo hacerlo, ,02,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41478,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,1,1,17,08,1992,35,5,2019,1.Tumbes,1.Sí,0,2.Cédula de identidad vencida,0,4.Pasaporte vencido,0,0,0,3.Carné de extranjería por PTP, ,5.No solicité refugio,8.No he necesitado,1.Cuenta con carné de Extranjería,24,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41478,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,2,4,15,11,2012,35,5,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"2.Sí, solicité pero abandone mi solicitud", , ,24,2.No,4.Regresar a Venezuela, ,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41478,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,3,4,19,05,2015,35,5,2019,1.Tumbes,1.Sí,0,0,0,0,5.Certificado o partida de nacimiento,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"1.Sí, solicité refugio, decisión pendiente", , ,24,2.No,4.Regresar a Venezuela, ,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41478,5,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,4,4,4,26,12,1958,35,5,2019,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,15.NO CUENTA CON UN PERMISO MIGRATORIO,7.Otro,"2.Sí, solicité pero abandone mi solicitud", , ,24,1.Sí, ,1.Sí,99.7730143898332
15,LIMA,01,LIMA,15,LA VICTORIA,Lima,2604501,41479,6,3.Medio,1.Completa,1.Completa,1.COMPLETA,1,1,1.Sí,1,6,6,29,07,1995,35,11,2018,1.Tumbes,1.Sí,1.Cédula de identidad vigente,0,0,0,0,0,0,9.Permiso Temporal de Permanencia (PTP), ,"1.Sí, solicité refugio, decisión pendiente", , ,19,1.Sí, ,1.Sí,99.7730143898332
